Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Rasheed Wallace,26,PF,3,3,128,11.7,.437,.216,.275,4.3,16.7,10.4,10.6,0.4,1.7,6.5,22.3,-0.1,0.0,-0.1,-0.028,0.4,-1.5,-1.1,0.0,
2,Steve Smith,31,SG,3,3,122,14.7,.621,.324,.471,4.5,7.4,5.9,10.7,0.9,0.6,19.6,19.5,0.2,-0.1,0.1,.042,2.4,-1.0,1.4,0.1,
3,Scottie Pippen,35,SF,3,3,117,9.8,.489,.447,.237,1.9,14.4,8.1,11.3,3.6,1.2,22.2,21.5,-0.2,0.1,-0.2,-0.063,-3.4,1.6,-1.8,0.0,
4,Damon Stoudamire,27,PG,3,3,114,14.0,.512,.283,.283,1.0,7.9,4.4,22.8,0.9,0.6,14.8,24.9,0.0,-0.1,0.0,-0.011,0.7,-1.2,-0.5,0.0,
5,Arvydas Sabonis,36,C,3,3,104,17.1,.523,.069,.276,8.5,18.4,13.4,14.5,0.5,4.9,5.8,15.5,0.2,0.0,0.2,.108,1.6,1.9,3.5,0.1,
6,Detlef Schrempf,38,SF,3,0,32,15.4,.810,.500,1.000,0.0,17.6,8.7,5.8,0.0,0.0,18.8,15.5,0.1,0.0,0.1,.120,2.0,0.7,2.8,0.0,
7,Stacey Augmon,32,SG,2,0,28,14.2,.460,.000,.200,3.9,12.1,7.9,27.3,1.9,0.0,8.4,19.8,0.0,0.0,0.0,.035,-0.2,0.7,0.5,0.0,
8,Dale Davis,31,C,2,0,20,-2.4,.174,.500,1.000,16.5,5.6,11.1,0.0,2.6,0.0,25.8,9.1,0.0,0.0,0.0,-0.097,-11.2,-2.7,-13.9,-0.1,
9,Rod Strickland,34,PG,2,0,19,20.8,.463,.000,1.000,11.6,11.8,11.7,18.8,5.5,0.0,10.4,23.7,0.0,0.0,0.0,.093,1.8,3.3,5.1,0.0,
10,Greg Anthony,33,PG,2,0,17,2.6,.417,.500,.000,0.0,0.0,0.0,0.0,3.1,0.0,14.3,19.2,0.0,0.0,-0.1,-0.145,-5.6,0.5,-5.1,0.0,
11,Antonio Harvey,30,PF,2,0,14,-3.6,.000,.000,.000,7.9,40.2,23.8,0.0,0.0,0.0,50.0,6.7,0.0,0.0,0.0,-0.111,-11.4,-1.6,-13.0,0.0,
12,Will Perdue,35,C,3,0,5,2.8,.000,,,22.0,22.5,22.2,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,-0.142,-1.6,-8.4,-10.0,0.0,
