Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Patrick Ewing,26,C,80,80,2896,22.1,.607,.005,.378,8.0,20.7,14.2,9.5,1.9,5.6,15.1,23.6,6.2,4.7,10.9,.181,2.3,2.3,4.5,4.8,"MVP-4,DPOY-6,AS,NBA2"
2,Charles Oakley,25,PF,82,82,2604,14.8,.560,.057,.305,14.3,22.7,18.4,9.3,1.8,0.3,20.7,17.8,2.5,3.3,5.7,.106,0.1,-0.5,-0.4,1.0,
3,Mark Jackson,23,PG,72,72,2477,18.3,.535,.234,.252,4.6,10.8,7.7,33.7,2.6,0.2,16.6,21.3,4.8,2.5,7.2,.140,3.4,0.0,3.5,3.4,AS
4,Gerald Wilkins,25,SG,81,58,2414,13.8,.512,.168,.240,4.3,7.0,5.6,15.3,2.2,0.5,13.0,20.9,2.4,1.9,4.3,.086,0.1,-0.3,-0.2,1.1,
5,Johnny Newman,25,SF,81,80,2336,15.3,.582,.300,.367,4.3,5.5,4.9,9.4,2.2,0.6,12.1,21.0,4.9,1.8,6.7,.138,1.2,-0.1,1.1,1.8,
6,Trent Tucker,29,SG,81,24,1824,12.1,.569,.511,.095,3.3,7.6,5.4,9.2,2.2,0.2,8.9,14.1,3.2,1.5,4.6,.122,0.7,0.7,1.4,1.6,
7,Rod Strickland,22,PG,81,10,1358,18.0,.539,.104,.407,4.1,9.1,6.5,31.8,3.3,0.1,18.1,23.3,2.2,1.5,3.7,.131,1.7,0.4,2.2,1.4,
8,Sidney Green,28,PF,82,0,1277,12.6,.520,.007,.403,13.3,21.1,17.2,7.6,1.7,0.8,20.1,18.9,0.4,1.5,2.0,.075,-2.0,-0.8,-2.8,-0.2,
9,Kenny Walker,24,SF,79,2,1163,11.8,.533,.056,.239,9.4,12.6,11.0,3.9,1.6,2.2,10.1,14.6,1.5,1.2,2.7,.112,-1.5,0.2,-1.2,0.2,
10,Eddie Lee Wilkins,26,C,71,2,584,10.2,.492,.004,.453,13.4,14.8,14.1,1.6,0.8,1.6,16.0,23.2,-0.2,0.5,0.3,.023,-4.8,-2.7,-7.5,-0.8,
11,Kiki Vandeweghe,30,PF,27,0,502,13.0,.531,.048,.268,3.2,4.8,4.0,9.4,1.1,0.8,9.0,19.8,0.8,0.2,1.0,.099,-0.5,-1.4,-1.9,0.0,
12,Pete Myers,25,SG,29,0,230,12.5,.504,.033,.721,5.7,5.4,5.6,24.2,3.4,0.5,19.1,16.7,0.2,0.2,0.5,.101,-1.7,1.4,-0.3,0.1,
13,Greg Butler,22,C,33,0,140,4.7,.493,.063,.417,7.0,15.5,11.1,1.8,0.3,0.8,23.0,20.4,-0.2,0.1,-0.1,-0.034,-7.6,-2.5,-10.1,-0.3,
