Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Tony Parker,29,PG,14,14,506,19.4,.535,.093,.391,1.9,9.3,5.8,31.9,1.3,0.0,14.3,28.3,1.1,0.3,1.4,.134,2.3,-1.1,1.1,0.4,
2,Tim Duncan,35,C,14,14,463,22.9,.529,.005,.284,8.4,24.0,16.5,14.7,1.1,4.5,8.4,25.2,1.1,0.7,1.8,.184,2.8,2.2,5.0,0.8,
3,Manu Ginóbili,34,SG,14,2,390,17.0,.592,.469,.386,2.5,11.8,7.3,23.0,1.3,0.7,19.8,25.2,0.7,0.3,1.0,.120,2.0,-0.2,1.8,0.4,
4,Kawhi Leonard,20,SF,14,14,379,15.1,.623,.444,.178,5.8,19.2,12.8,3.1,2.3,1.1,11.8,13.5,0.6,0.5,1.2,.146,1.6,2.2,3.7,0.5,
5,Boris Diaw,29,PF,14,14,346,14.5,.592,.257,.114,9.8,14.6,12.3,14.7,1.7,0.8,16.9,11.9,0.8,0.3,1.1,.151,1.7,1.7,3.4,0.5,
6,Stephen Jackson,33,SF,14,0,299,14.9,.747,.606,.211,2.0,8.6,5.5,12.1,1.6,0.7,18.8,14.9,0.8,0.2,1.0,.161,2.3,2.4,4.7,0.5,
7,Danny Green,24,SG,14,12,289,11.7,.540,.637,.110,1.3,16.3,9.1,7.9,1.3,2.5,13.6,17.8,0.1,0.3,0.4,.065,-0.1,1.2,1.1,0.2,
8,Gary Neal,27,SG,14,0,217,14.6,.598,.439,.159,0.6,8.8,4.8,14.3,0.5,0.0,11.1,21.2,0.4,0.1,0.5,.116,1.4,-0.1,1.3,0.2,
9,Tiago Splitter,27,C,13,0,168,16.6,.576,.000,.915,5.8,18.7,12.5,9.7,1.5,1.7,12.0,20.7,0.3,0.2,0.5,.131,-0.4,1.5,1.2,0.1,
10,Matt Bonner,31,PF,13,0,165,5.6,.453,.719,.156,1.5,15.6,8.8,7.5,0.6,1.8,8.1,10.5,0.0,0.1,0.2,.049,-2.8,1.2,-1.6,0.0,
11,DeJuan Blair,22,PF,10,0,76,22.9,.624,.000,.222,11.2,23.6,17.6,4.6,2.0,1.0,3.3,18.8,0.3,0.1,0.4,.244,3.1,2.2,5.2,0.1,
12,James Anderson,22,SG,8,0,31,16.3,.557,.444,.222,0.0,18.1,9.4,14.6,1.7,0.0,0.0,14.8,0.1,0.0,0.1,.168,2.3,2.4,4.7,0.1,
13,Patty Mills,23,PG,8,0,31,19.3,.682,.455,.000,3.9,7.2,5.6,27.0,1.7,0.0,21.4,21.0,0.1,0.0,0.1,.162,4.7,-0.1,4.6,0.1,
