Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kerry Kittles,23,SG,77,76,2814,17.5,.525,.228,.217,5.1,10.1,7.4,10.6,2.5,1.0,7.7,21.2,6.2,2.2,8.4,.144,2.9,0.2,3.1,3.7,
2,Kendall Gill,29,SF,81,81,2733,14.9,.486,.104,.336,4.5,12.6,8.3,11.9,3.0,1.7,10.0,19.8,2.9,3.0,5.9,.104,0.0,1.5,1.4,2.3,DPOY-11
3,Sam Cassell,28,PG,75,72,2606,21.0,.533,.069,.439,3.0,7.4,5.1,40.4,2.4,0.6,16.3,27.5,6.6,1.7,8.3,.152,3.7,-0.1,3.6,3.7,
4,Jayson Williams,29,C,65,65,2343,18.7,.541,.006,.454,20.5,23.2,21.8,4.5,1.0,1.5,10.9,16.1,6.1,2.3,8.4,.172,2.3,-2.0,0.3,1.4,AS
5,Keith Van Horn,22,PF,62,62,2325,15.7,.516,.214,.291,6.6,14.1,10.1,7.9,1.5,0.8,12.2,25.2,3.2,1.6,4.8,.098,0.7,-1.6,-0.8,0.7,ROY-2
6,Sherman Douglas,31,PG,80,11,1699,15.6,.541,.089,.334,3.3,6.0,4.6,30.4,1.7,0.3,15.7,17.9,3.3,0.7,4.0,.112,1.3,-0.7,0.6,1.1,
7,Chris Gatling,30,PF,57,16,1359,16.0,.496,.007,.486,9.4,19.7,14.2,6.7,2.0,1.6,13.0,24.3,0.9,1.5,2.4,.084,-1.0,-1.1,-2.0,0.0,
8,Michael Cage,36,C,79,17,1201,10.1,.531,.012,.429,10.4,19.9,14.8,3.6,2.0,2.7,18.7,4.4,1.1,1.4,2.5,.100,-0.9,1.4,0.5,0.7,
9,David Benoit,29,SF,53,0,799,10.0,.489,.442,.164,5.7,15.3,10.2,3.3,1.7,1.5,11.9,17.8,0.4,0.7,1.1,.067,-2.3,-0.3,-2.7,-0.2,
10,Lucious Harris,27,SG,50,0,671,10.4,.475,.220,.311,3.4,5.7,4.5,9.4,3.3,0.6,9.5,14.4,0.6,0.5,1.1,.080,-2.8,1.6,-1.3,0.1,
11,Kevin Edwards,32,SG,27,5,352,8.1,.404,.104,.142,3.4,8.1,5.6,11.1,3.1,0.0,15.1,16.4,-0.3,0.3,0.0,-0.001,-3.9,0.9,-3.1,-0.1,
12,Brian Evans,24,SF,28,1,332,12.0,.523,.396,.085,5.9,12.7,9.1,11.5,1.1,1.1,11.3,16.2,0.5,0.2,0.7,.097,-0.1,-1.0,-1.1,0.1,
13,Xavier McDaniel,34,SF,20,0,180,4.3,.373,.000,.267,7.2,13.1,10.0,7.0,0.9,0.8,19.3,10.0,-0.1,0.1,0.0,-0.007,-5.5,-0.4,-5.9,-0.2,
14,David Vaughn,24,PF,15,2,161,12.1,.595,.000,.273,12.8,23.0,17.6,1.9,1.6,1.8,19.6,12.4,0.2,0.2,0.4,.114,-3.3,-0.5,-3.8,-0.1,
15,Rony Seikaly,32,C,9,2,152,6.8,.397,.000,.659,11.4,16.3,13.7,7.7,1.0,1.9,18.5,18.6,-0.2,0.1,-0.1,-0.019,-5.4,-0.7,-6.1,-0.2,
16,Yinka Dare,25,C,10,0,60,4.5,.279,.000,.444,18.1,14.4,16.4,2.4,0.0,2.5,8.5,17.0,-0.1,0.0,-0.1,-0.051,-6.6,-4.5,-11.1,-0.1,
17,Jack Haley,34,C,16,0,51,7.2,.404,.056,1.167,10.7,24.2,17.0,0.0,0.0,1.5,12.8,26.6,-0.1,0.0,0.0,-0.034,-8.0,-4.2,-12.2,-0.1,
18,Don MacLean,28,SF,9,0,42,-6.5,.150,.200,.000,7.8,5.9,6.9,0.0,0.0,0.0,16.7,12.4,-0.1,0.0,-0.2,-0.173,-9.9,-5.1,-15.0,-0.1,
