Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Donovan Mitchell,26,SG,5,5,207,15.7,.518,.433,.173,1.8,11.9,7.0,33.7,2.5,1.3,14.5,29.7,-0.1,0.3,0.3,.059,2.7,2.0,4.8,0.4,
2,Jarrett Allen,24,C,5,5,191,13.9,.608,.000,.167,9.5,12.9,11.3,10.2,1.1,2.3,7.2,10.2,0.3,0.3,0.6,.150,0.6,1.8,2.4,0.2,
3,Darius Garland,23,PG,5,5,189,13.3,.566,.388,.313,0.0,5.3,2.8,24.1,2.2,0.5,16.5,27.0,0.0,0.2,0.2,.056,0.7,0.5,1.2,0.2,
4,Evan Mobley,21,PF,5,5,188,9.5,.476,.021,.167,9.7,20.8,15.5,8.6,0.8,2.8,18.9,15.8,-0.2,0.3,0.1,.036,-3.0,0.8,-2.2,0.0,
5,Caris LeVert,28,SG,5,3,170,12.4,.546,.571,.206,2.9,12.5,7.9,13.3,0.6,0.5,6.8,20.3,0.1,0.2,0.3,.092,1.2,0.8,2.1,0.2,
6,Cedi Osman,27,SF,5,0,93,6.7,.518,.800,.360,1.3,16.8,9.4,8.4,1.1,1.0,14.7,17.1,-0.1,0.1,0.1,.038,-4.1,1.4,-2.8,0.0,
7,Isaac Okoro,22,SF,5,2,75,12.8,.624,.565,.261,4.8,6.0,5.4,9.1,1.4,2.4,13.5,18.5,0.1,0.1,0.2,.111,0.0,2.4,2.4,0.1,
8,Danny Green,35,SG,4,0,40,1.7,.300,.800,.000,6.1,14.0,10.2,3.5,2.6,2.2,28.6,8.2,-0.1,0.1,0.0,-0.003,-7.8,3.1,-4.8,0.0,
9,Ricky Rubio,32,PG,3,0,17,-6.5,.000,.000,.000,14.3,26.3,20.5,24.1,3.1,0.0,83.3,16.5,-0.1,0.0,-0.1,-0.254,-16.4,1.7,-14.7,-0.1,
10,Dean Wade,26,PF,2,0,11,7.8,.532,1.000,2.000,0.0,30.4,15.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,.129,-3.2,1.6,-1.6,0.0,
11,Lamar Stevens,25,SF,2,0,9,23.9,.868,.500,1.000,0.0,37.2,19.4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.1,.366,9.8,4.1,13.8,0.0,
12,Raul Neto,30,PG,2,0,7,-18.2,.266,1.000,2.000,0.0,0.0,0.0,19.5,0.0,0.0,51.5,26.0,-0.1,0.0,-0.1,-0.480,-19.1,-4.8,-23.9,0.0,
13,Robin Lopez,34,C,2,0,6,46.9,1.031,.000,.667,20.2,0.0,9.7,0.0,0.0,0.0,20.5,38.1,0.1,0.0,0.1,.443,10.8,5.6,16.4,0.0,
