Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Derrick Coleman,25,PF,5,5,225,25.6,.610,.128,.383,6.9,28.0,17.6,18.1,1.4,3.7,10.6,25.0,0.7,0.4,1.2,.247,5.6,4.0,9.6,0.7,
2,Dražen Petrović,28,SG,5,5,193,5.6,.521,.091,.303,1.2,4.2,2.8,7.4,0.5,0.0,22.7,23.0,-0.3,0.1,-0.3,-0.063,-5.6,-3.2,-8.8,-0.3,
3,Chris Morris,27,SF,5,4,163,23.7,.641,.262,.197,9.6,13.6,11.6,7.4,2.6,2.4,4.3,19.5,0.6,0.2,0.9,.254,6.3,3.5,9.8,0.5,
4,Rumeal Robinson,26,PG,5,5,136,10.0,.470,.143,.143,3.5,6.9,5.2,40.7,1.9,0.0,27.7,24.3,-0.2,0.1,-0.1,-0.040,-2.5,-0.8,-3.3,0.0,
5,Dwayne Schintzius,24,C,5,0,106,10.7,.458,.000,.207,6.8,20.9,13.9,5.7,0.5,3.6,8.7,15.0,0.0,0.2,0.1,.064,-3.2,1.6,-1.6,0.0,
6,Maurice Cheeks,36,PG,5,0,82,12.1,.469,.000,.043,4.4,4.3,4.3,26.1,3.8,0.8,23.0,17.0,-0.1,0.1,0.0,.025,-1.7,1.9,0.2,0.0,
7,Sam Bowie,31,C,3,3,71,7.5,.506,.000,.222,3.4,16.4,10.0,3.9,4.4,0.9,28.8,8.9,-0.1,0.1,0.1,.054,-4.1,3.1,-1.0,0.0,
8,Rick Mahorn,34,PF,4,2,63,6.0,.400,.000,.000,7.6,16.6,12.2,6.6,0.0,2.0,9.1,8.0,0.0,0.1,0.1,.051,-5.0,0.5,-4.5,0.0,
9,Chucky Brown,24,SF,4,0,62,14.1,.478,.000,.318,5.8,11.3,8.6,2.5,2.5,3.1,7.4,20.0,0.0,0.1,0.1,.080,-0.3,1.5,1.2,0.1,
10,Rafael Addison,28,SF,5,0,53,9.1,.381,.000,.143,6.8,6.6,6.7,14.4,3.0,0.0,11.8,21.9,-0.1,0.1,0.0,-0.028,-3.5,0.5,-3.0,0.0,
11,Bernard King,36,SF,3,1,24,8.6,.571,.000,.000,5.0,0.0,2.5,0.0,2.2,0.0,12.5,15.3,0.0,0.0,0.0,.046,-3.3,-1.1,-4.4,0.0,
12,Tate George,24,PG,2,0,22,10.6,.286,.000,.000,5.5,10.6,8.1,39.2,2.4,0.0,12.5,16.6,0.0,0.0,0.0,-0.004,-1.4,0.6,-0.7,0.0,
