Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Patrick Ewing,30,C,15,15,604,21.6,.535,.003,.248,8.6,24.0,16.4,12.0,1.5,3.6,9.8,29.5,1.0,1.0,1.9,.155,2.5,2.0,4.5,1.0,
2,John Starks,27,SG,15,15,575,12.6,.545,.375,.300,0.8,10.0,5.4,27.0,1.4,0.4,19.5,22.0,0.4,0.5,0.8,.071,0.0,0.4,0.4,0.3,
3,Anthony Mason,26,PF,15,0,510,16.2,.615,.000,.557,13.1,12.7,12.9,12.8,1.0,0.8,13.1,15.4,1.3,0.5,1.7,.162,2.2,1.8,4.0,0.7,
4,Charles Oakley,29,PF,15,15,507,13.7,.535,.000,.420,17.0,22.2,19.6,5.2,1.7,0.3,18.8,17.0,0.4,0.7,1.0,.099,-0.6,0.4,-0.3,0.2,
5,Doc Rivers,31,PG,15,15,458,15.2,.578,.292,.566,1.6,8.6,5.1,28.2,3.4,0.2,18.5,15.9,0.8,0.6,1.4,.145,0.4,3.3,3.8,0.6,
6,Charles Smith,27,SF,15,15,388,12.3,.522,.000,.362,8.4,10.2,9.3,8.5,1.2,2.5,15.3,21.9,0.2,0.4,0.6,.069,-2.1,0.7,-1.4,0.1,
7,Greg Anthony,25,PG,15,0,240,12.7,.446,.233,.233,2.0,13.0,7.5,32.3,2.9,0.3,14.3,14.5,0.2,0.3,0.5,.101,-1.8,3.0,1.2,0.2,
8,Rolando Blackman,33,SG,15,0,214,3.6,.438,.234,.281,2.3,7.3,4.8,11.2,0.7,0.7,22.6,19.5,-0.4,0.1,-0.3,-0.061,-6.3,-1.4,-7.7,-0.3,
9,Hubert Davis,22,SG,7,0,96,8.8,.589,.080,.120,1.3,6.2,3.8,8.3,3.3,0.0,25.5,16.5,-0.1,0.1,0.0,.018,-3.2,2.9,-0.3,0.0,
10,Herb Williams,34,C,7,0,69,7.7,.444,.000,.286,8.8,15.6,12.2,4.1,0.8,4.1,11.3,11.6,0.0,0.1,0.1,.076,-4.2,1.9,-2.4,0.0,
11,Tony Campbell,30,SF,2,0,33,8.8,.518,.100,.800,7.4,7.3,7.3,9.3,1.6,0.0,18.2,22.5,0.0,0.0,0.0,.049,-4.0,-0.2,-4.2,0.0,
12,Eric Anderson,22,PF,2,0,6,-3.5,.500,.000,.000,0.0,20.0,10.0,0.0,0.0,0.0,33.3,22.5,0.0,0.0,0.0,-0.175,-15.0,-1.9,-16.8,0.0,
