Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Patrick Ewing,32,C,79,79,2920,21.9,.555,.014,.386,6.6,27.5,17.4,14.4,1.2,4.1,13.1,30.7,3.1,6.5,9.6,.157,1.8,1.8,3.5,4.1,"MVP-4,AS"
2,John Starks,29,SG,80,78,2725,13.8,.526,.575,.215,1.5,7.7,4.7,25.1,1.8,0.1,12.1,22.2,2.8,3.4,6.2,.109,1.1,0.1,1.2,2.2,
3,Derek Harper,33,PG,80,80,2716,12.6,.547,.386,.254,1.4,6.8,4.2,26.7,1.5,0.3,15.2,16.7,3.2,3.1,6.4,.113,-0.1,0.3,0.2,1.5,
4,Anthony Mason,28,PF,77,11,2496,14.9,.599,.002,.588,8.9,21.2,15.3,15.0,1.5,0.6,16.2,14.0,4.2,4.4,8.6,.166,0.2,1.7,1.9,2.5,6MOY-1
5,Charles Smith,29,SF,76,58,2150,13.9,.544,.041,.431,8.2,9.5,8.8,9.4,1.2,3.3,14.2,22.1,1.7,3.1,4.8,.107,-1.6,0.6,-1.0,0.6,
6,Hubert Davis,24,SG,82,4,1697,14.7,.612,.467,.194,2.2,5.3,3.8,15.2,1.1,0.5,11.5,20.4,3.1,1.7,4.8,.136,2.3,-0.2,2.1,1.8,
7,Charles Oakley,31,PF,50,49,1567,14.3,.551,.031,.382,12.1,21.0,16.7,12.7,2.0,0.3,18.3,16.4,1.6,2.9,4.5,.138,-0.7,1.3,0.7,1.0,
8,Anthony Bonner,26,PF,58,23,1126,9.4,.497,.026,.347,12.2,15.0,13.7,10.5,2.2,1.5,26.2,12.3,-0.2,2.0,1.8,.079,-3.5,2.0,-1.6,0.1,
9,Greg Anthony,27,PG,61,2,943,15.0,.570,.529,.259,0.9,6.8,4.0,27.4,2.8,0.6,14.9,18.6,1.5,1.4,2.9,.147,0.9,1.7,2.5,1.1,
10,Herb Williams,36,C,56,3,743,7.7,.476,.000,.206,3.8,16.6,10.4,5.6,0.9,4.6,16.9,14.6,-0.7,1.3,0.6,.041,-5.3,2.0,-3.3,-0.2,
11,Monty Williams,23,SF,41,23,503,8.4,.458,.060,.286,10.2,12.6,11.4,15.3,2.1,0.6,21.5,17.4,-0.5,0.8,0.3,.032,-4.9,1.1,-3.8,-0.2,
12,Doug Christie,24,SG,12,0,79,-3.7,.310,.318,.227,4.6,14.3,9.7,14.6,1.3,1.0,34.9,21.6,-0.5,0.1,-0.3,-0.202,-12.9,-0.7,-13.5,-0.2,
13,Doc Rivers,33,PG,3,0,47,16.2,.533,.385,.846,5.2,16.9,11.2,25.4,4.5,0.0,18.3,21.3,0.1,0.1,0.2,.170,-0.7,3.2,2.5,0.1,
14,Charlie Ward,24,PG,10,0,44,-2.1,.342,.526,.526,2.8,12.9,8.0,13.7,2.4,0.0,25.5,32.7,-0.3,0.1,-0.2,-0.258,-12.9,-2.1,-15.0,-0.1,
15,Greg Kite,33,C,2,0,16,-5.4,.000,.000,.000,15.2,14.2,14.7,0.0,0.0,0.0,25.0,11.5,-0.1,0.0,-0.1,-0.175,-10.8,-5.0,-15.9,-0.1,
16,Ron Grandison,30,PF,2,0,8,18.3,.250,.000,.000,45.7,28.3,36.7,39.7,0.0,0.0,0.0,22.9,0.0,0.0,0.0,.151,-0.2,-1.0,-1.3,0.0,
