Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Gus Williams,32,PG,5,5,199,16.8,.523,.127,.228,2.1,3.4,2.7,25.8,2.8,0.0,7.5,19.9,0.3,0.1,0.4,.108,2.1,0.3,2.3,0.2,
2,Jeff Malone,24,SG,5,5,197,14.0,.475,.019,.282,2.1,6.9,4.4,13.9,1.8,0.9,8.7,27.2,0.0,0.1,0.1,.025,-0.3,-1.4,-1.7,0.0,
3,Cliff Robinson,25,SF,5,5,177,18.9,.502,.000,.333,9.9,16.6,13.0,16.7,2.8,1.0,12.3,29.0,0.0,0.2,0.2,.059,1.5,0.0,1.5,0.2,
4,Dan Roundfield,32,PF,5,0,177,13.8,.579,.019,.321,8.1,20.4,14.0,8.4,0.6,1.3,17.7,17.5,0.1,0.2,0.3,.081,-0.7,-1.0,-1.7,0.0,
5,Manute Bol,23,C,5,5,152,13.9,.560,.000,.471,10.8,16.3,13.4,0.9,1.0,10.9,16.3,6.8,0.1,0.2,0.3,.101,-1.1,4.3,3.2,0.2,
6,Dudley Bradley,28,SG,5,0,82,8.6,.501,.345,.310,2.5,4.1,3.3,12.4,3.0,0.0,17.5,20.6,-0.1,0.1,0.0,-0.006,-4.5,0.3,-4.2,0.0,
7,Charles Jones,28,C,5,5,72,4.1,.470,.000,.364,8.5,4.7,6.7,5.4,1.4,1.6,28.2,10.4,-0.1,0.0,0.0,-0.014,-5.9,-0.4,-6.3,-0.1,
8,Tom McMillen,33,C,4,0,54,12.4,.500,.000,.000,1.9,8.3,5.0,18.9,2.8,0.0,11.1,14.1,0.0,0.0,0.1,.060,0.0,1.3,1.3,0.0,
9,Jeff Ruland,27,PF,2,0,54,20.0,.652,.000,1.214,9.5,14.6,11.9,26.3,0.0,2.1,21.8,21.5,0.1,0.0,0.2,.159,3.7,0.1,3.8,0.1,
10,Darren Daye,25,SF,4,0,32,-3.0,.311,.000,.167,9.6,17.6,13.4,0.0,0.0,0.0,28.0,23.6,-0.2,0.0,-0.2,-0.284,-10.2,-6.8,-17.1,-0.1,
11,Kevin McKenna,27,SG,1,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.008,-5.7,-4.0,-9.7,0.0,
12,Leon Wood,23,PG,1,0,2,36.9,.425,.200,.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.074,22.4,-13.5,9.0,0.0,
