Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Sleepy Floyd,26,PG,10,10,414,19.3,.613,.184,.336,2.3,6.2,4.1,35.5,2.1,0.3,16.7,20.9,0.9,0.2,1.2,.137,5.2,-0.9,4.2,0.7,
2,Joe Barry Carroll,28,C,10,10,334,15.3,.510,.006,.313,5.1,18.0,11.1,8.7,2.0,4.7,14.3,26.8,-0.2,0.4,0.2,.029,-0.7,0.4,-0.3,0.1,
3,Larry Smith,29,PF,10,10,329,16.9,.562,.000,.296,19.8,28.3,23.7,6.9,1.8,1.1,13.3,13.3,0.6,0.5,1.0,.149,2.0,-1.2,0.8,0.2,
4,Chris Mullin,23,SG,10,10,262,10.3,.538,.041,.163,0.8,6.1,3.3,12.7,1.7,0.5,13.2,19.1,0.0,0.1,0.1,.026,-1.6,-1.6,-3.1,-0.1,
5,Purvis Short,29,SF,10,2,253,15.0,.526,.016,.293,5.1,10.2,7.4,16.3,2.3,0.5,13.1,26.1,0.1,0.2,0.3,.055,0.4,-0.7,-0.3,0.1,
6,Terry Teagle,26,SG,10,0,233,14.0,.512,.016,.306,6.0,3.7,4.9,8.8,1.7,0.3,9.0,27.4,0.1,0.1,0.2,.038,-0.1,-2.2,-2.4,0.0,
7,Greg Ballard,32,SF,10,0,179,14.7,.593,.208,.083,10.7,15.0,12.7,14.5,2.2,0.0,15.3,13.6,0.2,0.2,0.4,.111,2.5,0.5,3.0,0.2,
8,Rod Higgins,27,SF,10,8,177,9.6,.430,.022,.196,3.0,11.1,6.8,8.7,3.0,2.1,3.8,12.1,0.0,0.2,0.2,.056,-1.5,0.8,-0.7,0.1,
9,Jerome Whitehead,30,C,10,0,100,2.8,.350,.000,.370,5.3,11.0,8.0,3.8,1.0,1.3,3.1,13.4,-0.1,0.1,-0.1,-0.025,-6.5,-2.4,-8.9,-0.2,
10,Ben McDonald,24,PF,5,0,45,2.7,.091,.182,.000,4.7,10.9,7.6,23.3,2.2,0.0,0.0,10.1,-0.1,0.0,-0.1,-0.058,-6.3,-0.6,-6.9,-0.1,
11,Perry Moss,28,PG,8,0,45,23.4,.696,.071,.643,4.7,8.2,6.3,15.8,6.5,0.0,14.3,19.2,0.1,0.1,0.2,.234,4.1,6.2,10.3,0.1,
12,Chris Washburn,21,C,5,0,29,4.2,.571,.000,.857,0.0,4.2,2.0,8.9,0.0,0.0,29.3,19.4,0.0,0.0,0.0,-0.079,-5.6,-2.0,-7.6,0.0,
