Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Otis Birdsong,24,SG,82,,2885,18.5,.538,.023,.266,6.1,6.2,6.1,11.1,2.2,0.4,9.4,26.4,4.9,3.7,8.6,.143,2.0,0.1,2.1,3.0,AS
2,Phil Ford,23,PG,82,82,2621,16.5,.534,.022,.400,1.1,6.1,3.5,32.4,2.4,0.1,18.5,23.3,2.7,3.4,6.1,.111,1.0,-0.2,0.8,1.8,
3,Sam Lacey,31,C,81,,2412,14.9,.490,.001,.273,7.4,21.8,14.3,24.5,2.1,2.6,21.8,16.1,0.8,4.8,5.6,.112,0.0,3.6,3.6,3.4,
4,Scott Wedman,27,SF,68,,2347,16.9,.541,.020,.163,5.0,12.9,8.8,9.3,1.7,1.1,8.6,22.2,3.7,3.4,7.1,.145,1.1,0.5,1.5,2.1,AS
5,Reggie King,22,PF,82,,2052,13.5,.565,.002,.439,9.3,20.7,14.8,6.6,1.6,0.9,14.4,13.5,2.8,3.4,6.2,.146,-0.5,0.9,0.3,1.2,
6,Bill Robinzine,27,PF,81,,1917,15.3,.548,.003,.379,9.9,19.8,14.7,4.5,2.6,0.7,14.9,20.7,1.8,3.6,5.5,.137,-1.5,0.6,-0.8,0.6,
7,Ernie Grunfeld,24,SF,80,,1397,10.9,.496,.005,.312,6.4,11.5,8.9,10.1,1.9,0.4,14.5,16.0,0.6,1.9,2.5,.087,-1.9,0.6,-1.3,0.3,
8,Billy McKinney,24,PG,76,,1333,13.4,.502,.022,.290,1.6,5.5,3.5,24.8,2.0,0.2,14.7,18.2,1.1,1.6,2.7,.096,-0.6,0.2,-0.5,0.5,
9,Len Elmore,27,C,58,,915,10.6,.472,.000,.306,8.4,22.2,15.0,8.8,2.1,2.5,19.6,14.9,-0.3,1.8,1.5,.080,-3.5,2.1,-1.4,0.1,
10,Gus Gerard,26,SF,73,,869,14.1,.491,.009,.287,9.2,12.8,10.9,6.9,2.2,1.7,11.1,20.3,0.5,1.4,1.9,.104,-0.8,0.6,-0.2,0.4,
11,Mike Green,28,C,21,,459,10.6,.456,.013,.264,7.9,18.9,13.2,8.1,1.3,2.7,16.9,18.6,-0.4,0.8,0.4,.044,-3.3,0.8,-2.5,-0.1,
12,Marlon Redmond,24,SG,24,,298,12.0,.464,.065,.246,6.2,12.7,9.3,9.0,0.6,1.8,11.0,23.0,-0.1,0.4,0.3,.051,-1.9,-0.8,-2.7,0.0,
13,Tom Burleson,27,C,37,,272,7.8,.391,.029,.385,8.7,20.0,14.2,9.5,1.4,2.8,17.1,21.5,-0.6,0.5,-0.1,-0.012,-5.7,0.4,-5.3,-0.2,
14,Terry Crosby,23,PG,4,,28,3.5,.615,.000,.500,0.0,4.0,1.9,30.0,0.0,0.0,50.6,14.1,0.0,0.0,0.0,-0.051,-4.4,-0.4,-4.8,0.0,
