Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Danny Manning,27,PF,11,11,426,19.6,.547,.000,.384,7.2,13.4,10.2,16.4,1.9,1.6,11.5,24.5,0.9,0.6,1.5,.165,2.2,2.0,4.2,0.7,
2,Mookie Blaylock,26,PG,11,11,415,17.0,.464,.454,.213,4.2,10.9,7.5,38.6,3.1,0.9,17.2,20.6,0.3,0.6,0.9,.104,2.8,1.7,4.5,0.7,
3,Kevin Willis,31,PF,11,11,362,14.5,.485,.039,.163,11.5,26.0,18.6,5.4,1.2,1.0,12.1,19.9,0.1,0.7,0.8,.105,-1.0,-0.8,-1.8,0.0,
4,Stacey Augmon,25,SG,11,11,324,13.4,.563,.000,.427,4.4,5.7,5.1,14.8,1.2,0.5,12.4,17.1,0.5,0.2,0.8,.111,0.0,0.5,0.5,0.2,
5,Craig Ehlo,32,SG,11,0,317,13.7,.486,.195,.203,3.8,7.0,5.3,22.2,1.9,0.0,9.2,20.5,0.3,0.3,0.6,.098,-0.1,0.9,0.9,0.2,
6,Andrew Lang,27,C,11,0,234,12.1,.516,.016,.349,7.1,15.9,11.4,3.5,1.4,6.3,17.1,17.2,0.0,0.4,0.4,.081,-3.7,2.8,-0.9,0.1,
7,Jon Koncak,30,C,11,11,195,9.7,.412,.000,.152,2.8,14.9,8.7,11.3,1.7,4.5,7.9,18.0,-0.1,0.3,0.2,.044,-5.0,3.3,-1.6,0.0,
8,Duane Ferrell,28,SF,11,0,187,16.8,.495,.063,.571,12.9,5.6,9.4,15.3,1.5,1.2,6.0,20.6,0.5,0.2,0.6,.165,1.8,0.7,2.6,0.2,
9,Ennis Whatley,31,PG,11,0,113,5.4,.381,.000,.286,2.9,11.3,7.0,16.4,3.4,0.0,22.2,16.5,-0.2,0.2,0.0,-0.019,-7.9,1.8,-6.2,-0.1,
10,Adam Keefe,23,PF,7,0,62,8.5,.573,.000,.900,5.3,18.8,11.9,5.1,0.9,1.2,22.3,13.3,0.0,0.1,0.1,.060,-4.6,0.2,-4.4,0.0,
11,Doug Edwards,23,PF,1,0,3,12.3,,,,0.0,0.0,0.0,0.0,0.0,24.5,,0.0,0.0,0.0,0.0,.083,1.8,9.3,11.1,0.0,
12,Paul Graham,26,SG,1,0,2,24.4,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.0,0.0,.066,7.6,-3.1,4.5,0.0,
