Rk,Player,Age,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,John Williamson,27,SG,2,92,9.7,.427,.258,2.8,3.4,3.1,13.3,1.9,0.0,16.9,32.1,-0.2,0.0,-0.2,-0.092,-3.9,-2.6,-6.5,-0.1,
2,Eddie Jordan,24,PG,2,83,20.1,.453,.237,6.2,11.2,8.5,28.2,4.3,1.8,12.5,20.6,0.1,0.1,0.2,.115,2.1,3.9,6.0,0.2,
3,Bernard King,22,SF,2,81,16.8,.495,.571,5.3,7.6,6.4,13.4,2.2,0.0,10.2,25.7,0.1,0.0,0.1,.068,0.9,-0.1,0.8,0.1,
4,Jan van Breda Kolff,27,SF,2,81,10.3,.464,.300,11.6,11.5,11.6,10.7,0.0,1.9,18.1,12.2,0.1,0.0,0.1,.032,-1.4,-0.9,-2.3,0.0,
5,George Johnson,30,C,2,70,20.0,.650,.143,9.8,25.1,16.7,4.0,1.3,5.1,15.2,13.4,0.1,0.1,0.2,.159,1.1,2.2,3.2,0.1,
6,Harvey Catchings,27,C,2,26,-0.5,.137,.500,16.5,11.9,14.4,4.4,0.0,1.9,21.5,12.8,-0.1,0.0,-0.1,-0.183,-8.5,-3.8,-12.3,-0.1,
7,Phil Jackson,33,PF,2,20,10.0,.515,.667,8.6,5.2,7.0,0.0,2.2,0.0,0.0,6.9,0.0,0.0,0.0,.094,-0.9,-0.2,-1.1,0.0,
8,Tim Bassett,27,PF,2,17,5.9,.510,.400,10.1,0.0,5.5,0.0,0.0,0.0,14.5,14.4,0.0,0.0,0.0,.020,-5.6,-3.1,-8.8,0.0,
9,Ralph Simpson,29,SG,2,10,10.9,.400,.000,0.0,20.6,9.4,28.3,0.0,0.0,16.7,21.4,0.0,0.0,0.0,-0.043,-2.5,-1.3,-3.8,0.0,
