Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Justin Holiday,28,SG,72,72,2265,10.8,.513,.574,.210,1.4,12.8,6.9,10.1,1.7,1.2,9.8,18.2,0.1,1.6,1.7,.036,-1.6,-0.3,-1.9,0.0,
2,Denzel Valentine,24,SG,77,37,2095,12.1,.527,.513,.071,2.4,18.3,10.1,17.8,1.5,0.5,11.8,17.5,1.0,1.5,2.5,.057,-1.0,0.0,-1.0,0.5,
3,Lauri Markkanen,20,PF,68,68,2020,15.6,.552,.465,.193,4.0,23.7,13.5,6.4,0.9,1.8,8.2,21.9,1.7,1.6,3.3,.079,1.0,-1.2,-0.2,0.9,
4,Robin Lopez,29,C,64,64,1690,14.7,.552,.022,.140,8.2,10.3,9.2,12.3,0.4,2.8,13.5,20.4,1.2,0.7,1.9,.055,-0.9,-1.3,-2.2,-0.1,
5,Jerian Grant,25,PG,74,26,1686,14.3,.528,.372,.374,1.9,9.3,5.5,30.1,1.8,0.4,13.2,17.4,2.3,1.0,3.3,.094,-0.9,-0.5,-1.3,0.3,
6,David Nwaba,25,SG,70,21,1646,12.2,.542,.123,.480,5.6,16.0,10.6,9.4,1.7,1.6,13.1,15.6,1.1,1.4,2.4,.071,-2.7,0.2,-2.5,-0.2,
7,Bobby Portis,22,PF,73,4,1643,19.7,.548,.275,.192,10.0,23.0,16.2,13.2,1.5,1.3,10.5,26.0,2.0,1.5,3.5,.101,2.2,-1.3,0.8,1.2,
8,Kris Dunn,23,PG,52,43,1525,14.5,.488,.201,.171,1.6,14.4,7.8,33.3,3.3,1.6,17.3,24.7,-1.0,1.9,0.9,.027,-2.4,1.1,-1.3,0.3,
9,Cristiano Felício,25,C,55,16,977,12.5,.614,.009,.377,8.8,17.1,12.8,8.4,0.8,1.0,17.7,13.6,1.2,0.5,1.7,.086,-2.8,-1.1,-3.9,-0.5,
10,Paul Zipser,23,SF,54,12,824,5.2,.445,.470,.107,1.6,16.0,8.5,8.0,1.2,1.6,14.9,15.2,-1.1,0.6,-0.6,-0.034,-5.5,-0.5,-6.1,-0.8,
11,Zach LaVine,22,SG,24,24,656,14.6,.499,.346,.301,1.4,14.4,7.7,18.6,1.8,0.5,9.7,29.5,-0.1,0.5,0.3,.025,-0.8,-1.5,-2.3,-0.1,
12,Nikola Mirotić,26,PF,25,3,622,22.0,.624,.533,.262,3.0,25.3,13.7,11.0,1.2,1.9,8.4,25.7,1.5,0.6,2.0,.158,4.9,-0.3,4.6,1.0,6MOY-7
13,Cameron Payne,23,PG,25,14,582,14.0,.498,.423,.074,3.2,9.8,6.4,29.9,2.2,1.4,14.0,19.3,0.3,0.4,0.8,.063,-0.1,-0.3,-0.4,0.2,
14,Noah Vonleh,22,PF,21,4,399,13.9,.484,.435,.196,9.1,30.4,19.3,8.0,1.6,1.3,9.6,18.1,0.0,0.4,0.5,.059,-0.6,-1.2,-1.7,0.0,
15,Antonio Blakeney,21,SG,19,0,314,10.1,.471,.364,.273,1.3,10.3,5.6,10.1,1.1,0.3,6.4,23.7,-0.2,0.1,0.0,-0.006,-2.8,-2.4,-5.2,-0.3,
16,Ryan Arcidiacono,23,PG,24,0,304,7.3,.550,.756,.146,0.3,8.8,4.4,15.5,2.1,0.0,23.0,8.1,0.1,0.2,0.3,.040,-4.7,0.6,-4.1,-0.2,
17,Sean Kilpatrick,28,SG,9,1,214,17.7,.574,.449,.299,1.4,11.5,6.3,10.5,1.4,1.3,9.0,27.1,0.2,0.1,0.4,.083,2.5,-1.2,1.3,0.2,
18,Quincy Pondexter,29,SF,23,1,196,4.0,.398,.449,.347,4.2,10.8,7.4,6.3,2.0,0.9,16.3,15.0,-0.3,0.1,-0.2,-0.047,-7.0,-0.4,-7.4,-0.3,
19,Kay Felder,22,PG,14,0,134,3.6,.386,.273,.182,0.8,10.8,5.6,23.0,1.1,0.7,17.4,28.0,-0.5,0.1,-0.5,-0.168,-7.4,-3.2,-10.7,-0.3,
20,Ömer Aşık,31,C,4,0,61,0.2,.311,.000,.167,3.4,14.6,8.8,2.1,0.8,2.9,38.3,7.4,-0.1,0.0,-0.1,-0.078,-8.5,-1.5,-10.0,-0.1,
21,Jarell Eddie,26,SF,1,0,3,-13.5,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.373,-13.3,-8.8,-22.1,0.0,
