Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Norm Nixon,26,PG,82,82,3024,15.3,.525,.009,.176,1.4,4.8,3.2,27.7,2.0,0.1,14.8,21.1,4.2,2.4,6.6,.104,0.2,-1.0,-0.8,0.9,AS
2,Magic Johnson,22,SG,78,77,2991,22.9,.590,.028,.418,9.5,17.5,13.7,31.0,3.2,0.6,18.9,20.1,8.1,4.8,12.9,.207,4.9,2.3,7.2,7.0,"MVP-8,AS,NBA2"
3,Jamaal Wilkes,28,SF,82,82,2906,16.5,.554,.003,.237,6.0,8.7,7.4,6.7,1.4,0.4,9.5,23.6,5.3,2.4,7.7,.127,0.7,-1.5,-0.8,0.9,MVP-21
4,Kareem Abdul-Jabbar,34,C,76,76,2677,23.4,.608,.002,.340,7.3,19.1,13.4,11.9,1.1,4.1,13.3,25.6,6.9,3.9,10.7,.192,3.8,1.2,5.0,4.7,"MVP-10,AS"
5,Michael Cooper,25,SG,76,14,2197,14.3,.556,.023,.231,4.3,8.8,6.7,12.9,2.5,1.5,15.6,17.5,2.4,2.6,5.0,.109,-0.3,1.2,0.9,1.6,MVP-17
6,Mark Landsberger,26,PF,75,1,1134,10.3,.449,.006,.198,16.3,22.0,19.3,3.3,0.4,0.3,12.1,14.2,0.5,1.2,1.7,.072,-2.0,-2.8,-4.8,-0.8,
7,Kurt Rambis,23,PF,64,43,1131,12.8,.528,.004,.513,11.6,21.5,16.8,5.6,2.5,3.6,21.6,12.5,0.3,2.1,2.3,.100,-2.0,1.9,-0.1,0.5,
8,Jim Brewer,30,PF,71,9,966,10.1,.464,.034,.109,12.4,17.2,14.9,4.8,1.9,2.5,16.8,9.1,0.4,1.4,1.8,.088,-1.8,1.0,-0.8,0.3,
9,Mitch Kupchak,27,PF,26,26,821,15.2,.598,.000,.367,8.8,18.7,13.9,5.0,0.7,0.6,12.2,17.1,1.5,0.8,2.4,.139,0.4,-1.2,-0.8,0.2,
10,Bob McAdoo,30,C,41,0,746,14.4,.509,.015,.382,6.8,16.1,11.6,5.5,1.4,2.6,11.7,23.2,0.5,1.0,1.5,.095,-2.3,-0.4,-2.7,-0.1,
11,Eddie Jordan,27,PG,58,0,608,12.2,.479,.043,.260,0.7,6.7,3.9,25.6,4.7,0.1,22.2,19.4,-0.2,0.9,0.7,.055,-3.7,2.2,-1.5,0.1,
12,Mike McGee,22,SF,39,0,352,11.7,.489,.023,.308,10.9,4.5,7.6,6.0,2.4,0.5,14.8,25.9,-0.1,0.3,0.2,.029,-3.4,-1.7,-5.1,-0.3,
13,Kevin McKenna,23,SG,36,0,237,2.8,.355,.023,.195,8.6,4.9,6.7,6.8,2.0,0.4,17.5,19.2,-0.5,0.2,-0.3,-0.069,-6.8,-1.4,-8.2,-0.5,
14,Clay Johnson,25,SG,7,0,65,12.8,.552,.000,.300,13.9,6.5,10.1,13.2,2.1,2.5,23.6,18.1,0.0,0.1,0.1,.072,-2.9,0.3,-2.6,0.0,
