Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kelly Tripucka,29,SF,71,65,2302,17.7,.558,.069,.418,3.6,9.5,6.4,15.7,1.8,0.4,14.1,29.8,2.4,0.9,3.3,.069,1.5,-1.3,0.2,1.3,
2,Kurt Rambis,30,PF,75,75,2233,16.1,.565,.005,.396,12.7,22.7,17.4,9.9,2.1,1.5,16.7,16.2,2.6,2.3,4.8,.104,0.2,0.2,0.3,1.3,
3,Rex Chapman,21,SG,75,44,2219,12.6,.467,.150,.153,3.5,5.9,4.7,12.6,1.5,0.7,7.7,27.1,-0.7,0.4,-0.2,-0.005,-1.0,-2.2,-3.2,-0.7,
4,Robert Reid,33,SF,82,54,2152,12.2,.464,.043,.161,4.0,11.9,7.8,11.4,1.2,0.5,7.5,26.8,-0.8,0.7,-0.1,-0.002,-2.0,-2.1,-4.1,-1.1,
5,Earl Cureton,31,C,82,41,2047,10.1,.512,.002,.265,9.7,17.1,13.2,8.4,1.2,1.8,18.0,12.7,0.3,1.2,1.5,.035,-2.7,-0.2,-2.9,-0.4,
6,Muggsy Bogues,24,PG,79,21,1755,15.3,.463,.031,.211,3.2,7.4,5.2,46.2,3.0,0.2,21.4,13.6,1.6,1.0,2.6,.070,0.8,0.3,1.1,1.4,
7,Michael Holton,27,PG,67,60,1696,12.3,.488,.028,.284,1.9,5.2,3.4,33.8,1.9,0.4,17.3,16.6,0.9,0.4,1.3,.038,-1.1,-0.8,-1.9,0.0,
8,Dave Hoppen,24,C,77,36,1419,11.8,.604,.006,.394,9.1,21.5,15.0,5.5,0.8,0.9,15.7,14.2,1.7,0.9,2.6,.086,-2.5,-0.9,-3.4,-0.5,
9,Tim Kempton,25,PF,79,0,1341,10.4,.568,.003,.618,7.1,18.5,12.5,10.3,1.5,0.6,22.1,16.7,0.2,0.9,1.0,.036,-3.6,-0.1,-3.6,-0.5,
10,Dell Curry,24,SG,48,0,813,18.3,.527,.106,.088,3.4,11.2,7.1,11.2,2.5,0.3,7.5,29.5,0.4,0.5,0.9,.052,1.5,-0.6,0.9,0.6,
11,Brian Rowsom,23,PF,34,0,517,15.7,.572,.006,.500,11.4,18.3,14.7,6.5,0.9,1.4,8.3,17.1,1.2,0.3,1.5,.135,0.5,-1.4,-0.9,0.1,
12,Rickey Green,34,PG,33,2,370,12.0,.463,.038,.106,1.1,6.0,3.4,31.1,2.3,0.0,16.9,18.4,-0.1,0.1,0.0,.002,-1.4,-0.6,-2.0,0.0,
13,Ralph Lewis,25,SF,42,0,336,10.8,.492,.025,.322,11.0,9.0,10.0,6.4,1.6,0.5,14.8,19.8,-0.1,0.1,0.0,-0.005,-1.7,-1.7,-3.4,-0.1,
14,Sidney Lowe,29,SG,14,0,250,13.7,.385,.080,.440,2.5,13.1,7.5,44.6,2.7,0.0,23.2,6.4,0.3,0.2,0.5,.100,-0.6,1.5,0.9,0.2,
15,Greg Kite,27,C,12,12,213,6.1,.552,.000,.333,7.4,20.8,13.8,4.2,0.9,2.2,25.9,8.9,0.0,0.2,0.1,.026,-6.1,-0.1,-6.2,-0.2,
16,Tom Tolbert,23,SF,14,0,117,10.0,.473,.081,.324,6.3,14.0,9.9,8.3,0.8,2.0,4.5,15.5,0.1,0.1,0.1,.051,-3.0,-0.4,-3.4,0.0,
