Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kobe Bryant,33,SG,12,12,476,24.4,.525,.199,.316,3.5,9.6,6.5,24.0,1.8,0.3,9.0,35.8,1.4,0.0,1.4,.143,5.7,-0.3,5.4,0.9,
2,Andrew Bynum,24,C,12,12,451,22.9,.545,.000,.451,10.7,21.0,15.8,7.0,0.6,5.8,8.0,20.0,1.3,0.3,1.6,.167,3.4,0.5,4.0,0.7,
3,Pau Gasol,31,PF,12,12,444,17.0,.482,.035,.203,9.0,18.7,13.7,16.7,0.7,4.0,11.4,17.9,0.6,0.2,0.8,.088,1.3,1.0,2.3,0.5,
4,Ramon Sessions,25,PG,12,12,380,8.2,.448,.219,.307,0.8,9.5,5.1,18.3,0.6,0.2,14.5,18.0,-0.1,-0.1,-0.2,-0.027,-3.6,-2.7,-6.3,-0.4,
5,Steve Blake,31,PG,12,0,306,10.3,.576,.694,.113,2.7,9.3,5.9,13.6,1.4,0.5,18.7,11.8,0.3,0.0,0.3,.042,-1.4,0.4,-1.0,0.1,
6,Metta World Peace,32,SF,6,6,236,12.6,.522,.600,.267,1.3,8.3,4.8,9.3,3.0,1.2,6.9,13.8,0.3,0.1,0.4,.084,0.5,2.3,2.8,0.3,
7,Jordan Hill,24,C,12,0,217,14.1,.475,.000,.302,18.9,18.6,18.7,0.7,0.7,2.6,10.4,14.0,0.3,0.1,0.4,.089,-1.7,-2.3,-4.0,-0.1,
8,Matt Barnes,31,SF,11,0,185,4.2,.321,.525,.068,5.1,15.9,10.4,13.4,2.9,1.9,19.8,18.5,-0.5,0.1,-0.4,-0.106,-6.6,0.5,-6.1,-0.2,
9,Devin Ebanks,22,SG,9,6,126,12.2,.435,.077,.205,5.8,11.3,8.5,7.9,1.3,3.9,4.5,16.0,0.1,0.0,0.1,.041,-2.0,1.7,-0.4,0.1,
10,Josh McRoberts,24,PF,6,0,16,-1.7,.250,.250,.000,0.0,27.3,13.4,9.3,0.0,4.4,33.3,17.0,-0.1,0.0,-0.1,-0.237,-8.8,-0.9,-9.7,0.0,
11,Troy Murphy,31,PF,4,0,15,5.4,1.500,1.000,.000,0.0,21.8,10.7,0.0,0.0,0.0,66.7,9.0,0.0,0.0,0.0,-0.093,-2.9,-1.4,-4.3,0.0,
12,Andrew Goudelock,23,SG,4,0,10,19.7,.833,.333,.000,0.0,10.9,5.4,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,.192,5.3,0.3,5.7,0.0,
13,Christian Eyenga,22,SF,3,0,9,22.5,.581,.000,.333,11.7,12.1,11.9,21.8,6.0,7.9,22.5,22.3,0.0,0.0,0.0,.119,-2.7,7.2,4.5,0.0,
14,Darius Morris,21,PG,4,0,8,63.2,1.050,.333,1.333,0.0,0.0,0.0,100.0,0.0,0.0,17.4,32.6,0.2,0.0,0.2,.922,24.9,5.7,30.6,0.1,
