Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Stephen Jackson,27,SG,81,81,2910,13.6,.512,.295,.297,2.0,10.1,6.2,14.2,1.9,1.1,13.5,24.0,0.5,3.9,4.4,.073,-0.6,0.5,-0.1,1.4,
2,Anthony Johnson,31,PG,75,53,1981,14.2,.520,.257,.234,1.9,7.7,4.9,28.6,1.7,0.8,14.7,18.3,2.2,2.3,4.5,.108,0.2,0.4,0.7,1.3,
3,Fred Jones,26,SG,68,2,1837,11.0,.517,.335,.286,1.2,9.3,5.3,14.5,1.6,0.8,14.5,18.7,0.4,2.2,2.6,.069,-1.8,0.7,-1.0,0.4,
4,Jermaine O'Neal,27,PF,51,47,1802,20.4,.530,.012,.457,6.7,23.2,15.2,14.9,0.8,4.7,13.5,28.9,1.4,3.5,4.9,.131,0.6,1.7,2.3,2.0,AS
5,Danny Granger,22,SF,78,17,1765,14.7,.540,.195,.310,8.8,16.0,12.5,8.8,1.8,2.6,12.8,16.4,2.1,3.0,5.1,.139,-0.7,1.8,1.1,1.4,"ROY-7,6MOY-16"
6,Jeff Foster,29,C,63,37,1581,15.1,.581,.016,.636,16.9,24.8,20.9,5.1,1.4,1.2,16.7,11.3,2.8,2.9,5.7,.174,-0.3,0.4,0.0,0.8,
7,Šarūnas Jasikevičius,29,PG,75,15,1557,12.9,.561,.550,.310,1.5,9.6,5.7,24.4,1.4,0.2,19.2,18.0,1.6,1.7,3.3,.103,0.1,0.0,0.1,0.9,
8,Peja Stojaković,28,SF,40,40,1454,19.1,.588,.379,.261,3.7,15.8,9.9,9.0,1.0,0.4,7.3,22.9,3.8,1.8,5.6,.184,3.5,-0.2,3.3,1.9,
9,Austin Croshere,30,PF,50,26,1148,15.2,.618,.491,.358,6.4,19.8,13.3,9.1,1.0,0.4,12.7,15.3,2.5,1.7,4.1,.173,1.5,0.6,2.1,1.2,
10,Jamaal Tinsley,27,PG,42,27,1122,12.1,.458,.181,.236,3.7,9.8,6.8,33.3,2.3,0.4,20.4,22.2,-0.8,1.5,0.7,.031,-1.8,0.3,-1.6,0.1,
11,David Harrison,23,C,67,17,1034,11.8,.519,.000,.592,9.7,18.4,14.2,2.4,1.2,4.2,17.6,20.2,-0.4,1.9,1.5,.068,-5.1,1.1,-4.0,-0.5,
12,Scot Pollard,30,C,45,32,771,12.3,.495,.000,.247,11.3,21.0,16.3,5.1,2.6,1.9,13.2,11.9,0.6,1.6,2.1,.134,-2.6,2.1,-0.5,0.3,
13,Metta World Peace,26,SF,16,16,603,18.1,.534,.228,.511,5.1,9.6,7.5,11.1,3.7,1.3,12.9,25.7,0.4,1.1,1.5,.117,0.8,2.2,3.0,0.8,DPOY-4
14,Eddie Gill,27,PG,41,0,122,9.9,.408,.511,.511,0.0,13.8,7.1,15.8,4.8,0.6,14.0,24.5,-0.2,0.3,0.1,.020,-4.6,3.5,-1.1,0.0,
15,Samaki Walker,29,PF,7,0,22,-6.2,.347,.000,1.000,0.0,15.3,7.9,0.0,0.0,3.3,41.0,10.3,-0.1,0.0,0.0,-0.091,-13.9,1.7,-12.2,-0.1,
16,Jonathan Bender,25,SF,2,0,21,26.4,.850,.000,.400,0.0,21.3,11.0,18.5,0.0,3.5,0.0,13.0,0.1,0.0,0.2,.359,5.9,3.9,9.8,0.1,
