Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Anthony Johnson,31,PG,6,6,242,19.6,.591,.230,.379,4.4,11.0,7.9,27.6,1.4,0.0,12.1,23.4,0.6,0.2,0.8,.152,4.0,0.1,4.1,0.4,
2,Stephen Jackson,27,SG,6,6,227,7.7,.445,.317,.220,2.9,11.8,7.6,17.0,1.0,0.4,14.3,22.6,-0.3,0.2,-0.1,-0.030,-2.5,-1.6,-4.1,-0.1,
3,Jermaine O'Neal,27,PF,6,6,216,18.6,.587,.024,.631,5.6,20.3,13.2,10.4,0.8,5.3,19.5,30.2,0.0,0.3,0.3,.074,-0.7,1.1,0.4,0.1,
4,Austin Croshere,30,PF,6,2,175,9.9,.534,.605,.474,3.8,11.8,8.0,6.9,1.6,0.0,11.6,14.5,0.1,0.2,0.3,.076,0.5,-0.8,-0.3,0.1,
5,Fred Jones,26,SG,6,1,167,11.8,.569,.444,.333,1.6,13.1,7.6,16.1,2.0,0.5,16.2,14.4,0.1,0.2,0.3,.091,0.2,1.5,1.8,0.2,
6,Danny Granger,22,SF,6,3,162,15.4,.685,.471,.118,5.8,18.0,12.2,11.5,1.4,3.5,16.4,12.9,0.3,0.2,0.5,.152,2.6,2.7,5.3,0.3,
7,Jeff Foster,29,C,4,4,80,13.8,.431,.000,.364,18.3,19.7,19.1,6.3,2.8,1.0,0.0,7.8,0.1,0.1,0.3,.158,2.1,0.6,2.7,0.1,
8,Šarūnas Jasikevičius,29,PG,6,0,66,3.5,.428,.474,.105,2.0,9.2,5.8,16.7,0.0,1.2,20.1,18.4,-0.1,0.0,-0.1,-0.077,-4.2,-3.3,-7.5,-0.1,
9,Peja Stojaković,28,SF,2,2,51,16.7,.522,.167,.389,0.0,21.4,11.2,15.9,1.1,1.6,4.5,21.2,0.1,0.1,0.1,.127,2.1,0.3,2.5,0.1,
10,David Harrison,23,C,6,0,31,0.8,.455,.000,1.333,4.3,15.7,10.3,0.0,1.8,2.6,21.9,28.8,-0.1,0.0,-0.1,-0.117,-13.8,-0.6,-14.4,-0.1,
11,Scot Pollard,30,C,4,0,15,-2.2,.000,.000,.000,8.9,32.4,21.2,0.0,3.7,0.0,50.0,6.5,0.0,0.0,0.0,-0.041,-10.6,2.0,-8.6,0.0,
12,Jamaal Tinsley,27,PG,1,0,7,3.5,.333,.667,.000,0.0,0.0,0.0,28.2,7.9,0.0,25.0,28.0,0.0,0.0,0.0,-0.203,-7.3,3.6,-3.7,0.0,
13,Eddie Gill,27,PG,2,0,1,-59.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,48.9,0.0,0.0,0.0,-1.572,-27.7,-16.2,-43.9,0.0,
