Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kevin Durant,21,SF,6,6,231,16.6,.499,.285,.504,3.8,18.4,11.0,13.4,0.7,2.8,12.8,34.0,-0.1,0.3,0.3,.054,3.0,-0.9,2.1,0.2,
2,Jeff Green,23,PF,6,6,224,8.6,.451,.386,.286,2.9,11.0,6.9,8.3,0.9,1.1,7.1,17.3,0.0,0.2,0.2,.042,-1.5,-0.6,-2.1,0.0,
3,Russell Westbrook,21,PG,6,6,212,24.3,.571,.132,.418,5.2,13.7,9.4,38.9,2.5,0.4,11.5,26.2,0.6,0.3,0.9,.208,5.8,2.4,8.2,0.6,
4,Serge Ibaka,20,PF,6,0,153,15.3,.596,.000,.286,9.3,19.0,14.1,2.6,0.7,6.4,13.2,13.5,0.2,0.3,0.5,.144,-1.0,2.0,0.9,0.1,
5,Nick Collison,29,C,6,0,129,5.1,.351,.042,.292,10.2,13.8,12.0,2.7,2.1,0.6,12.9,11.0,-0.1,0.2,0.1,.020,-5.5,-0.6,-6.1,-0.1,
6,Nenad Krstić,26,C,6,6,129,14.5,.498,.000,.378,12.8,17.3,15.0,5.9,1.2,2.5,10.4,17.0,0.1,0.2,0.3,.122,-0.7,0.2,-0.5,0.1,
7,Thabo Sefolosha,25,SG,6,6,127,9.3,.436,.481,.333,2.6,13.2,7.8,9.6,2.1,3.8,6.1,11.8,0.0,0.2,0.2,.085,-2.0,3.0,1.1,0.1,
8,James Harden,20,SG,6,0,120,15.8,.584,.516,.613,0.9,13.0,6.9,17.0,2.6,0.7,7.1,16.1,0.3,0.2,0.5,.186,0.9,3.3,4.2,0.2,
9,Eric Maynor,22,PG,6,0,76,8.0,.443,.300,.550,1.4,11.8,6.6,21.1,0.7,1.1,16.8,17.9,-0.1,0.1,0.0,.003,-3.3,-1.5,-4.8,-0.1,
10,Etan Thomas,31,C,2,0,17,30.0,.872,.000,.333,6.5,19.7,13.0,0.0,0.0,0.0,12.7,21.1,0.1,0.0,0.1,.275,6.9,2.0,8.9,0.0,
11,Kyle Weaver,23,SG,1,0,12,2.5,.250,.250,.000,0.0,18.6,9.2,30.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,-0.049,-6.6,0.0,-6.6,0.0,
12,Kevin Ollie,37,PG,1,0,5,-8.2,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,-0.205,-8.9,-3.6,-12.5,0.0,
13,Byron Mullens,20,PF,1,0,4,-13.7,.174,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,-0.466,-14.6,-9.4,-24.0,0.0,
