Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Mike Bibby,27,PG,6,6,255,12.3,.475,.283,.326,2.7,9.4,5.7,20.8,1.9,0.0,14.6,22.7,0.0,-0.1,-0.1,-0.022,0.7,-2.2,-1.5,0.0,
2,Bonzi Wells,29,SG,6,6,249,24.1,.656,.092,.494,11.5,26.6,18.3,6.5,1.1,0.7,14.5,23.4,0.8,0.0,0.7,.142,4.8,-0.6,4.2,0.4,
3,Metta World Peace,26,SF,5,5,198,16.3,.477,.333,.284,4.6,12.1,8.0,13.7,2.2,1.8,5.2,22.8,0.2,0.0,0.2,.046,2.8,-0.1,2.6,0.2,
4,Kevin Martin,22,SG,6,1,197,17.0,.592,.352,.537,5.8,14.3,9.6,2.5,0.8,0.9,2.9,16.4,0.6,-0.1,0.5,.124,3.6,-1.5,2.1,0.2,
5,Brad Miller,29,C,6,6,166,12.6,.476,.135,.250,2.1,12.7,6.9,15.5,2.3,2.6,10.8,18.3,0.1,0.0,0.0,.013,-0.3,0.3,0.1,0.1,
6,Kenny Thomas,28,PF,6,6,148,10.5,.589,.000,.542,9.3,14.3,11.5,8.7,1.8,0.0,23.2,12.3,0.1,-0.1,0.1,.021,-1.4,-0.5,-1.9,0.0,
7,Shareef Abdur-Rahim,29,PF,6,0,129,11.3,.554,.070,.349,7.1,22.9,14.2,10.2,0.8,0.0,20.8,22.8,0.0,0.0,-0.1,-0.030,-3.5,-1.9,-5.4,-0.1,
8,Jason Hart,27,PG,5,0,52,1.2,.360,.000,.154,2.2,2.7,2.4,9.1,3.2,0.0,22.4,16.2,-0.1,0.0,-0.2,-0.148,-7.1,-1.0,-8.0,-0.1,
9,Francisco García,24,SF,6,0,41,13.7,.547,.364,.182,0.0,6.9,3.1,4.1,2.7,4.2,0.0,13.6,0.1,0.0,0.1,.082,1.1,1.6,2.7,0.0,
10,Corliss Williamson,32,SF,3,0,11,16.1,.554,.000,.600,0.0,12.8,5.8,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,.135,-2.3,-2.7,-5.0,0.0,
11,Vitaly Potapenko,30,C,4,0,9,19.1,.500,.000,.000,12.8,0.0,7.0,0.0,6.1,0.0,0.0,20.9,0.0,0.0,0.0,.109,0.4,0.3,0.6,0.0,
12,Ronnie Price,22,PG,4,0,9,-12.5,.000,.000,.000,0.0,0.0,0.0,15.7,0.0,0.0,0.0,15.7,-0.1,0.0,-0.1,-0.369,-11.7,-6.5,-18.1,0.0,
