Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,DeMar DeRozan,29,SG,7,7,251,23.2,.557,.008,.370,4.3,15.8,10.1,21.6,1.7,0.3,8.0,27.8,0.7,0.1,0.8,.151,3.0,0.8,3.8,0.4,
2,LaMarcus Aldridge,33,C,7,7,244,21.8,.517,.091,.273,8.4,21.1,14.8,13.1,1.1,2.3,4.9,27.2,0.6,0.1,0.7,.131,2.5,-0.2,2.3,0.3,
3,Bryn Forbes,25,SG,7,7,212,11.5,.625,.554,.161,0.5,12.1,6.3,4.8,0.2,0.4,4.8,13.8,0.4,-0.1,0.3,.075,-0.2,-0.6,-0.8,0.1,
4,Derrick White,24,PG,7,7,191,19.0,.613,.227,.347,0.6,11.2,5.9,18.1,1.4,2.1,14.8,24.7,0.3,0.0,0.4,.092,1.1,1.0,2.1,0.2,
5,Rudy Gay,32,PF,7,0,179,15.4,.503,.271,.243,7.9,22.1,15.0,10.1,0.9,2.2,11.4,22.7,0.1,0.1,0.2,.052,0.9,-0.5,0.3,0.1,
6,Jakob Poeltl,23,C,7,7,177,18.1,.638,.028,.250,15.3,17.5,16.4,9.8,0.6,2.3,7.0,11.3,0.6,0.0,0.7,.180,0.9,0.0,0.9,0.1,
7,Patty Mills,30,PG,7,0,152,10.3,.390,.512,.233,0.7,9.9,5.3,22.6,2.4,0.5,6.0,15.4,0.0,0.0,0.0,.008,-2.7,0.9,-1.7,0.0,
8,Marco Belinelli,32,SG,7,0,131,8.8,.504,.553,.158,0.0,10.6,5.3,8.5,0.0,1.2,4.7,15.1,0.1,0.0,0.1,.018,-1.4,-1.4,-2.8,0.0,
9,Dāvis Bertāns,26,PF,5,0,79,4.4,.465,.733,.333,0.0,10.8,5.5,8.3,0.0,1.0,5.5,10.7,0.0,0.0,0.0,-0.002,-3.8,-1.0,-4.8,-0.1,
10,Lonnie Walker IV,20,SG,6,0,21,8.7,.375,.125,.000,0.0,10.2,5.1,21.1,0.0,0.0,0.0,17.7,0.0,0.0,0.0,-0.041,-3.0,-2.1,-5.1,0.0,
11,Donatas Motiejūnas,28,PF,5,0,19,33.0,.597,.100,.200,17.1,22.5,19.8,20.8,0.0,0.0,0.0,26.6,0.1,0.0,0.1,.276,9.2,-0.6,8.6,0.0,
12,Dante Cunningham,31,PF,5,0,13,29.4,1.000,.667,.000,16.7,32.9,24.9,0.0,0.0,0.0,0.0,10.7,0.1,0.0,0.1,.313,12.1,0.0,12.1,0.0,
13,Quincy Pondexter,30,SF,5,0,12,1.1,.000,.500,.000,0.0,8.9,4.5,20.3,4.4,0.0,0.0,7.7,0.0,0.0,0.0,-0.080,-7.5,2.5,-5.0,0.0,
