Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,DeAndre Jordan,28,C,7,7,264,17.3,.631,.016,.918,11.7,37.6,24.3,3.2,0.6,2.2,16.6,18.7,0.3,0.4,0.7,.128,0.8,-0.1,0.7,0.2,
2,Chris Paul,31,PG,7,7,260,27.8,.592,.281,.244,1.9,15.6,8.6,52.9,2.5,0.4,11.3,31.2,1.0,0.4,1.3,.246,8.0,2.3,10.4,0.8,
3,Luc Mbah a Moute,30,SF,7,7,224,10.6,.512,.372,.465,5.5,14.6,9.9,4.6,1.9,1.7,5.5,11.8,0.2,0.3,0.5,.098,-0.4,1.8,1.3,0.2,
4,JJ Redick,32,SG,7,7,206,4.8,.544,.520,.400,0.0,7.6,3.7,4.4,0.5,0.0,18.1,16.8,-0.2,0.1,0.0,-0.010,-3.3,-2.1,-5.4,-0.2,
5,Jamal Crawford,36,SG,7,0,196,10.6,.498,.301,.145,1.3,4.7,2.9,11.4,1.1,0.5,9.3,23.9,-0.1,0.2,0.1,.012,-0.8,-1.2,-2.0,0.0,
6,Raymond Felton,32,PG,7,0,127,12.4,.570,.281,.156,2.0,8.2,5.0,12.3,2.5,0.0,8.1,14.1,0.2,0.1,0.3,.115,0.3,2.1,2.5,0.1,
7,Paul Pierce,39,SF,7,0,101,7.0,.569,.556,.056,2.5,15.5,8.8,10.2,1.1,0.0,17.8,10.7,0.0,0.1,0.1,.059,-1.1,1.4,0.3,0.1,
8,Blake Griffin,27,PF,3,3,99,20.1,.564,.118,.137,3.8,19.8,11.6,14.0,1.1,1.0,10.0,29.2,0.1,0.1,0.2,.092,4.8,-0.6,4.2,0.2,
9,Marreese Speights,29,C,7,2,98,15.1,.556,.541,.270,5.1,21.3,13.0,5.1,1.1,2.9,6.8,21.8,0.1,0.1,0.2,.115,1.8,-0.2,1.6,0.1,
10,Austin Rivers,24,SG,3,2,90,3.1,.446,.500,.077,1.4,10.2,5.7,3.4,0.6,1.1,15.7,17.1,-0.2,0.1,-0.1,-0.062,-3.6,-1.2,-4.8,-0.1,
11,Wesley Johnson,29,SF,3,0,11,6.7,.568,,,0.0,23.8,11.6,0.0,4.9,0.0,0.0,3.9,0.0,0.0,0.0,.124,-3.8,4.0,0.2,0.0,
12,Brandon Bass,31,PF,1,0,4,25.5,.333,.000,.000,31.0,0.0,15.9,0.0,13.4,0.0,0.0,36.1,0.0,0.0,0.0,.029,4.3,1.3,5.6,0.0,
