Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Walter Davis,32,SG,79,79,2646,19.3,.562,.053,.220,3.9,6.4,5.2,22.7,1.7,0.1,12.0,28.9,4.5,1.2,5.8,.105,2.8,-1.5,1.4,2.2,AS
2,Jay Humphries,24,PG,82,82,2579,14.2,.532,.036,.345,2.8,8.5,5.7,32.2,2.0,0.2,18.4,16.7,2.9,1.6,4.5,.084,-0.2,-0.5,-0.7,0.8,
3,Larry Nance,27,PF,69,67,2569,22.2,.607,.005,.464,8.4,17.6,13.1,13.5,1.6,3.3,10.4,22.6,7.3,2.8,10.2,.190,3.9,1.1,5.0,4.5,
4,Ed Pinckney,23,SF,80,65,2250,15.2,.644,.004,.700,9.1,19.7,14.5,6.7,1.8,1.4,17.2,14.2,3.8,2.4,6.2,.132,0.4,0.3,0.7,1.5,
5,Alvan Adams,32,C,68,40,1690,14.6,.546,.002,.275,6.2,16.1,11.2,18.4,1.7,1.3,16.7,20.0,1.2,1.6,2.8,.079,-0.4,0.3,-0.1,0.8,
6,Mike Sanders,26,SF,82,4,1655,14.4,.535,.024,.253,7.0,11.3,9.2,11.1,1.7,0.8,11.6,22.2,1.5,1.2,2.7,.079,-0.7,-0.9,-1.6,0.2,
7,Jeff Hornacek,23,SG,80,3,1561,11.2,.526,.123,.346,3.0,10.1,6.6,29.0,2.1,0.2,27.5,14.5,0.1,1.1,1.2,.036,-1.5,-0.3,-1.8,0.1,
8,Kenny Gattison,22,PF,77,14,1104,9.4,.523,.010,.550,9.0,18.3,13.7,4.3,1.0,1.7,18.6,17.4,-0.3,1.0,0.7,.031,-4.3,-1.1,-5.4,-0.9,
9,William Bedford,23,C,50,18,979,7.6,.422,.003,.240,9.2,18.8,14.1,7.7,0.9,2.2,17.7,19.9,-1.7,0.9,-0.8,-0.041,-5.4,-1.2,-6.6,-1.1,
10,Grant Gondrezick,24,SG,64,1,836,10.9,.503,.057,.357,6.4,8.3,7.4,13.1,1.4,0.3,13.9,19.6,0.2,0.4,0.6,.037,-2.0,-1.3,-3.2,-0.3,
11,Rafael Addison,22,SF,62,12,711,11.9,.500,.151,.193,6.6,10.1,8.4,9.1,1.8,0.6,13.1,23.6,-0.1,0.5,0.4,.024,-2.0,-1.9,-3.9,-0.3,
12,Nick Vanos,23,C,57,14,640,9.1,.457,.013,.373,12.0,19.5,15.8,8.4,1.4,2.1,20.7,14.7,-0.4,0.7,0.3,.024,-3.9,-0.1,-4.1,-0.3,
13,Bernard Thompson,24,SF,24,2,331,7.2,.464,.029,.314,6.9,3.7,5.3,7.0,1.6,0.9,11.8,16.6,0.0,0.1,0.1,.019,-4.6,-1.5,-6.1,-0.3,
14,James Edwards,31,C,14,9,304,17.0,.597,.000,.636,7.5,14.5,11.1,8.8,0.9,1.3,9.6,20.8,0.8,0.2,1.0,.157,0.9,-0.3,0.6,0.2,
