Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Michael Cage,26,PF,72,70,2660,16.4,.537,.001,.619,14.3,23.5,18.8,6.2,1.6,1.2,14.1,17.3,2.9,3.8,6.7,.121,0.0,-0.6,-0.6,0.9,
2,Mike Woodson,29,SG,80,77,2534,14.7,.509,.062,.270,2.6,5.5,4.0,18.5,2.0,0.6,11.6,25.7,1.1,2.0,3.1,.058,-0.8,-0.4,-1.2,0.5,
3,Benoit Benjamin,23,C,66,59,2171,14.1,.534,.012,.368,5.3,21.2,13.0,12.2,1.1,5.9,21.7,19.3,-1.4,3.5,2.0,.045,-2.8,2.8,-0.1,1.0,
4,Larry Drew,29,PG,74,51,2024,11.7,.498,.125,.150,1.1,5.3,3.1,29.4,1.5,0.0,16.5,18.5,0.1,1.2,1.2,.030,-1.7,-1.4,-3.1,-0.6,
5,Darnell Valentine,28,PG,79,31,1636,13.5,.474,.062,.255,2.3,8.0,5.1,34.9,3.6,0.3,20.0,18.4,-0.5,2.0,1.5,.043,-1.8,1.0,-0.8,0.5,
6,Ken Norman,23,SF,66,28,1435,11.2,.495,.020,.340,7.2,12.5,9.7,8.5,1.5,1.3,15.2,19.2,-0.8,1.4,0.6,.021,-2.6,-0.5,-3.1,-0.4,
7,Quintin Dailey,27,SG,67,7,1282,16.8,.505,.016,.415,5.0,7.9,6.4,15.5,2.6,0.2,12.1,32.2,0.1,1.2,1.3,.050,0.1,-0.2,-0.1,0.6,
8,Joe Wolf,23,C,42,26,1137,7.6,.447,.045,.162,4.6,13.2,8.7,12.6,1.6,0.8,17.5,15.5,-1.1,1.1,0.1,.002,-4.8,0.4,-4.4,-0.7,
9,Earl Cureton,30,PF,69,11,1128,9.2,.443,.010,.203,8.8,17.0,12.8,8.1,1.4,1.8,14.7,14.3,-0.6,1.3,0.7,.029,-4.1,0.2,-4.0,-0.6,
10,Greg Kite,26,C,40,19,977,7.5,.479,.005,.401,7.9,18.6,13.1,6.4,0.8,2.9,23.0,11.6,-0.7,1.2,0.4,.022,-5.2,0.8,-4.4,-0.6,
11,Reggie Williams,23,SF,35,14,857,7.6,.400,.136,.155,6.6,8.1,7.3,10.8,1.6,1.4,12.1,24.6,-1.8,0.7,-1.1,-0.061,-5.2,-1.4,-6.6,-1.0,
12,Norris Coleman,26,SF,29,11,431,6.6,.370,.010,.188,8.6,11.5,10.0,4.6,1.2,0.8,7.2,21.0,-0.8,0.4,-0.4,-0.046,-5.2,-1.9,-7.1,-0.6,
13,Eric White,22,SF,17,4,352,15.2,.597,.008,.460,9.0,9.7,9.4,4.1,0.9,0.5,12.3,19.6,0.6,0.2,0.8,.115,-0.1,-1.4,-1.5,0.0,
14,Claude Gregory,29,PF,23,2,313,12.8,.447,.007,.269,12.1,20.4,16.1,8.4,1.4,2.4,12.8,22.3,-0.3,0.4,0.1,.011,-3.2,-0.8,-4.0,-0.2,
15,Steve Burtt,25,SG,19,0,312,10.2,.508,.029,.500,2.0,7.4,4.6,20.1,1.5,0.9,19.2,27.2,-0.4,0.2,-0.1,-0.019,-4.5,-0.8,-5.3,-0.3,
16,Martin Nessley,22,C,35,0,295,2.9,.390,.000,.286,7.0,19.8,13.2,7.3,1.1,2.1,27.6,10.5,-0.5,0.4,-0.1,-0.016,-9.5,1.4,-8.0,-0.4,
17,Kenny Fields,25,SF,7,0,154,8.7,.548,.000,.722,8.7,11.5,10.0,9.3,1.5,0.7,28.6,17.5,-0.1,0.1,0.0,.000,-3.9,-0.5,-4.4,-0.1,
18,Lancaster Gordon,25,SG,8,0,65,8.0,.416,.000,.194,3.2,3.4,3.3,16.9,0.7,1.7,10.6,23.5,-0.1,0.0,0.0,-0.035,-4.5,-2.1,-6.6,-0.1,
19,Michael Phelps,26,SG,2,0,23,19.3,.514,.000,.571,0.0,9.6,4.6,19.3,10.3,0.0,18.6,19.0,0.0,0.1,0.1,.126,-1.6,7.7,6.1,0.0,
20,Tod Murphy,24,PF,1,0,19,15.7,.906,.000,4.000,5.4,5.8,5.6,14.0,2.5,0.0,0.0,5.9,0.1,0.0,0.1,.235,0.6,1.1,1.7,0.0,
