Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Anfernee Hardaway,28,SG,9,9,386,18.3,.531,.131,.428,3.8,8.3,6.0,25.3,1.9,1.7,12.7,22.8,0.7,0.5,1.1,.140,3.6,2.0,5.6,0.7,
2,Clifford Robinson,33,SF,9,9,333,14.3,.479,.276,.310,5.7,11.5,8.6,10.8,1.8,1.6,9.8,24.5,0.2,0.4,0.6,.088,1.5,0.4,1.8,0.3,
3,Shawn Marion,21,SF,9,9,281,13.8,.451,.070,.128,7.8,22.0,14.9,4.4,1.1,3.7,7.2,15.5,0.1,0.5,0.6,.103,0.3,0.7,1.0,0.2,
4,Rodney Rogers,28,PF,9,0,263,16.9,.494,.313,.270,6.4,18.3,12.3,10.4,2.0,2.8,10.4,24.4,0.2,0.5,0.6,.118,1.9,1.7,3.6,0.4,
5,Jason Kidd,26,PG,6,6,229,14.3,.500,.400,.164,3.7,14.9,9.2,38.5,2.5,0.3,28.1,16.0,0.0,0.4,0.4,.075,1.5,1.8,3.3,0.3,
6,Corie Blount,31,PF,9,0,162,13.0,.565,.000,.581,16.2,20.4,18.3,3.1,2.0,2.7,25.0,14.3,0.1,0.3,0.4,.113,-3.0,2.1,-1.0,0.0,
7,Luc Longley,31,C,9,9,162,3.8,.363,.000,.059,7.8,11.9,9.8,8.4,1.3,1.8,16.0,17.2,-0.3,0.2,-0.1,-0.032,-6.8,0.2,-6.6,-0.2,
8,Kevin Johnson,33,PG,9,0,129,4.9,.366,.081,.162,0.0,10.7,5.3,29.5,1.2,0.6,24.7,18.2,-0.3,0.1,-0.2,-0.072,-4.7,-0.9,-5.6,-0.1,
9,Todd Day,30,SG,9,0,100,11.6,.533,.457,.286,6.3,4.3,5.3,7.5,2.1,0.7,9.2,19.4,0.1,0.1,0.2,.108,-1.0,1.0,0.1,0.1,
10,Randy Livingston,24,PG,7,3,63,0.5,.259,.222,.000,3.3,8.5,5.9,10.6,3.4,1.2,12.9,22.0,-0.3,0.1,-0.2,-0.151,-6.2,0.6,-5.7,-0.1,
11,Oliver Miller,29,C,7,0,37,-0.3,.279,.333,.444,5.7,17.3,11.4,4.2,0.0,4.0,15.7,15.4,-0.1,0.1,-0.1,-0.081,-9.5,-0.9,-10.4,-0.1,
12,Toby Bailey,24,SG,5,0,15,9.1,.347,.000,1.000,7.0,7.1,7.1,21.2,0.0,0.0,0.0,17.1,0.0,0.0,0.0,.036,0.6,-0.6,0.0,0.0,
