Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Chris Mullin,25,SF,8,8,341,22.2,.610,.049,.411,3.3,10.2,6.8,16.7,1.9,1.8,14.3,26.3,0.7,0.2,0.9,.132,4.5,0.1,4.6,0.6,
2,Mitch Richmond,23,SG,8,8,314,15.9,.531,.119,.281,3.2,14.8,9.1,16.1,2.1,0.2,13.7,22.4,0.2,0.2,0.4,.064,0.7,-0.6,0.1,0.2,
3,Winston Garland,24,PG,8,8,270,12.1,.485,.031,.286,5.2,6.8,6.0,14.5,2.2,0.4,12.0,18.6,0.1,0.1,0.2,.032,-1.6,-0.8,-2.5,0.0,
4,Rod Higgins,29,PF,8,7,267,18.8,.614,.427,.415,8.7,13.0,10.9,10.1,2.3,1.5,10.2,16.2,0.7,0.2,0.9,.161,4.4,0.7,5.0,0.5,
5,Terry Teagle,28,SF,8,0,240,17.5,.524,.014,.156,6.3,8.9,7.6,7.0,1.6,0.7,7.9,27.3,0.2,0.1,0.3,.060,0.8,-1.9,-1.1,0.1,
6,Manute Bol,26,C,8,0,148,5.4,.230,.611,.194,3.4,17.0,10.3,0.8,0.6,10.9,7.1,11.4,-0.4,0.2,-0.2,-0.071,-6.4,2.3,-4.1,-0.1,
7,Larry Smith,31,PF,8,8,148,8.3,.250,.000,.000,11.6,15.0,13.3,12.5,1.9,4.1,27.3,5.9,-0.1,0.1,0.1,.029,-2.6,2.2,-0.4,0.1,
8,Steve Alford,24,PG,6,0,52,13.8,.526,.409,.182,3.9,3.7,3.8,13.4,1.8,0.0,4.0,19.0,0.1,0.0,0.1,.093,1.4,-0.2,1.2,0.0,
9,Otis Smith,25,SG,4,0,49,13.2,.382,.000,.083,12.3,13.8,13.1,17.3,1.9,1.1,7.4,21.9,0.0,0.0,0.0,-0.005,0.5,-0.2,0.3,0.0,
10,Ralph Sampson,28,C,3,1,43,10.4,.421,.182,.182,14.1,18.0,16.1,3.4,1.1,2.6,14.4,25.8,-0.1,0.0,-0.1,-0.064,-4.6,-2.8,-7.4,-0.1,
11,Ben McDonald,26,PF,5,0,40,0.5,.255,.300,.400,10.1,9.7,9.9,3.0,3.5,1.4,25.4,15.8,-0.2,0.0,-0.1,-0.155,-8.4,-1.2,-9.6,-0.1,
12,Orlando Graham,23,PF,2,0,8,4.4,.521,.000,1.000,0.0,12.1,6.2,0.0,0.0,0.0,25.8,19.4,0.0,0.0,0.0,-0.121,-4.4,-3.2,-7.6,0.0,
