Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Damian Lillard,26,PG,4,4,151,18.4,.550,.356,.278,2.6,10.6,6.3,17.9,1.6,1.1,11.4,31.4,0.1,0.0,0.1,.041,4.0,-1.4,2.6,0.2,
2,CJ McCollum,25,SG,4,4,140,13.0,.517,.275,.200,5.7,13.1,9.1,5.6,1.3,1.2,14.7,30.3,-0.2,0.0,-0.2,-0.054,1.2,-2.8,-1.6,0.0,
3,Evan Turner,28,SF,4,4,124,12.8,.512,.455,.485,2.4,18.4,9.8,18.8,2.6,1.4,14.9,15.8,0.0,0.1,0.1,.041,-0.1,1.7,1.5,0.1,
4,Al-Farouq Aminu,26,PF,4,0,113,12.4,.574,.459,.297,4.4,21.2,12.2,6.0,1.2,3.0,17.7,18.7,0.0,0.1,0.0,.016,-0.2,0.1,-0.1,0.1,
5,Noah Vonleh,21,PF,4,2,100,7.9,.446,.000,.278,8.9,22.9,15.4,12.1,0.5,2.6,22.9,10.9,-0.1,0.0,0.0,-0.013,-3.1,0.1,-2.9,0.0,
6,Maurice Harkless,23,SF,4,4,99,8.6,.386,.353,.235,7.0,6.9,7.0,4.7,2.4,4.3,2.6,16.2,-0.1,0.1,0.0,-0.011,-2.2,0.1,-2.0,0.0,
7,Allen Crabbe,24,SG,4,0,92,3.7,.434,.542,.125,0.0,14.9,6.9,3.4,0.5,0.0,3.8,11.9,-0.1,0.0,-0.1,-0.043,-4.4,-1.7,-6.2,-0.1,
8,Shabazz Napier,25,PG,4,0,47,17.7,.599,.579,.421,2.1,7.3,4.5,11.2,2.0,0.0,0.0,19.9,0.1,0.0,0.2,.159,3.2,1.0,4.2,0.1,
9,Meyers Leonard,24,PF,3,1,31,-6.1,.200,.800,.000,6.4,22.1,13.7,4.6,0.0,0.0,44.4,12.1,-0.1,0.0,-0.1,-0.231,-12.3,-3.3,-15.7,-0.1,
10,Pat Connaughton,24,SG,3,0,24,10.4,.339,.667,.333,4.1,28.6,15.5,25.4,0.0,0.0,0.0,17.9,0.0,0.0,0.0,-0.034,-0.5,-1.2,-1.7,0.0,
11,Jusuf Nurkić,22,C,1,1,17,7.4,.333,.333,.000,0.0,73.9,34.3,34.6,0.0,5.0,50.0,14.7,-0.1,0.0,0.0,-0.133,-4.0,5.0,1.0,0.0,
12,Jake Layman,22,SF,2,0,16,13.3,.615,.250,.500,0.0,7.1,3.3,10.2,2.9,0.0,0.0,12.7,0.0,0.0,0.0,.121,-0.5,2.8,2.3,0.0,
13,Tim Quarterman,22,SG,2,0,7,14.6,.750,1.000,.000,0.0,0.0,0.0,23.9,0.0,0.0,0.0,11.9,0.0,0.0,0.0,.184,4.0,-0.1,3.9,0.0,
