Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Deron Williams,28,PG,7,7,292,20.6,.572,.406,.425,0.4,8.8,4.5,34.6,1.3,1.0,14.3,23.7,0.8,0.2,1.0,.169,4.9,-0.6,4.4,0.5,
2,Joe Johnson,31,SG,7,7,271,11.7,.486,.379,.087,1.7,8.1,4.9,12.1,1.6,0.0,10.1,20.7,0.1,0.2,0.2,.042,-0.7,-1.1,-1.8,0.0,
3,Brook Lopez,24,C,7,7,263,25.2,.548,.008,.358,12.9,10.7,11.8,7.3,1.2,5.8,10.1,28.4,0.7,0.3,1.0,.189,3.6,0.0,3.6,0.4,
4,Gerald Wallace,30,SF,7,7,243,14.0,.554,.433,.299,2.4,11.5,6.9,11.5,1.8,1.5,10.6,16.4,0.3,0.2,0.5,.109,1.2,1.3,2.5,0.3,
5,Reggie Evans,32,PF,7,7,209,12.3,.517,.000,.783,9.0,40.8,24.6,4.2,1.8,0.7,16.3,8.3,0.2,0.4,0.5,.125,-1.0,1.2,0.2,0.1,
6,C.J. Watson,28,PG,7,0,161,15.3,.498,.273,.218,3.6,9.1,6.3,13.7,1.7,0.5,1.6,17.9,0.3,0.1,0.4,.127,0.9,0.3,1.2,0.1,
7,Andray Blatche,26,C,7,0,138,21.7,.550,.000,.293,8.5,21.2,14.7,12.4,0.8,1.6,7.1,24.1,0.4,0.1,0.5,.184,2.9,0.1,3.0,0.2,
8,Kris Humphries,27,PF,7,0,83,13.6,.455,.000,.226,14.1,19.1,16.6,2.1,0.7,2.6,5.5,20.5,0.1,0.1,0.1,.086,-2.7,-1.6,-4.3,0.0,
9,MarShon Brooks,24,SG,7,0,40,4.0,.450,.125,.250,2.9,12.2,7.5,11.3,0.0,0.0,25.3,14.0,0.0,0.0,0.0,-0.041,-4.8,-1.9,-6.8,0.0,
10,Jerry Stackhouse,38,SF,4,0,28,-8.1,.213,.700,.400,4.2,13.1,8.5,0.0,0.0,0.0,14.5,23.1,-0.2,0.0,-0.2,-0.294,-10.9,-6.1,-17.0,-0.1,
11,Keith Bogans,32,SG,2,0,23,-2.3,.000,1.000,.000,0.0,10.6,5.2,11.8,0.0,0.0,50.0,4.1,0.0,0.0,0.0,-0.063,-7.7,-0.7,-8.4,0.0,
12,Tyshawn Taylor,22,PG,2,0,2,-21.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,-0.550,-16.8,-10.1,-27.0,0.0,
13,Mirza Teletović,27,PF,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.005,-1.5,-2.9,-4.4,0.0,
