Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Marc Gasol,30,C,11,11,416,21.3,.496,.011,.489,4.9,25.4,15.0,20.5,1.3,4.2,6.8,25.8,0.8,0.6,1.4,.161,3.5,2.5,6.0,0.8,
2,Zach Randolph,33,PF,11,11,382,13.3,.471,.030,.196,9.0,18.0,13.4,10.8,0.8,0.0,11.2,24.6,0.0,0.3,0.3,.036,-1.0,-1.5,-2.5,-0.1,
3,Courtney Lee,29,SG,11,11,367,15.5,.663,.300,.230,0.9,7.7,4.2,11.0,1.7,0.0,10.6,15.3,0.9,0.2,1.1,.145,0.9,1.7,2.6,0.4,
4,Jeff Green,28,SF,11,2,298,7.9,.410,.167,.241,3.3,16.2,9.6,10.2,0.9,1.5,11.8,20.8,-0.5,0.3,-0.2,-0.033,-3.1,-0.9,-4.0,-0.1,
5,Tony Allen,33,SG,10,9,279,14.2,.530,.123,.211,5.4,15.3,10.3,8.3,4.5,3.6,17.3,12.3,0.1,0.6,0.6,.111,-1.2,5.1,3.9,0.4,
6,Mike Conley,27,PG,8,8,243,17.5,.531,.344,.292,0.0,4.2,2.0,28.6,2.4,0.0,10.0,22.6,0.4,0.2,0.6,.111,3.1,0.7,3.8,0.4,
7,Vince Carter,38,SG,11,0,196,13.7,.486,.418,.134,7.2,19.5,13.2,9.3,1.9,0.9,9.0,18.2,0.1,0.2,0.3,.085,-0.2,1.7,1.5,0.2,
8,Beno Udrih,32,PG,10,0,175,14.8,.485,.219,.164,2.5,10.3,6.3,21.2,1.5,0.0,4.9,21.5,0.2,0.1,0.3,.090,0.0,0.5,0.4,0.1,
9,Kosta Koufos,25,C,11,0,127,19.0,.557,.000,.161,16.2,17.7,16.9,5.2,1.6,4.3,2.9,12.3,0.3,0.2,0.5,.198,1.9,1.0,2.9,0.2,
10,Nick Calathes,25,SG,9,3,126,7.8,.418,.361,.222,0.9,13.4,7.0,19.6,3.7,0.7,20.2,18.0,-0.2,0.2,-0.1,-0.022,-5.0,1.8,-3.1,0.0,
11,Jordan Adams,20,SG,4,0,10,31.4,.735,.333,1.333,0.0,11.3,5.5,0.0,5.2,0.0,0.0,21.7,0.1,0.0,0.1,.327,11.7,7.1,18.8,0.1,
12,Jon Leuer,25,PF,4,0,9,22.4,.500,.000,.000,24.0,37.5,30.6,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,.193,4.2,-1.7,2.5,0.0,
13,JaMychal Green,24,PF,5,0,8,16.8,.347,.500,1.000,0.0,42.2,20.7,0.0,6.5,11.4,0.0,16.4,0.0,0.0,0.0,.143,-3.1,7.1,4.0,0.0,
14,Russ Smith,23,PG,2,0,3,23.8,,,,0.0,0.0,0.0,89.6,0.0,0.0,,0.0,0.0,0.0,0.0,.241,8.6,0.5,9.1,0.0,
