Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Brandon Ingram,24,SF,6,6,236,21.3,.584,.229,.398,1.9,17.7,9.3,27.3,0.9,0.7,14.2,29.5,0.6,0.0,0.6,.120,4.5,-0.5,3.9,0.4,
2,CJ McCollum,30,PG,6,6,234,15.5,.487,.408,.208,5.2,15.7,10.1,20.5,0.9,1.8,9.9,27.9,0.2,0.0,0.2,.047,2.6,-2.0,0.6,0.2,
3,Herbert Jones,23,PF,6,6,226,11.6,.596,.273,.500,3.9,6.7,5.2,6.8,2.5,1.9,13.0,11.7,0.3,0.1,0.4,.077,-1.1,1.5,0.4,0.1,
4,Jonas Valančiūnas,29,C,6,6,175,23.9,.548,.088,.382,20.9,38.3,29.0,16.5,1.2,0.5,13.1,22.5,0.5,0.1,0.6,.154,4.6,-0.9,3.7,0.3,
5,Larry Nance Jr.,29,PF,6,0,130,20.7,.627,.231,.282,16.2,15.5,15.9,13.2,1.2,1.3,12.0,16.5,0.4,0.0,0.4,.162,2.9,0.3,3.2,0.2,
6,Trey Murphy III,21,SF,6,0,120,10.2,.640,.864,.227,2.8,12.6,7.4,3.4,1.3,0.7,4.0,9.0,0.2,0.0,0.2,.090,0.5,0.1,0.5,0.1,
7,Jose Alvarado,23,PG,6,0,117,13.3,.620,.485,.394,1.9,6.5,4.0,11.4,3.1,0.7,15.3,16.8,0.2,0.0,0.2,.090,-1.8,1.7,-0.1,0.1,
8,Jaxson Hayes,21,C,6,6,83,11.9,.586,.120,.440,5.3,16.7,10.7,1.9,0.0,2.1,11.8,17.5,0.1,0.0,0.1,.044,-3.0,-1.9,-4.9,-0.1,
9,Devonte' Graham,26,PG,6,0,60,11.5,.558,.778,.444,3.7,14.7,8.9,9.4,0.9,1.4,15.7,18.3,0.1,0.0,0.1,.049,-0.2,-1.0,-1.1,0.0,
10,Naji Marshall,24,SF,6,0,56,15.0,.765,.000,.400,5.9,6.8,6.3,13.0,0.9,1.5,20.3,11.3,0.1,0.0,0.1,.113,1.4,1.6,3.0,0.1,
11,Willy Hernangómez,27,C,1,0,2,13.0,.250,.250,.000,100.0,0.0,59.0,0.0,0.0,0.0,0.0,86.1,0.0,0.0,0.0,-0.383,-13.3,-34.4,-47.7,0.0,
12,Garrett Temple,35,SG,1,0,2,6.2,,,,0.0,63.2,29.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.024,-4.7,2.5,-2.2,0.0,
