Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Anfernee Hardaway,24,PG,12,12,473,24.5,.557,.253,.359,5.3,9.6,7.5,26.3,2.4,0.7,9.4,27.7,1.8,0.1,1.9,.196,6.9,0.5,7.4,1.1,
2,Shaquille O'Neal,23,C,12,12,459,27.4,.575,.000,.565,13.5,19.5,16.5,23.6,1.1,2.8,14.0,32.3,1.3,0.2,1.5,.156,5.6,1.2,6.8,1.0,
3,Dennis Scott,27,SF,12,12,446,10.2,.541,.595,.190,2.5,9.6,6.1,7.5,1.1,0.2,10.7,14.9,0.5,0.0,0.5,.051,0.0,-1.1,-1.2,0.1,
4,Nick Anderson,28,SG,11,11,418,14.6,.531,.496,.354,4.8,11.8,8.3,7.6,2.8,1.0,12.5,19.0,0.4,0.2,0.6,.072,1.2,0.5,1.7,0.4,
5,Horace Grant,30,PF,9,9,334,22.7,.671,.000,.160,11.7,23.8,17.8,6.4,1.2,1.5,5.6,15.1,1.3,0.2,1.5,.221,4.1,0.2,4.3,0.5,
6,Brian Shaw,29,PG,10,0,217,8.4,.437,.423,.077,3.5,8.7,6.1,29.8,1.3,0.0,26.1,15.9,0.0,0.0,-0.1,-0.012,-2.0,-0.7,-2.7,0.0,
7,Anthony Bowie,32,SG,12,1,152,9.3,.522,.000,.148,2.5,11.6,7.1,13.0,1.1,1.1,14.8,10.5,0.1,0.0,0.2,.049,-1.6,0.9,-0.8,0.0,
8,Jon Koncak,32,C,12,3,140,4.6,.546,.000,1.000,7.2,13.5,10.4,2.8,2.0,2.5,22.9,4.4,0.1,0.1,0.1,.051,-5.8,2.8,-3.0,0.0,
9,Donald Royal,29,SF,7,0,92,11.0,.657,.000,1.333,5.5,9.6,7.5,1.5,0.0,0.9,9.5,10.8,0.2,0.0,0.2,.094,0.4,-1.3,-0.9,0.0,
10,Joe Wolf,31,PF,11,0,85,0.6,.404,.130,.174,1.5,7.4,4.5,3.4,0.7,0.0,13.9,16.0,-0.1,0.0,-0.1,-0.082,-8.8,-2.2,-11.0,-0.2,
11,Brooks Thompson,25,PG,5,0,48,11.8,.540,.286,.333,7.9,5.3,6.6,24.9,0.0,1.8,27.2,32.6,-0.1,0.0,-0.1,-0.079,0.1,-3.8,-3.6,0.0,
12,Anthony Bonner,27,PF,4,0,16,6.8,.387,.000,.667,15.8,0.0,7.9,8.6,0.0,0.0,0.0,11.5,0.0,0.0,0.0,.039,-4.3,-2.4,-6.6,0.0,
