Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,James Harden,30,SG,12,12,448,27.5,.636,.513,.509,2.8,14.4,8.3,38.8,2.0,2.2,13.9,32.4,1.7,0.7,2.4,.253,7.5,1.9,9.4,1.3,
2,P.J. Tucker,34,PF,12,12,414,8.6,.540,.761,.000,5.9,17.9,11.6,6.3,1.5,0.7,12.0,10.8,0.2,0.6,0.7,.086,-1.8,0.7,-1.2,0.1,
3,Eric Gordon,31,SF,12,12,410,12.8,.537,.511,.227,1.6,7.4,4.4,14.7,1.2,1.7,11.0,23.8,0.0,0.4,0.4,.053,-0.4,-0.6,-1.0,0.1,
4,Robert Covington,29,C,12,12,379,15.8,.683,.716,.074,2.2,16.1,8.8,6.5,3.9,3.4,10.9,13.0,0.5,0.8,1.3,.169,1.2,3.8,5.0,0.7,
5,Jeff Green,33,C,12,0,341,13.1,.629,.524,.165,1.6,18.9,9.8,8.9,0.9,1.7,12.0,16.5,0.3,0.4,0.8,.109,0.4,-0.3,0.1,0.2,
6,Danuel House Jr.,26,SF,9,4,279,12.0,.568,.624,.153,3.8,17.7,10.4,7.3,1.4,0.0,7.2,15.7,0.2,0.4,0.6,.103,-0.4,0.5,0.1,0.2,
7,Russell Westbrook,31,PG,8,8,262,12.1,.464,.236,.229,4.5,20.2,11.9,25.8,2.2,0.8,16.3,31.5,-0.7,0.4,-0.2,-0.043,-1.9,-1.2,-3.2,-0.1,
8,Austin Rivers,27,SG,12,0,211,5.4,.427,.574,.213,1.0,15.6,7.9,11.1,1.6,0.5,10.7,15.9,-0.3,0.3,0.0,-0.001,-4.9,0.1,-4.8,-0.1,
9,Ben McLemore,26,SF,11,0,130,9.0,.550,.900,.000,1.6,8.1,4.7,7.0,1.5,0.0,7.0,14.8,0.0,0.1,0.2,.061,0.1,-0.7,-0.6,0.0,
10,Michael Frazier,25,SG,4,0,12,7.7,.375,.500,.000,8.9,29.3,18.6,24.2,0.0,0.0,20.0,18.7,0.0,0.0,0.0,-0.021,-0.5,0.3,-0.2,0.0,
11,Chris Clemons,22,SG,2,0,8,22.8,.595,1.000,.400,0.0,29.3,13.9,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,.121,11.0,0.6,11.6,0.0,
12,Bruno Caboclo,24,C,2,0,7,13.4,.500,.500,.000,0.0,50.3,23.9,0.0,7.0,0.0,0.0,12.8,0.0,0.0,0.0,.157,-4.7,4.6,-0.1,0.0,
13,DeMarre Carroll,33,C,2,0,6,14.9,.500,.000,.000,0.0,58.7,27.9,27.5,0.0,0.0,0.0,14.9,0.0,0.0,0.0,.170,-3.6,4.5,0.9,0.0,
14,Tyson Chandler,37,C,1,0,0,,.000,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,0.0,
