Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Reggie Miller,24,SG,3,3,125,20.0,.701,.200,.600,1.0,10.6,6.0,8.4,1.3,0.0,6.4,17.9,0.5,0.0,0.5,.199,5.7,0.4,6.1,0.3,
2,Detlef Schrempf,27,PF,3,3,125,14.4,.564,.064,.340,5.1,16.3,10.9,7.3,0.9,0.5,15.6,24.3,0.1,0.0,0.1,.043,1.1,-1.3,-0.2,0.1,
3,Chuck Person,25,SF,3,3,123,8.9,.398,.222,.267,6.3,13.7,10.1,16.5,0.4,0.0,7.4,20.9,-0.1,0.0,-0.1,-0.043,0.2,-2.4,-2.2,0.0,
4,Vern Fleming,27,PG,3,3,113,14.1,.527,.059,.265,4.6,9.6,7.1,27.1,1.0,0.5,17.4,19.3,0.1,0.0,0.1,.033,2.8,-1.2,1.6,0.1,
5,Rik Smits,23,C,3,3,96,13.5,.563,.000,.393,5.4,15.0,10.3,5.4,1.1,2.5,13.2,18.7,0.1,0.0,0.1,.063,0.3,0.2,0.5,0.1,
6,LaSalle Thompson,28,C,3,0,54,6.7,.537,.000,.267,14.3,20.0,17.2,6.2,0.0,1.1,29.5,20.8,-0.1,0.0,-0.1,-0.055,-5.8,-1.0,-6.8,-0.1,
7,Rickey Green,35,PG,3,0,31,-5.2,.143,.000,.000,0.0,3.9,2.0,13.9,1.7,0.0,22.2,13.7,-0.1,0.0,-0.1,-0.230,-9.9,-2.5,-12.4,-0.1,
8,Mike Sanders,29,SF,3,0,24,14.7,.500,.091,.000,26.8,5.0,15.5,16.0,0.0,0.0,15.4,25.6,0.0,0.0,0.0,.019,3.5,-3.4,0.1,0.0,
9,Calvin Natt,33,SF,2,0,14,-7.0,.333,.000,.000,9.2,8.6,8.9,10.9,0.0,0.0,40.0,16.9,-0.1,0.0,-0.1,-0.233,-12.7,-3.1,-15.8,0.0,
10,Randy Wittman,30,SF,2,0,11,-1.8,.000,.000,.000,0.0,10.9,5.6,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,-0.108,-4.5,-2.4,-6.8,0.0,
11,George McCloud,22,SF,1,0,4,-0.9,.500,.000,.000,32.1,0.0,15.5,0.0,0.0,0.0,33.3,35.5,0.0,0.0,0.0,-0.274,-11.5,-5.7,-17.2,0.0,
