Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Allen Iverson,24,SG,10,10,444,16.6,.472,.165,.388,3.5,7.1,5.3,20.3,1.5,0.2,10.3,32.0,0.3,0.0,0.4,.040,2.2,-1.5,0.7,0.3,
2,Theo Ratliff,26,PF,10,10,374,17.0,.534,.000,.465,8.4,16.6,12.3,4.2,1.5,6.6,12.3,17.0,0.5,0.4,0.9,.112,-0.4,2.0,1.6,0.3,
3,Tyrone Hill,31,PF,10,10,352,15.4,.515,.010,.440,11.5,21.1,16.1,4.5,1.4,0.2,9.1,17.1,0.6,0.2,0.8,.114,-0.1,-0.5,-0.6,0.1,
4,Aaron McKie,27,SG,10,6,331,17.5,.592,.340,.301,1.4,11.8,6.3,25.1,0.7,0.5,12.1,18.4,0.9,0.0,0.9,.137,2.5,1.2,3.7,0.5,
5,George Lynch,29,SF,10,10,293,10.2,.405,.108,.277,9.9,18.7,14.1,7.6,1.7,1.4,9.9,12.7,0.1,0.2,0.3,.049,-2.1,0.7,-1.4,0.0,
6,Toni Kukoč,31,SF,10,0,257,10.9,.463,.366,.183,3.1,14.2,8.4,11.7,2.1,1.0,13.0,20.6,-0.1,0.2,0.1,.013,-1.3,0.4,-0.9,0.1,
7,Eric Snow,26,PG,5,4,138,16.2,.565,.129,.129,0.0,8.8,4.2,42.5,1.6,0.6,17.6,13.2,0.3,0.0,0.4,.122,1.5,1.4,3.0,0.2,
8,Matt Geiger,30,C,8,0,128,24.0,.574,.000,.500,14.9,21.8,18.2,3.1,2.1,1.3,7.6,23.7,0.5,0.1,0.6,.227,1.8,0.3,2.1,0.1,
9,Kevin Ollie,27,PG,10,0,65,16.9,.627,.000,.750,0.0,9.4,4.5,30.1,1.7,0.0,15.8,13.4,0.2,0.0,0.2,.151,1.1,2.6,3.7,0.1,
10,Todd MacCulloch,24,C,5,0,24,20.7,.709,.000,2.000,14.0,30.4,21.9,0.0,0.0,0.0,0.0,10.8,0.1,0.0,0.1,.256,4.8,-1.1,3.7,0.0,
11,Ira Bowman,26,SG,7,0,11,-4.7,.000,.500,1.000,0.0,0.0,0.0,25.8,0.0,0.0,0.0,12.0,-0.1,0.0,-0.1,-0.261,-7.8,-4.9,-12.7,0.0,
12,Jumaine Jones,20,SF,4,0,8,1.4,.333,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,-0.116,-3.4,-4.1,-7.5,0.0,
