Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Michael Brooks,23,SF,82,73,2750,16.1,.539,.007,.250,8.7,18.6,13.5,12.2,1.9,0.8,14.3,20.4,3.4,1.2,4.5,.079,1.0,-0.7,0.2,1.5,
2,Tom Chambers,22,PF,81,58,2682,15.0,.553,.002,.434,9.1,16.0,12.5,7.9,1.0,1.0,14.9,22.4,2.9,0.4,3.3,.059,-0.2,-2.0,-2.2,-0.1,
3,Jerome Whitehead,25,C,72,63,2214,16.7,.599,.000,.332,12.1,23.9,17.9,6.4,1.0,1.1,14.5,17.9,4.4,0.9,5.3,.114,1.0,-1.6,-0.6,0.8,
4,Joe Bryant,27,SF,75,49,1988,12.8,.546,.043,.352,4.6,12.0,8.2,13.1,1.9,0.8,18.4,20.3,1.0,0.5,1.5,.036,-1.0,-0.9,-2.0,0.0,
5,Phil Smith,29,SG,48,39,1446,12.4,.489,.042,.292,2.7,7.0,4.8,22.3,1.5,0.7,15.2,21.5,0.6,0.0,0.5,.017,-0.7,-1.9,-2.6,-0.2,
6,Brian Taylor,30,PG,41,40,1274,13.7,.588,.192,.335,2.4,6.7,4.5,23.4,1.7,0.4,17.9,14.7,2.3,0.0,2.3,.085,0.9,-1.1,-0.2,0.6,
7,John Douglas,25,SG,64,9,1031,12.1,.515,.152,.262,3.0,7.5,5.2,19.6,2.2,0.5,17.5,20.8,0.3,0.2,0.5,.022,-1.5,-1.1,-2.5,-0.1,
8,Jim Brogan,23,SG,63,19,1027,13.0,.499,.088,.231,6.9,7.0,7.0,20.6,2.3,0.7,17.2,19.2,0.6,0.2,0.8,.035,-0.2,-0.8,-1.0,0.3,
9,Michael Wiley,24,PF,61,1,1013,16.2,.599,.014,.393,7.7,13.9,10.7,7.3,1.9,0.9,14.4,19.8,1.8,0.3,2.1,.097,0.8,-0.9,-0.1,0.5,
10,Jim Smith,23,PF,72,3,858,9.2,.511,.000,.503,9.7,15.7,12.6,6.7,1.2,3.4,18.5,12.0,0.2,0.4,0.6,.034,-3.5,0.4,-3.1,-0.2,
11,Charlie Criss,33,PG,28,20,840,13.1,.552,.073,.299,1.0,5.4,3.1,18.1,1.2,0.3,13.8,18.3,1.2,-0.2,1.1,.061,0.2,-2.1,-1.8,0.0,
12,Freeman Williams,25,SG,37,10,808,16.4,.531,.144,.273,3.0,4.4,3.7,13.6,1.3,0.0,13.4,33.4,0.6,-0.2,0.5,.028,0.8,-3.7,-2.9,-0.2,
13,Al Wood,23,SG,29,5,692,14.6,.573,.065,.330,4.9,10.8,7.7,9.8,1.5,0.7,16.0,22.1,0.8,0.1,0.8,.058,0.1,-1.6,-1.5,0.1,
14,Swen Nater,32,C,21,7,575,16.4,.625,.006,.451,9.3,31.1,19.9,7.2,0.5,0.9,18.6,18.3,0.9,0.2,1.2,.098,0.8,-1.5,-0.7,0.2,
15,Armond Hill,28,PG,19,14,480,4.6,.437,.022,.360,1.4,5.4,3.3,20.4,1.6,0.4,33.5,13.2,-0.7,0.0,-0.8,-0.078,-4.4,-2.0,-6.5,-0.5,
16,Ron Davis,27,SF,7,0,67,6.6,.416,.000,.240,12.1,11.0,11.6,8.0,0.0,0.0,15.3,19.8,-0.1,0.0,-0.1,-0.066,-3.6,-1.5,-5.2,-0.1,
17,Rock Lee,26,C,2,0,10,1.0,.266,.000,2.000,0.0,12.2,6.0,25.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,-0.129,-4.6,0.0,-4.6,0.0,
