Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Spencer Dinwiddie,29,PG,4,4,159,12.8,.544,.353,.431,0.7,8.5,4.7,28.7,1.7,0.6,16.5,22.5,0.0,0.1,0.1,.018,-0.8,-0.5,-1.3,0.0,
2,Mikal Bridges,26,SG,4,4,157,16.3,.539,.325,.299,1.5,13.7,7.7,20.5,0.7,1.2,8.4,29.8,0.0,0.1,0.1,.027,2.2,-0.8,1.4,0.1,
3,Cameron Johnson,26,PF,4,4,152,16.4,.637,.509,.127,2.3,14.9,8.7,13.8,1.1,0.6,7.9,20.4,0.2,0.1,0.3,.105,2.2,1.0,3.2,0.2,
4,Royce O'Neale,29,SF,4,0,118,5.5,.335,.759,.069,4.0,12.4,8.3,18.3,2.3,0.8,11.8,14.1,-0.2,0.1,-0.1,-0.045,-4.7,1.0,-3.7,-0.1,
5,Nic Claxton,23,C,4,4,117,18.5,.714,.000,.400,5.0,26.1,15.7,9.2,0.5,5.5,9.3,13.6,0.3,0.2,0.4,.172,0.9,2.5,3.5,0.2,
6,Dorian Finney-Smith,29,PF,4,4,101,8.5,.543,.739,.000,7.0,13.4,10.2,4.8,1.6,1.8,17.9,13.6,-0.1,0.1,0.0,.009,-2.1,0.9,-1.2,0.0,
7,Seth Curry,32,SG,3,0,58,13.8,.615,.474,.158,0.0,5.8,3.0,19.3,0.0,0.0,4.7,18.1,0.1,0.0,0.1,.075,1.3,-0.4,0.9,0.0,
8,Joe Harris,31,SF,4,0,44,-5.4,.252,.923,.154,0.0,12.8,6.5,0.0,2.4,0.0,17.8,18.9,-0.3,0.0,-0.2,-0.262,-13.1,-2.5,-15.6,-0.2,
9,Day'Ron Sharpe,21,C,2,0,20,19.8,.773,.000,.667,11.7,22.6,17.2,41.1,0.0,4.6,34.0,14.5,0.1,0.0,0.1,.206,1.4,5.8,7.2,0.0,
10,Cam Thomas,21,SG,2,0,16,1.9,.429,.286,.000,0.0,7.1,3.6,12.0,0.0,0.0,12.5,24.6,-0.1,0.0,-0.1,-0.182,-9.2,-4.0,-13.2,0.0,
11,David Duke Jr.,23,SG,1,0,5,-15.4,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,39.4,-0.1,0.0,-0.1,-0.614,-24.8,-12.5,-37.3,0.0,
12,Patty Mills,34,PG,1,0,5,-20.4,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,-0.1,0.0,-0.1,-0.534,-20.0,-6.0,-26.0,0.0,
13,Yuta Watanabe,28,SF,1,0,5,0.8,.521,1.000,1.000,0.0,22.6,11.5,0.0,0.0,0.0,25.8,38.2,0.0,0.0,0.0,-0.417,-6.3,-8.9,-15.1,0.0,
14,Edmond Sumner,27,SG,1,0,4,8.4,,,,0.0,0.0,0.0,35.3,0.0,0.0,,0.0,0.0,0.0,0.0,.100,1.3,-1.1,0.2,0.0,
