Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Chris Paul,20,PG,78,78,2808,22.1,.546,.187,.491,2.5,14.8,8.5,38.2,3.4,0.2,13.7,22.2,6.8,3.6,10.4,.178,3.0,2.2,5.2,5.1,ROY-1
2,David West,25,PF,74,74,2526,19.7,.554,.011,.228,7.7,18.4,12.9,7.2,1.3,2.1,8.4,23.0,4.8,2.6,7.4,.141,1.8,-0.3,1.4,2.2,
3,P.J. Brown,36,C,75,73,2380,12.7,.515,.000,.288,8.9,18.8,13.7,6.3,1.0,1.7,12.0,14.7,2.1,2.3,4.4,.088,-1.3,-0.2,-1.5,0.3,DPOY-13
4,Desmond Mason,28,SF,70,55,2102,9.2,.460,.009,.438,3.5,13.6,8.4,5.4,1.1,0.7,12.1,20.8,-1.7,1.4,-0.2,-0.005,-3.5,-1.4,-4.9,-1.5,
5,Speedy Claxton,27,PG,71,3,2019,16.1,.497,.086,.435,2.2,9.3,5.7,29.8,2.9,0.2,14.9,23.8,1.1,2.0,3.0,.072,-0.1,0.3,0.1,1.1,6MOY-2
6,Rasual Butler,26,SF,79,20,1875,10.8,.501,.382,.180,3.2,11.8,7.4,3.7,0.9,2.0,8.7,18.6,0.4,1.3,1.7,.045,-0.9,-1.1,-2.0,0.0,
7,Kirk Snyder,22,SG,68,45,1310,14.6,.537,.285,.258,4.9,9.9,7.3,13.9,1.2,1.4,12.2,20.5,1.4,0.9,2.2,.082,1.1,-0.5,0.6,0.9,
8,J.R. Smith,20,SG,55,25,989,12.7,.515,.383,.276,2.2,11.3,6.6,10.3,2.0,0.3,11.6,21.9,0.4,0.8,1.2,.060,-0.8,-0.2,-1.0,0.3,
9,Aaron Williams,34,C,34,2,692,12.2,.548,.000,.331,9.9,18.9,14.3,3.9,1.0,2.1,12.2,13.8,0.8,0.7,1.5,.103,-2.7,-0.6,-3.3,-0.2,
10,Marc Jackson,31,C,27,10,594,13.9,.519,.009,.154,10.9,14.8,12.8,7.0,0.7,0.3,13.6,21.5,0.3,0.4,0.7,.054,-1.3,-2.6,-3.9,-0.3,
11,Chris Andersen,27,C,32,2,570,14.1,.562,.000,1.051,12.4,20.2,16.2,1.7,0.8,5.9,15.4,13.9,0.6,0.7,1.3,.112,-2.0,0.9,-1.2,0.1,
12,Linton Johnson,25,SF,27,7,489,10.5,.476,.259,.165,9.5,18.8,14.0,4.1,1.1,2.0,13.9,16.5,-0.1,0.5,0.4,.043,-2.5,-1.3,-3.9,-0.2,
13,Jackson Vroman,24,PF,41,2,406,5.9,.428,.000,.667,9.4,16.0,12.6,4.2,1.6,2.2,19.7,12.2,-0.3,0.4,0.1,.014,-6.2,0.5,-5.7,-0.4,
14,Boštjan Nachbar,25,PF,25,13,405,7.3,.451,.460,.290,1.1,13.6,7.2,8.9,1.7,1.0,12.5,18.4,-0.3,0.4,0.0,.002,-3.9,0.2,-3.8,-0.2,
15,Brandon Bass,20,PF,29,1,268,9.1,.434,.000,.271,7.8,22.8,15.1,1.8,0.6,2.2,12.3,15.6,-0.2,0.3,0.1,.013,-3.6,-1.4,-5.0,-0.2,
16,Moochie Norris,32,PG,16,0,183,9.6,.517,.191,.532,1.9,11.4,6.5,19.0,1.8,0.0,22.7,19.1,-0.1,0.1,0.0,.006,-3.8,-0.6,-4.3,-0.1,
17,Arvydas Macijauskas,26,SG,19,0,135,8.3,.462,.293,.366,2.6,6.3,4.4,6.1,2.8,0.0,14.4,19.2,-0.1,0.1,0.0,-0.001,-4.3,0.0,-4.2,-0.1,
18,Marcus Fizer,27,PF,3,0,39,14.1,.559,.059,.118,3.0,18.8,10.7,5.3,0.0,0.0,10.1,23.8,0.0,0.0,0.0,.056,-1.4,-2.3,-3.7,0.0,
19,Maciej Lampe,20,C,2,0,16,-6.1,.000,.000,.000,7.2,22.9,14.9,17.5,0.0,0.0,20.0,14.6,-0.1,0.0,-0.1,-0.257,-10.6,-2.6,-13.1,0.0,
