Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Dominique Wilkins,25,SF,81,81,3023,20.9,.514,.043,.319,8.3,11.8,10.1,11.3,2.1,1.0,9.4,32.5,4.1,3.5,7.6,.121,3.1,-0.9,2.2,3.2,MVP-17
2,Eddie Johnson,29,SG,73,66,2367,15.8,.546,.076,.351,1.8,7.0,4.4,35.4,0.9,0.2,18.3,23.3,2.8,1.4,4.2,.084,1.5,-2.2,-0.7,0.8,
3,Doc Rivers,23,PG,69,58,2126,18.1,.561,.051,.539,3.5,7.5,5.5,27.2,3.7,1.4,16.9,20.2,3.4,3.0,6.3,.143,1.2,2.5,3.7,3.1,
4,Cliff Levingston,24,PF,74,53,2017,14.6,.560,.004,.402,12.7,18.0,15.4,7.1,1.7,1.9,17.0,16.0,2.0,2.8,4.7,.113,-0.5,0.5,0.0,1.0,
5,Kevin Willis,22,PF,82,19,1785,12.9,.497,.013,.262,11.0,20.9,16.0,2.9,0.8,1.5,11.9,20.2,0.4,2.2,2.7,.072,-2.3,-1.4,-3.8,-0.8,
6,Tree Rollins,29,C,70,60,1750,12.3,.578,.000,.274,7.2,20.3,13.8,3.9,1.0,5.4,17.4,10.8,1.1,2.7,3.8,.105,-1.9,2.5,0.7,1.2,
7,Antoine Carr,23,PF,62,15,1195,13.0,.578,.016,.341,7.3,13.8,10.6,9.5,1.2,3.7,20.0,18.6,0.6,1.5,2.1,.084,-2.6,1.3,-1.3,0.2,
8,Randy Wittman,25,SG,41,22,1168,11.2,.549,.020,.116,1.5,5.3,3.4,15.1,1.2,0.3,13.3,15.1,0.9,0.7,1.6,.065,-1.4,-0.6,-1.9,0.0,
9,Mike Glenn,29,SG,60,5,1126,15.2,.615,.005,.196,2.0,5.9,3.9,16.3,1.2,0.0,11.5,17.4,2.3,0.7,2.9,.126,0.7,-0.3,0.3,0.7,
10,Sly Williams,27,SF,34,20,867,12.9,.480,.039,.324,5.8,15.3,10.6,16.1,1.6,0.5,15.2,24.3,-0.4,1.0,0.5,.030,-1.1,-0.5,-1.6,0.1,
11,Scott Hastings,24,PF,64,1,825,9.7,.539,.000,.431,8.0,13.1,10.6,7.3,1.4,1.6,18.3,13.7,0.4,0.9,1.3,.075,-2.9,0.7,-2.2,-0.1,
12,Rickey Brown,26,C,69,5,814,7.5,.439,.000,.354,10.4,19.5,15.0,4.0,1.1,1.5,18.7,13.8,-0.6,1.0,0.4,.024,-4.3,0.1,-4.1,-0.5,
13,Walker Russell,24,PG,21,2,377,9.0,.589,.016,.270,2.4,9.2,5.8,22.5,2.2,0.6,36.2,12.1,-0.2,0.4,0.2,.029,-2.5,1.2,-1.3,0.1,
14,Sidney Lowe,25,PG,15,0,159,11.0,.510,.050,.400,2.8,7.5,5.2,32.3,3.3,0.0,31.9,8.9,0.1,0.2,0.3,.090,-2.1,1.7,-0.4,0.1,
15,Charlie Criss,36,PG,4,2,115,6.9,.458,.118,.353,1.9,11.3,6.7,23.7,1.3,0.0,35.9,11.0,-0.1,0.1,0.0,-0.012,-3.3,1.0,-2.3,0.0,
16,Stewart Granger,23,PG,9,1,92,-0.2,.390,.059,.471,1.2,5.9,3.6,16.3,1.0,0.0,36.9,14.6,-0.3,0.1,-0.2,-0.125,-8.1,-0.7,-8.8,-0.2,
17,Jerry Eaves,25,PG,3,0,37,4.1,.637,.000,1.000,0.0,0.0,0.0,13.8,0.0,0.0,31.6,14.1,0.0,0.0,0.0,.000,-4.3,-1.8,-6.0,0.0,
18,Leo Rautins,24,SF,4,0,12,-1.8,.000,.000,.000,9.3,9.0,9.1,28.8,0.0,0.0,33.3,10.3,0.0,0.0,0.0,-0.126,-6.4,-0.1,-6.5,0.0,
