Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Ray Allen,29,SG,11,11,436,23.5,.599,.381,.293,3.5,9.7,6.6,19.5,1.7,0.7,12.3,29.3,1.5,0.1,1.6,.178,7.5,-0.4,7.1,1.0,
2,Luke Ridnour,23,PG,11,11,378,11.8,.462,.159,.187,3.3,8.3,5.9,19.8,1.9,1.7,13.5,16.4,0.2,0.1,0.3,.039,0.5,-0.6,-0.1,0.2,
3,Antonio Daniels,29,PG,11,3,331,21.3,.609,.149,.745,1.5,9.8,5.8,24.4,1.8,0.0,8.1,19.0,1.4,0.1,1.4,.206,5.4,0.7,6.1,0.7,
4,Rashard Lewis,25,SF,8,8,312,13.1,.527,.236,.472,4.5,12.3,8.5,6.9,0.5,0.8,11.1,21.3,0.4,0.0,0.4,.068,0.6,-2.2,-1.5,0.0,
5,Jerome James,29,C,11,11,295,19.3,.552,.000,.270,14.2,17.1,15.7,3.1,1.1,5.4,10.1,21.7,0.6,0.2,0.9,.139,0.6,0.4,1.0,0.2,
6,Nick Collison,24,C,11,0,218,18.4,.631,.016,.443,12.8,18.2,15.6,4.0,0.7,1.8,7.6,16.7,0.7,0.1,0.8,.181,1.7,-0.3,1.4,0.2,
7,Reggie Evans,24,PF,11,11,208,10.4,.443,.000,.568,16.4,31.2,24.0,3.6,1.3,1.1,19.2,12.7,0.0,0.2,0.2,.049,-1.9,-1.1,-2.9,0.0,
8,Damien Wilkins,25,SF,7,0,136,10.1,.488,.306,.250,8.4,8.0,8.2,3.6,4.0,0.6,16.7,16.3,0.0,0.1,0.1,.022,-0.7,1.1,0.4,0.1,
9,Vladimir Radmanović,24,PF,6,0,122,7.2,.446,.600,.057,1.0,16.8,9.1,3.9,1.8,1.9,14.3,15.9,-0.1,0.1,0.0,-0.019,-3.0,-0.7,-3.7,-0.1,
10,Danny Fortson,28,C,11,0,105,5.3,.652,.000,.714,6.0,24.1,15.3,0.0,1.5,0.8,32.0,17.9,-0.1,0.1,0.0,.013,-10.0,0.0,-10.0,-0.2,
11,Ronald Murray,25,SG,4,0,62,0.9,.272,.105,.368,4.1,7.8,6.0,12.0,0.0,2.5,8.3,18.0,-0.2,0.0,-0.2,-0.129,-4.2,-3.0,-7.2,-0.1,
12,Vitaly Potapenko,29,C,5,0,37,8.2,.500,.000,.000,10.3,13.0,11.7,0.0,0.0,0.0,0.0,12.5,0.1,0.0,0.1,.071,-2.0,-2.6,-4.6,0.0,
