Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Baron Davis,22,PG,9,9,401,20.6,.467,.330,.356,4.4,13.4,8.8,34.2,4.2,0.9,11.0,27.2,0.6,0.5,1.1,.135,3.5,1.9,5.5,0.7,
2,David Wesley,31,SG,9,9,377,10.7,.510,.295,.178,0.9,4.2,2.5,14.8,1.4,0.4,13.1,19.0,0.3,0.1,0.4,.051,-1.1,-1.4,-2.6,-0.1,
3,P.J. Brown,32,C,9,9,331,14.1,.504,.000,.493,9.7,19.7,14.6,7.1,1.0,2.7,8.1,13.4,0.6,0.3,0.9,.129,-0.3,-0.2,-0.5,0.1,
4,George Lynch,31,SF,9,7,286,14.6,.533,.102,.220,12.4,17.6,15.0,8.3,1.9,1.6,13.4,11.7,0.5,0.3,0.7,.123,1.0,0.9,1.9,0.3,
5,Elden Campbell,33,PF,9,9,254,18.1,.488,.009,.309,6.1,20.7,13.3,12.6,1.3,6.8,12.0,25.0,0.2,0.4,0.5,.101,-0.4,1.4,1.0,0.2,
6,Jamaal Magloire,23,C,8,0,168,24.2,.688,.000,1.775,11.2,19.0,15.1,5.3,0.0,6.7,19.3,23.4,0.7,0.2,0.9,.250,1.0,1.6,2.6,0.2,
7,Lee Nailon,26,SF,9,1,160,13.6,.512,.017,.322,6.9,10.0,8.4,7.1,1.0,0.0,9.4,20.7,0.2,0.0,0.3,.088,-0.8,-2.0,-2.8,0.0,
8,Stacey Augmon,33,SG,9,0,152,11.7,.478,.000,.512,5.1,15.0,10.0,14.5,3.5,0.5,19.3,18.3,0.0,0.2,0.2,.054,-3.4,2.0,-1.3,0.0,
9,Robert Traylor,24,PF,8,0,62,6.9,.398,.050,.300,7.2,22.1,14.5,8.3,1.7,2.4,15.0,19.2,-0.1,0.1,0.0,.001,-7.0,-0.3,-7.3,-0.1,
10,Jamal Mashburn,29,SF,1,1,10,-19.0,.000,.167,.000,0.0,11.4,5.6,14.4,0.0,0.0,0.0,26.8,-0.1,0.0,-0.1,-0.543,-14.9,-7.8,-22.7,-0.1,
11,Bryce Drew,27,PG,2,0,5,33.3,1.000,.000,.000,0.0,0.0,0.0,80.9,0.0,0.0,0.0,8.9,0.0,0.0,0.0,.443,15.5,1.3,16.9,0.0,
12,Kirk Haston,22,PF,2,0,4,36.2,1.000,.000,.000,0.0,28.6,14.1,0.0,13.3,0.0,0.0,11.2,0.0,0.0,0.0,.420,5.8,13.8,19.5,0.0,
