Rk,Player,Age,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,David Thompson,24,SG,3,122,21.3,.569,.159,5.8,12.9,9.2,16.1,1.5,0.4,14.0,27.8,0.3,0.0,0.3,.120,2.6,-0.3,2.3,0.1,
2,Tom Boswell,25,PF,3,120,21.5,.639,.371,11.8,12.2,12.0,17.8,1.2,2.2,12.8,15.4,0.5,0.0,0.5,.201,5.1,1.4,6.5,0.3,
3,Dan Issel,30,C,3,109,22.1,.622,.689,6.5,21.7,13.7,13.0,0.0,0.0,13.3,24.5,0.4,0.0,0.4,.195,3.0,-0.6,2.4,0.1,
4,Charlie Scott,30,PG,3,104,11.7,.498,.333,2.0,13.0,7.2,13.1,0.9,1.0,17.2,22.1,0.0,0.0,0.0,.001,-3.0,-0.8,-3.9,0.0,
5,Bob Wilkerson,24,SF,3,101,12.5,.411,.088,7.0,21.2,13.7,18.9,1.4,0.5,14.5,16.2,0.0,0.0,0.0,.019,-1.1,0.5,-0.6,0.0,
6,Anthony Roberts,23,SF,3,80,11.9,.436,.333,6.3,11.3,8.7,9.9,1.2,0.7,7.3,20.2,0.0,0.0,0.1,.038,-1.6,-1.1,-2.6,0.0,
7,Kim Hughes,26,C,3,35,3.6,.521,1.000,8.7,25.7,16.8,0.0,2.6,0.0,51.0,6.6,0.0,0.0,0.0,-0.021,-6.7,0.3,-6.5,0.0,
8,Robert Smith,23,PG,3,25,0.5,.127,.286,4.1,4.5,4.3,17.3,3.7,0.0,20.2,15.6,-0.1,0.0,-0.1,-0.182,-7.5,-0.1,-7.5,0.0,
9,Bo Ellis,24,PF,3,24,13.4,.436,.333,4.2,14.1,8.9,5.0,3.8,2.2,0.0,11.3,0.0,0.0,0.1,.111,-0.2,2.5,2.3,0.0,
