Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Allen Iverson,25,SG,22,22,1016,22.5,.480,.215,.315,1.6,10.2,5.8,29.1,2.8,0.5,7.7,36.8,1.9,0.9,2.7,.130,5.5,0.6,6.1,2.1,
2,Dikembe Mutombo,34,C,23,23,981,19.7,.584,.005,.712,12.8,24.0,18.3,2.9,0.8,5.8,11.6,14.5,2.4,1.3,3.8,.184,2.1,1.0,3.1,1.3,
3,Aaron McKie,28,SG,23,16,892,15.4,.503,.213,.249,3.0,12.3,7.6,24.0,2.1,0.3,12.1,19.6,1.2,0.6,1.9,.100,0.9,1.0,1.9,0.9,
4,Tyrone Hill,32,PF,23,23,742,8.4,.455,.006,.333,8.1,17.8,12.9,2.2,1.0,1.3,12.5,12.9,0.1,0.6,0.6,.041,-3.4,-0.8,-4.3,-0.4,
5,Eric Snow,27,PG,23,9,717,11.8,.457,.033,.262,4.0,9.7,6.8,24.8,2.1,0.2,16.1,17.9,0.1,0.4,0.6,.038,-2.1,0.1,-2.0,0.0,
6,Jumaine Jones,21,SF,23,14,447,11.9,.473,.256,.168,8.7,12.7,10.7,6.4,1.2,1.9,9.4,15.2,0.3,0.3,0.6,.068,-0.4,-0.1,-0.5,0.2,
7,George Lynch,30,SF,10,8,222,12.4,.507,.020,.280,10.0,16.2,13.1,9.0,3.2,0.7,18.8,14.3,0.1,0.3,0.4,.079,-2.1,1.9,-0.2,0.1,
8,Raja Bell,24,SG,15,0,124,13.1,.513,.296,.519,3.6,8.4,6.0,9.3,6.7,0.0,13.1,14.1,0.1,0.2,0.3,.116,-3.3,6.7,3.4,0.2,
9,Kevin Ollie,28,PG,23,0,123,10.0,.498,.000,.519,1.8,6.6,4.2,29.9,0.0,0.0,19.4,15.4,0.1,0.0,0.1,.042,-2.1,-1.9,-4.0,-0.1,
10,Todd MacCulloch,25,C,18,0,109,24.3,.660,.000,.263,17.4,12.8,15.1,7.6,0.0,2.2,8.6,19.5,0.5,0.0,0.5,.234,5.2,-0.3,4.8,0.2,
11,Matt Geiger,31,C,12,0,100,13.2,.618,.000,.138,11.1,9.3,10.2,13.1,1.1,0.0,14.0,16.4,0.3,0.0,0.3,.143,-3.4,1.9,-1.5,0.0,
12,Rodney Buford,23,SF,15,0,72,7.4,.422,.250,.083,7.7,11.3,9.5,7.0,3.1,1.1,13.9,18.4,-0.1,0.1,0.0,.016,-4.6,0.5,-4.2,0.0,
