Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Shawn Kemp,22,PF,9,9,338,16.8,.576,.000,.792,17.0,23.4,20.2,1.7,0.8,2.7,16.5,21.0,0.5,0.2,0.7,.105,0.3,-1.9,-1.6,0.0,
2,Ricky Pierce,32,SG,9,9,316,15.1,.569,.084,.412,3.5,5.2,4.3,14.2,0.8,0.2,13.4,24.6,0.5,0.0,0.5,.073,1.7,-2.0,-0.3,0.1,
3,Derrick McKey,25,SF,9,9,315,16.0,.619,.162,.455,6.6,10.8,8.7,11.6,1.1,2.5,15.6,19.4,0.6,0.1,0.7,.111,2.1,0.7,2.8,0.4,
4,Eddie Johnson,32,SF,9,0,247,17.2,.546,.161,.248,4.0,9.7,6.8,5.8,0.6,0.8,9.0,29.4,0.4,0.0,0.4,.079,1.8,-2.2,-0.4,0.1,
5,Nate McMillan,27,PG,9,2,246,15.2,.482,.313,.169,7.0,9.7,8.3,37.7,3.4,0.8,19.8,19.6,0.2,0.2,0.3,.064,1.8,1.8,3.6,0.4,
6,Gary Payton,23,PG,8,8,221,11.1,.482,.034,.207,3.3,8.5,5.9,24.6,1.9,0.6,13.6,14.4,0.2,0.1,0.2,.049,-1.0,0.8,-0.2,0.1,
7,Michael Cage,30,PF,9,4,197,10.7,.566,.000,.029,11.2,21.0,16.0,2.8,1.6,2.7,18.9,9.4,0.1,0.2,0.3,.064,-0.7,0.5,-0.2,0.1,
8,Benoit Benjamin,27,C,9,4,161,15.3,.562,.024,.439,7.6,28.1,17.7,4.6,1.6,5.3,14.1,15.4,0.1,0.2,0.3,.090,-0.4,2.0,1.5,0.1,
9,Dana Barros,24,PG,7,0,96,16.5,.650,.425,.000,1.3,7.8,4.5,13.8,2.1,0.0,13.0,20.8,0.2,0.0,0.2,.119,4.2,0.5,4.7,0.2,
10,Tony Brown,31,SF,5,0,22,10.5,.496,.667,1.167,0.0,11.4,5.6,12.4,0.0,0.0,0.0,17.9,0.0,0.0,0.0,.089,-0.1,-0.7,-0.8,0.0,
11,Marty Conlon,24,C,1,0,1,67.7,.532,.000,2.000,0.0,100.0,62.0,0.0,0.0,0.0,0.0,81.7,0.0,0.0,0.0,.836,16.2,2.2,18.4,0.0,
