Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kevin Garnett,27,PF,18,18,783,25.0,.513,.043,.336,6.0,31.3,19.3,24.1,1.6,3.9,14.9,30.3,1.4,1.3,2.7,.163,3.6,2.9,6.5,1.7,
2,Latrell Sprewell,33,SF,18,18,771,17.7,.521,.311,.249,1.7,9.7,5.9,17.5,2.0,1.2,12.1,23.9,1.3,0.4,1.6,.102,2.0,1.0,3.1,1.0,
3,Sam Cassell,34,PG,16,15,497,19.6,.579,.297,.302,0.7,8.1,4.6,27.4,1.3,0.4,15.8,25.8,1.4,0.1,1.5,.141,2.0,-0.5,1.5,0.5,
4,Trenton Hassell,24,SG,18,18,472,12.5,.547,.017,.134,5.4,5.3,5.4,10.0,1.1,1.1,11.3,14.2,0.8,0.0,0.8,.085,-0.4,1.0,0.7,0.3,
5,Fred Hoiberg,31,SG,18,0,438,13.9,.618,.558,.186,2.5,14.2,8.7,8.6,2.0,0.0,7.9,10.9,1.0,0.2,1.3,.139,1.2,1.9,3.1,0.6,
6,Ervin Johnson,36,C,18,16,356,10.3,.533,.000,.421,9.2,17.5,13.6,5.6,1.7,2.1,11.8,6.8,0.5,0.3,0.9,.116,-2.1,2.6,0.5,0.2,
7,Wally Szczerbiak,26,SF,12,0,298,15.5,.546,.259,.366,3.7,11.0,7.5,12.3,1.1,0.5,15.6,24.4,0.5,0.1,0.6,.091,0.3,-0.4,-0.1,0.1,
8,Michael Olowokandi,28,C,15,2,224,2.0,.383,.027,.216,8.6,17.6,13.3,1.4,0.5,3.6,29.6,12.1,-0.4,0.2,-0.2,-0.047,-8.6,0.3,-8.3,-0.4,
9,Mark Madsen,28,C,17,0,222,10.6,.525,.000,.906,15.2,14.8,15.0,1.4,1.2,1.3,13.5,11.0,0.4,0.1,0.5,.110,-2.7,0.4,-2.3,0.0,
10,Darrick Martin,32,PG,16,3,182,9.2,.418,.392,.392,3.3,5.4,4.4,20.2,1.2,0.0,11.8,17.6,0.1,0.0,0.1,.023,-2.0,-0.4,-2.4,0.0,
11,Gary Trent,29,C,13,0,71,4.6,.368,.080,.320,10.2,9.2,9.7,4.8,0.0,0.0,9.5,21.0,-0.1,0.0,-0.1,-0.058,-5.6,-2.9,-8.5,-0.1,
12,Oliver Miller,33,C,8,0,31,-5.6,.307,.000,.500,0.0,17.7,9.3,4.8,0.0,7.2,38.1,12.0,-0.1,0.0,-0.1,-0.126,-16.0,2.7,-13.3,-0.1,
