Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Reggie King,24,SF,80,76,2609,13.0,.551,.000,.379,6.8,16.0,11.2,8.7,1.5,0.6,15.0,16.2,2.2,2.5,4.8,.087,-0.3,-0.1,-0.4,1.0,
2,Mike Woodson,23,SG,76,74,2186,17.8,.549,.024,.254,4.8,7.2,6.0,14.0,2.9,0.9,11.5,23.5,3.0,2.3,5.3,.116,1.4,0.9,2.3,2.3,
3,Larry Drew,23,PG,81,19,1973,15.3,.520,.036,.250,1.7,7.0,4.2,29.3,2.6,0.0,17.2,21.0,1.3,1.7,3.0,.074,0.4,-0.3,0.1,1.0,
4,Phil Ford,25,PG,72,65,1952,11.4,.494,.049,.256,1.3,4.8,3.0,30.4,1.5,0.0,21.2,19.2,-0.2,1.1,0.9,.021,-1.0,-2.0,-3.0,-0.5,
5,Ernie Grunfeld,26,SG,81,11,1892,17.2,.558,.017,.279,3.2,7.7,5.4,21.3,1.8,1.2,13.8,23.1,2.8,1.5,4.3,.110,1.7,0.0,1.7,1.8,
6,Steve Johnson,24,C,78,50,1741,17.6,.635,.000,.512,9.5,20.3,14.8,7.7,1.1,3.0,20.0,23.1,2.2,2.2,4.4,.121,-1.1,0.5,-0.7,0.6,
7,Eddie Johnson,22,SF,74,27,1517,13.1,.487,.017,.232,9.2,14.8,11.9,10.1,1.6,0.5,12.0,21.7,0.3,1.4,1.8,.056,-1.4,-0.9,-2.4,-0.1,
8,Cliff Robinson,21,PF,38,30,1229,18.5,.488,.004,.254,7.4,22.4,14.7,9.0,1.8,2.8,9.8,29.0,0.1,1.8,1.9,.074,0.2,-0.3,0.0,0.6,
9,Kevin Loder,22,SF,71,13,1139,12.9,.498,.025,.239,6.6,12.8,9.6,10.7,1.4,1.5,12.1,20.2,0.4,1.1,1.5,.062,-1.2,-0.2,-1.4,0.2,
10,Leon Douglas,27,C,63,17,1093,6.5,.491,.000,.571,11.1,18.9,14.9,3.8,0.6,2.0,23.9,8.6,-0.1,1.1,1.0,.044,-4.2,0.0,-4.2,-0.6,
11,Reggie Johnson,24,PF,31,9,783,15.7,.581,.003,.246,7.5,19.9,13.5,5.7,1.2,2.0,13.3,19.5,0.9,0.9,1.8,.113,-0.6,0.0,-0.6,0.3,
12,Kenny Dennard,23,PF,30,3,607,11.1,.541,.000,.331,8.5,16.3,12.3,8.6,2.7,0.8,20.2,11.7,0.3,0.8,1.1,.084,-1.6,1.6,0.0,0.3,
13,John Lambert,29,PF,42,1,493,8.1,.469,.043,.201,8.0,21.3,14.5,6.2,1.1,1.2,20.1,15.7,-0.4,0.6,0.1,.014,-4.4,-0.3,-4.7,-0.3,
14,Joe Meriweather,28,C,18,10,380,12.2,.576,.000,.440,7.2,19.1,13.0,5.7,1.6,3.2,18.7,14.4,0.3,0.5,0.8,.097,-2.6,1.3,-1.2,0.1,
15,Hawkeye Whitney,24,SG,23,4,266,5.4,.364,.014,.099,5.3,11.7,8.4,8.8,2.1,0.2,15.9,13.5,-0.4,0.3,-0.1,-0.025,-4.5,0.2,-4.3,-0.2,
16,Sam Lacey,33,C,2,1,20,15.6,.510,.000,.400,0.0,23.1,11.2,26.4,4.7,2.9,25.4,16.1,0.0,0.0,0.0,.058,-3.7,0.8,-2.8,0.0,
