Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Kiki Vandeweghe,28,SF,4,4,174,14.8,.600,.056,.366,3.2,5.3,4.2,10.2,0.3,0.3,11.8,22.0,0.3,0.0,0.3,.092,2.4,-2.7,-0.3,0.1,
2,Clyde Drexler,24,SG,4,4,153,20.7,.523,.051,.367,11.7,10.5,11.1,16.3,2.2,1.2,6.1,26.2,0.4,0.1,0.5,.155,5.0,-0.3,4.7,0.3,
3,Terry Porter,23,PG,4,4,150,19.1,.578,.100,.400,0.7,13.7,7.2,39.3,3.2,0.8,18.1,19.6,0.2,0.2,0.4,.136,3.3,1.9,5.2,0.3,
4,Steve Johnson,29,C,4,4,137,16.1,.519,.000,.705,13.9,19.2,16.5,2.3,0.7,0.4,10.1,26.6,0.1,0.1,0.2,.079,1.3,-3.9,-2.5,0.0,
5,Caldwell Jones,36,PF,4,4,129,6.5,.512,.000,.500,7.8,19.5,13.6,5.8,0.0,2.8,25.5,6.2,0.0,0.1,0.1,.041,-2.1,0.1,-1.9,0.0,
6,Jim Paxson,29,SG,4,0,94,12.2,.473,.063,.281,4.8,6.1,5.4,19.8,2.6,0.0,10.0,17.4,0.1,0.1,0.1,.062,-0.1,0.0,-0.1,0.0,
7,Jerome Kersey,24,SF,4,0,60,11.1,.448,.000,.160,11.2,24.8,17.9,7.4,4.0,1.0,18.3,22.4,-0.1,0.1,0.0,.008,-4.2,0.3,-3.9,0.0,
8,Kevin Duckworth,22,C,4,0,53,3.6,.493,.000,.417,6.4,10.8,8.5,2.6,3.7,1.1,29.7,15.6,-0.1,0.1,-0.1,-0.056,-8.2,0.4,-7.8,-0.1,
9,Michael Holton,25,PG,2,0,9,4.5,.500,.000,.000,0.0,12.7,6.3,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,.031,-5.3,-1.2,-6.5,0.0,
10,Fernando Martín,24,C,1,0,1,-32.1,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,-0.861,-26.4,-16.7,-43.1,0.0,
