Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Antawn Jamison,35,PF,65,65,2151,16.1,.481,.256,.260,6.3,15.7,10.8,11.9,1.2,1.5,7.2,26.2,2.1,1.0,3.1,.070,1.4,-1.6,-0.3,0.9,
2,Alonzo Gee,24,SG,63,31,1827,13.2,.516,.249,.385,6.1,14.3,10.0,10.6,2.4,0.7,15.0,18.7,1.2,1.2,2.4,.063,-1.2,-0.2,-1.4,0.3,
3,Kyrie Irving,19,PG,51,51,1558,21.4,.566,.245,.262,3.1,11.2,7.0,36.5,1.8,1.0,16.1,28.7,3.4,0.6,4.1,.125,4.6,-0.5,4.1,2.4,ROY-1
4,Tristan Thompson,20,PF,60,25,1424,13.3,.469,.005,.434,14.4,16.8,15.5,3.3,1.0,3.3,13.3,19.2,0.3,0.9,1.1,.038,-2.4,-2.3,-4.7,-1.0,
5,Omri Casspi,23,SF,65,35,1341,11.2,.499,.408,.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,0.6,0.6,1.2,.044,-1.3,-0.9,-2.2,-0.1,
6,Anthony Parker,36,SF,51,51,1280,10.9,.523,.423,.172,0.9,11.8,6.1,15.7,1.6,0.4,12.5,14.1,1.0,0.4,1.4,.052,-1.3,-0.3,-1.7,0.1,
7,Ramon Sessions,25,PG,41,4,1006,16.4,.514,.175,.415,2.1,12.7,7.2,37.1,1.4,0.1,16.4,22.4,1.5,0.3,1.8,.085,1.0,-1.6,-0.6,0.4,
8,Daniel Gibson,25,SG,35,7,916,9.2,.493,.560,.173,1.3,11.6,6.3,13.5,1.5,1.3,14.4,15.3,0.2,0.3,0.5,.028,-1.9,-0.4,-2.2,-0.1,
9,Samardo Samuels,23,C,54,0,825,11.1,.517,.000,.506,8.4,16.8,12.4,4.2,1.3,1.8,16.5,18.4,0.2,0.5,0.7,.039,-4.0,-1.3,-5.3,-0.7,
10,Anderson Varejão,29,C,25,25,785,18.9,.542,.018,.288,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,1.2,0.9,2.1,.131,1.3,-0.2,1.1,0.6,
11,Donald Sloan,24,PG,25,11,608,8.9,.440,.125,.148,2.7,8.6,5.5,25.6,0.9,0.4,18.3,17.0,-0.3,0.0,-0.3,-0.020,-3.2,-2.2,-5.4,-0.5,
12,Manny Harris,22,SG,26,5,456,11.7,.492,.240,.393,2.6,15.3,8.7,11.8,1.5,1.0,13.3,20.0,0.1,0.2,0.3,.030,-1.4,-0.9,-2.3,0.0,
13,Ryan Hollins,27,C,24,7,362,7.0,.555,.000,.982,7.6,10.1,8.8,2.6,0.6,2.5,23.0,12.9,0.0,0.1,0.1,.013,-5.8,-1.4,-7.1,-0.5,
14,Semih Erden,25,C,28,9,333,9.9,.538,.000,.554,6.6,18.5,12.3,4.6,1.6,1.1,14.8,14.6,0.2,0.2,0.4,.057,-4.6,-0.2,-4.8,-0.2,
15,Lester Hudson,27,PG,13,0,314,14.7,.492,.404,.252,2.4,14.7,8.3,21.4,2.3,0.7,15.2,28.3,0.0,0.2,0.2,.026,-0.9,-0.8,-1.7,0.0,
16,Luke Walton,31,PF,21,0,299,2.2,.422,.314,.000,2.6,11.1,6.7,15.5,0.5,0.3,32.9,11.4,-0.5,0.0,-0.5,-0.076,-6.3,-2.0,-8.4,-0.5,
17,Luke Harangody,24,PF,21,1,231,10.4,.427,.323,.185,9.5,16.9,13.0,4.3,1.4,1.0,5.4,14.5,0.1,0.1,0.2,.046,-1.3,-1.6,-3.0,-0.1,
18,Mychel Thompson,23,SG,5,3,95,2.2,.375,.458,.000,0.0,6.2,3.0,11.6,1.1,0.8,17.2,13.7,-0.2,0.0,-0.2,-0.079,-5.9,-1.1,-7.1,-0.1,
19,Christian Eyenga,22,SF,6,0,83,2.1,.208,.105,.316,4.0,12.8,8.2,7.2,1.9,3.7,8.5,12.8,-0.2,0.1,-0.2,-0.103,-6.3,-0.1,-6.4,-0.1,
20,D.J. Kennedy,22,SF,2,0,59,4.7,.466,.333,.167,1.9,12.0,6.7,8.2,1.8,0.0,18.9,12.1,0.0,0.0,0.0,-0.023,-5.9,-0.7,-6.7,-0.1,
21,Ben Uzoh,23,PG,2,0,13,21.0,.400,.000,.000,16.9,18.2,17.5,27.8,4.0,0.0,0.0,17.3,0.0,0.0,0.0,.161,2.8,3.1,5.9,0.0,
