Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Klay Thompson,31,SG,22,22,792,14.1,.550,.543,.082,1.0,10.9,6.1,9.5,1.5,1.9,6.8,22.7,0.6,0.7,1.3,.079,1.1,-0.4,0.7,0.6,
2,Andrew Wiggins,26,SF,22,22,767,16.0,.544,.344,.213,8.1,15.8,12.1,7.7,1.4,3.0,8.3,20.8,0.8,0.9,1.7,.108,0.5,0.3,0.8,0.5,
3,Stephen Curry,33,PG,22,18,764,24.4,.606,.520,.293,1.7,14.9,8.4,28.3,1.9,1.1,10.3,31.8,2.4,0.9,3.2,.203,6.7,1.1,7.7,1.9,Finals MVP-1
4,Draymond Green,31,PF,22,22,703,12.3,.534,.271,.326,4.3,20.6,12.7,25.7,1.8,3.2,26.4,14.0,0.4,1.0,1.4,.094,-2.0,2.9,0.9,0.5,
5,Jordan Poole,22,SG,22,5,606,18.8,.654,.504,.280,1.9,9.4,5.7,21.1,1.4,1.3,15.7,24.5,1.4,0.5,1.9,.151,2.4,0.4,2.8,0.7,
6,Kevon Looney,25,C,22,13,448,18.3,.662,.000,.205,16.2,25.6,21.0,14.6,1.0,2.2,16.5,11.3,1.3,0.6,1.9,.205,1.1,2.0,3.1,0.6,
7,Otto Porter Jr.,28,PF,19,3,371,13.0,.630,.610,.117,3.7,15.6,9.8,12.1,2.3,1.6,12.9,11.0,0.6,0.5,1.0,.135,0.1,2.6,2.7,0.4,
8,Gary Payton II,29,SG,12,2,203,20.6,.751,.341,.409,7.4,12.9,10.2,11.0,3.4,3.5,10.4,12.5,0.7,0.3,1.0,.235,2.7,4.7,7.4,0.5,
9,Nemanja Bjelica,33,C,15,0,150,11.4,.580,.235,.206,4.6,18.2,11.6,15.3,1.3,1.3,15.9,12.9,0.2,0.2,0.3,.107,-2.6,1.1,-1.5,0.0,
10,Jonathan Kuminga,19,SF,16,3,138,16.1,.581,.217,.433,3.3,18.2,11.0,9.0,1.1,1.5,13.3,26.2,0.1,0.1,0.2,.080,-1.3,-0.7,-2.0,0.0,
11,Damion Lee,29,SG,16,0,124,5.8,.453,.471,.088,4.7,18.5,11.8,7.5,0.4,0.0,14.5,14.6,-0.1,0.1,0.0,-0.005,-4.1,-1.1,-5.2,-0.1,
12,Moses Moody,19,SG,13,0,105,14.0,.669,.464,.214,2.2,6.2,4.3,5.3,1.4,2.9,8.9,14.1,0.2,0.1,0.3,.119,1.4,0.4,1.7,0.1,
13,Andre Iguodala,38,SF,7,0,61,8.0,.533,.333,.333,5.7,7.2,6.4,24.7,0.0,3.3,27.9,10.3,0.1,0.0,0.1,.077,-2.7,0.5,-2.2,0.0,
14,Juan Toscano-Anderson,28,SF,14,0,49,4.6,.486,.500,.300,0.0,22.3,11.4,20.9,2.0,2.1,41.4,17.3,-0.2,0.1,-0.1,-0.084,-5.5,1.1,-4.4,0.0,
