Team,TeamURL
San Antonio Spurs,https://www.basketball-reference.com/teams/SAS/1980.html
Los Angeles Lakers,https://www.basketball-reference.com/teams/LAL/1980.html
Cleveland Cavaliers,https://www.basketball-reference.com/teams/CLE/1980.html
New York Knicks,https://www.basketball-reference.com/teams/NYK/1980.html
Boston Celtics,https://www.basketball-reference.com/teams/BOS/1980.html
Indiana Pacers,https://www.basketball-reference.com/teams/IND/1980.html
Phoenix Suns,https://www.basketball-reference.com/teams/PHO/1980.html
Houston Rockets,https://www.basketball-reference.com/teams/HOU/1980.html
Milwaukee Bucks,https://www.basketball-reference.com/teams/MIL/1980.html
Philadelphia 76ers,https://www.basketball-reference.com/teams/PHI/1980.html
Detroit Pistons,https://www.basketball-reference.com/teams/DET/1980.html
Seattle SuperSonics,https://www.basketball-reference.com/teams/SEA/1980.html
New Jersey Nets,https://www.basketball-reference.com/teams/NJN/1980.html
Denver Nuggets,https://www.basketball-reference.com/teams/DEN/1980.html
Kansas City Kings,https://www.basketball-reference.com/teams/KCK/1980.html
San Diego Clippers,https://www.basketball-reference.com/teams/SDC/1980.html
Chicago Bulls,https://www.basketball-reference.com/teams/CHI/1980.html
Washington Bullets,https://www.basketball-reference.com/teams/WSB/1980.html
Atlanta Hawks,https://www.basketball-reference.com/teams/ATL/1980.html
Golden State Warriors,https://www.basketball-reference.com/teams/GSW/1980.html
Portland Trail Blazers,https://www.basketball-reference.com/teams/POR/1980.html
Utah Jazz,https://www.basketball-reference.com/teams/UTA/1980.html
