Team,TeamURL
Milwaukee Bucks,https://www.basketball-reference.com/teams/MIL/2021.html
Brooklyn Nets,https://www.basketball-reference.com/teams/BRK/2021.html
Washington Wizards,https://www.basketball-reference.com/teams/WAS/2021.html
Utah Jazz,https://www.basketball-reference.com/teams/UTA/2021.html
Portland Trail Blazers,https://www.basketball-reference.com/teams/POR/2021.html
Phoenix Suns,https://www.basketball-reference.com/teams/PHO/2021.html
Indiana Pacers,https://www.basketball-reference.com/teams/IND/2021.html
Denver Nuggets,https://www.basketball-reference.com/teams/DEN/2021.html
New Orleans Pelicans,https://www.basketball-reference.com/teams/NOP/2021.html
Los Angeles Clippers,https://www.basketball-reference.com/teams/LAC/2021.html
Atlanta Hawks,https://www.basketball-reference.com/teams/ATL/2021.html
Sacramento Kings,https://www.basketball-reference.com/teams/SAC/2021.html
Golden State Warriors,https://www.basketball-reference.com/teams/GSW/2021.html
Philadelphia 76ers,https://www.basketball-reference.com/teams/PHI/2021.html
Memphis Grizzlies,https://www.basketball-reference.com/teams/MEM/2021.html
Boston Celtics,https://www.basketball-reference.com/teams/BOS/2021.html
Dallas Mavericks,https://www.basketball-reference.com/teams/DAL/2021.html
Minnesota Timberwolves,https://www.basketball-reference.com/teams/MIN/2021.html
Toronto Raptors,https://www.basketball-reference.com/teams/TOR/2021.html
San Antonio Spurs,https://www.basketball-reference.com/teams/SAS/2021.html
Chicago Bulls,https://www.basketball-reference.com/teams/CHI/2021.html
Los Angeles Lakers,https://www.basketball-reference.com/teams/LAL/2021.html
Charlotte Hornets,https://www.basketball-reference.com/teams/CHO/2021.html
Houston Rockets,https://www.basketball-reference.com/teams/HOU/2021.html
Miami Heat,https://www.basketball-reference.com/teams/MIA/2021.html
New York Knicks,https://www.basketball-reference.com/teams/NYK/2021.html
Detroit Pistons,https://www.basketball-reference.com/teams/DET/2021.html
Oklahoma City Thunder,https://www.basketball-reference.com/teams/OKC/2021.html
Orlando Magic,https://www.basketball-reference.com/teams/ORL/2021.html
Cleveland Cavaliers,https://www.basketball-reference.com/teams/CLE/2021.html
