Team,TeamURL
Dallas Mavericks,https://www.basketball-reference.com/teams/DAL/2002.html
Sacramento Kings,https://www.basketball-reference.com/teams/SAC/2002.html
Los Angeles Lakers,https://www.basketball-reference.com/teams/LAL/2002.html
Orlando Magic,https://www.basketball-reference.com/teams/ORL/2002.html
Minnesota Timberwolves,https://www.basketball-reference.com/teams/MIN/2002.html
Golden State Warriors,https://www.basketball-reference.com/teams/GSW/2002.html
Seattle SuperSonics,https://www.basketball-reference.com/teams/SEA/2002.html
Milwaukee Bucks,https://www.basketball-reference.com/teams/MIL/2002.html
Indiana Pacers,https://www.basketball-reference.com/teams/IND/2002.html
San Antonio Spurs,https://www.basketball-reference.com/teams/SAS/2002.html
Portland Trail Blazers,https://www.basketball-reference.com/teams/POR/2002.html
Boston Celtics,https://www.basketball-reference.com/teams/BOS/2002.html
New Jersey Nets,https://www.basketball-reference.com/teams/NJN/2002.html
Utah Jazz,https://www.basketball-reference.com/teams/UTA/2002.html
Los Angeles Clippers,https://www.basketball-reference.com/teams/LAC/2002.html
Cleveland Cavaliers,https://www.basketball-reference.com/teams/CLE/2002.html
Phoenix Suns,https://www.basketball-reference.com/teams/PHO/2002.html
Detroit Pistons,https://www.basketball-reference.com/teams/DET/2002.html
Atlanta Hawks,https://www.basketball-reference.com/teams/ATL/2002.html
Charlotte Hornets,https://www.basketball-reference.com/teams/CHH/2002.html
Washington Wizards,https://www.basketball-reference.com/teams/WAS/2002.html
Houston Rockets,https://www.basketball-reference.com/teams/HOU/2002.html
Denver Nuggets,https://www.basketball-reference.com/teams/DEN/2002.html
New York Knicks,https://www.basketball-reference.com/teams/NYK/2002.html
Toronto Raptors,https://www.basketball-reference.com/teams/TOR/2002.html
Philadelphia 76ers,https://www.basketball-reference.com/teams/PHI/2002.html
Memphis Grizzlies,https://www.basketball-reference.com/teams/MEM/2002.html
Chicago Bulls,https://www.basketball-reference.com/teams/CHI/2002.html
Miami Heat,https://www.basketball-reference.com/teams/MIA/2002.html
