Team,TeamURL
Milwaukee Bucks,https://www.basketball-reference.com/teams/MIL/2019.html
Golden State Warriors,https://www.basketball-reference.com/teams/GSW/2019.html
New Orleans Pelicans,https://www.basketball-reference.com/teams/NOP/2019.html
Philadelphia 76ers,https://www.basketball-reference.com/teams/PHI/2019.html
Los Angeles Clippers,https://www.basketball-reference.com/teams/LAC/2019.html
Portland Trail Blazers,https://www.basketball-reference.com/teams/POR/2019.html
Oklahoma City Thunder,https://www.basketball-reference.com/teams/OKC/2019.html
Toronto Raptors,https://www.basketball-reference.com/teams/TOR/2019.html
Sacramento Kings,https://www.basketball-reference.com/teams/SAC/2019.html
Washington Wizards,https://www.basketball-reference.com/teams/WAS/2019.html
Houston Rockets,https://www.basketball-reference.com/teams/HOU/2019.html
Atlanta Hawks,https://www.basketball-reference.com/teams/ATL/2019.html
Minnesota Timberwolves,https://www.basketball-reference.com/teams/MIN/2019.html
Boston Celtics,https://www.basketball-reference.com/teams/BOS/2019.html
Brooklyn Nets,https://www.basketball-reference.com/teams/BRK/2019.html
Los Angeles Lakers,https://www.basketball-reference.com/teams/LAL/2019.html
San Antonio Spurs,https://www.basketball-reference.com/teams/SAS/2019.html
Utah Jazz,https://www.basketball-reference.com/teams/UTA/2019.html
Denver Nuggets,https://www.basketball-reference.com/teams/DEN/2019.html
Charlotte Hornets,https://www.basketball-reference.com/teams/CHO/2019.html
Dallas Mavericks,https://www.basketball-reference.com/teams/DAL/2019.html
Indiana Pacers,https://www.basketball-reference.com/teams/IND/2019.html
Phoenix Suns,https://www.basketball-reference.com/teams/PHO/2019.html
Orlando Magic,https://www.basketball-reference.com/teams/ORL/2019.html
Detroit Pistons,https://www.basketball-reference.com/teams/DET/2019.html
Miami Heat,https://www.basketball-reference.com/teams/MIA/2019.html
Chicago Bulls,https://www.basketball-reference.com/teams/CHI/2019.html
New York Knicks,https://www.basketball-reference.com/teams/NYK/2019.html
Cleveland Cavaliers,https://www.basketball-reference.com/teams/CLE/2019.html
Memphis Grizzlies,https://www.basketball-reference.com/teams/MEM/2019.html
