Team,TeamURL
Minnesota Timberwolves,https://www.basketball-reference.com/teams/MIN/2022.html
Memphis Grizzlies,https://www.basketball-reference.com/teams/MEM/2022.html
Milwaukee Bucks,https://www.basketball-reference.com/teams/MIL/2022.html
Charlotte Hornets,https://www.basketball-reference.com/teams/CHO/2022.html
Phoenix Suns,https://www.basketball-reference.com/teams/PHO/2022.html
Atlanta Hawks,https://www.basketball-reference.com/teams/ATL/2022.html
Utah Jazz,https://www.basketball-reference.com/teams/UTA/2022.html
San Antonio Spurs,https://www.basketball-reference.com/teams/SAS/2022.html
Brooklyn Nets,https://www.basketball-reference.com/teams/BRK/2022.html
Denver Nuggets,https://www.basketball-reference.com/teams/DEN/2022.html
Los Angeles Lakers,https://www.basketball-reference.com/teams/LAL/2022.html
Boston Celtics,https://www.basketball-reference.com/teams/BOS/2022.html
Chicago Bulls,https://www.basketball-reference.com/teams/CHI/2022.html
Indiana Pacers,https://www.basketball-reference.com/teams/IND/2022.html
Golden State Warriors,https://www.basketball-reference.com/teams/GSW/2022.html
Sacramento Kings,https://www.basketball-reference.com/teams/SAC/2022.html
Miami Heat,https://www.basketball-reference.com/teams/MIA/2022.html
Philadelphia 76ers,https://www.basketball-reference.com/teams/PHI/2022.html
Houston Rockets,https://www.basketball-reference.com/teams/HOU/2022.html
Toronto Raptors,https://www.basketball-reference.com/teams/TOR/2022.html
New Orleans Pelicans,https://www.basketball-reference.com/teams/NOP/2022.html
Washington Wizards,https://www.basketball-reference.com/teams/WAS/2022.html
Los Angeles Clippers,https://www.basketball-reference.com/teams/LAC/2022.html
Dallas Mavericks,https://www.basketball-reference.com/teams/DAL/2022.html
Cleveland Cavaliers,https://www.basketball-reference.com/teams/CLE/2022.html
New York Knicks,https://www.basketball-reference.com/teams/NYK/2022.html
Portland Trail Blazers,https://www.basketball-reference.com/teams/POR/2022.html
Detroit Pistons,https://www.basketball-reference.com/teams/DET/2022.html
Orlando Magic,https://www.basketball-reference.com/teams/ORL/2022.html
Oklahoma City Thunder,https://www.basketball-reference.com/teams/OKC/2022.html
