Team,TeamURL
Chicago Bulls,https://www.basketball-reference.com/teams/CHI/1996.html
Seattle SuperSonics,https://www.basketball-reference.com/teams/SEA/1996.html
Orlando Magic,https://www.basketball-reference.com/teams/ORL/1996.html
Phoenix Suns,https://www.basketball-reference.com/teams/PHO/1996.html
Boston Celtics,https://www.basketball-reference.com/teams/BOS/1996.html
San Antonio Spurs,https://www.basketball-reference.com/teams/SAS/1996.html
Los Angeles Lakers,https://www.basketball-reference.com/teams/LAL/1996.html
Charlotte Hornets,https://www.basketball-reference.com/teams/CHH/1996.html
Washington Bullets,https://www.basketball-reference.com/teams/WSB/1996.html
Utah Jazz,https://www.basketball-reference.com/teams/UTA/1996.html
Houston Rockets,https://www.basketball-reference.com/teams/HOU/1996.html
Dallas Mavericks,https://www.basketball-reference.com/teams/DAL/1996.html
Golden State Warriors,https://www.basketball-reference.com/teams/GSW/1996.html
Sacramento Kings,https://www.basketball-reference.com/teams/SAC/1996.html
Los Angeles Clippers,https://www.basketball-reference.com/teams/LAC/1996.html
Indiana Pacers,https://www.basketball-reference.com/teams/IND/1996.html
Portland Trail Blazers,https://www.basketball-reference.com/teams/POR/1996.html
Atlanta Hawks,https://www.basketball-reference.com/teams/ATL/1996.html
Minnesota Timberwolves,https://www.basketball-reference.com/teams/MIN/1996.html
Denver Nuggets,https://www.basketball-reference.com/teams/DEN/1996.html
Toronto Raptors,https://www.basketball-reference.com/teams/TOR/1996.html
New York Knicks,https://www.basketball-reference.com/teams/NYK/1996.html
Miami Heat,https://www.basketball-reference.com/teams/MIA/1996.html
Milwaukee Bucks,https://www.basketball-reference.com/teams/MIL/1996.html
Detroit Pistons,https://www.basketball-reference.com/teams/DET/1996.html
Philadelphia 76ers,https://www.basketball-reference.com/teams/PHI/1996.html
New Jersey Nets,https://www.basketball-reference.com/teams/NJN/1996.html
Cleveland Cavaliers,https://www.basketball-reference.com/teams/CLE/1996.html
Vancouver Grizzlies,https://www.basketball-reference.com/teams/VAN/1996.html
