Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,P.J. Brown,35,PF,82,78,2817,15.5,.512,.000,.321,10.7,20.6,15.5,11.2,1.4,1.4,10.5,15.9,4.0,2.9,6.9,.118,0.1,0.1,0.2,1.5,MVP-14
2,Dan Dickau,26,PG,67,46,2074,15.0,.521,.324,.301,1.9,8.6,5.1,31.2,2.0,0.2,14.5,22.2,2.3,1.3,3.5,.082,0.6,-0.5,0.1,1.1,
3,Lee Nailon,29,SF,68,51,2017,14.5,.511,.002,.190,7.2,10.4,8.7,11.3,1.0,0.6,10.5,24.2,1.3,0.9,2.2,.053,0.1,-1.4,-1.3,0.4,
4,J.R. Smith,19,SG,76,56,1859,10.9,.478,.376,.215,2.4,7.5,4.8,14.6,1.6,0.5,11.7,23.2,-0.7,0.9,0.2,.006,-1.5,-1.4,-2.9,-0.4,ROY-5
5,Chris Andersen,26,C,67,2,1430,18.5,.581,.008,.531,10.9,23.6,17.0,9.1,0.5,5.6,12.7,16.4,2.7,1.8,4.5,.152,0.5,1.1,1.6,1.3,
6,Boštjan Nachbar,24,PF,55,4,1137,10.9,.537,.476,.285,2.0,14.3,7.9,10.3,1.3,1.1,14.1,19.7,0.5,0.9,1.4,.057,-1.7,-0.5,-2.2,0.0,
7,Casey Jacobsen,23,SG,44,1,1030,11.7,.543,.351,.518,2.0,9.8,5.7,12.6,1.2,0.5,12.5,15.9,1.1,0.5,1.6,.074,-0.7,-0.6,-1.4,0.2,
8,David Wesley,34,SG,26,26,934,12.2,.481,.234,.222,1.5,9.7,5.4,21.6,2.1,0.1,12.6,21.4,0.1,0.6,0.7,.038,-1.4,0.0,-1.4,0.1,DPOY-16
9,George Lynch,34,SF,44,27,933,7.9,.412,.196,.122,6.7,15.7,11.0,15.5,1.9,1.0,22.3,12.8,-0.9,0.9,0.0,.000,-3.6,0.6,-3.0,-0.2,
10,Rodney Rogers,33,SF,30,26,882,7.1,.447,.318,.145,3.6,16.0,9.5,12.2,1.2,1.1,17.7,19.7,-1.3,0.7,-0.6,-0.035,-4.6,-1.0,-5.7,-0.8,
11,Jamaal Magloire,26,C,23,22,703,12.9,.480,.000,.542,12.8,22.1,17.3,7.6,0.6,2.6,17.3,22.5,-0.4,0.7,0.3,.019,-2.9,-1.5,-4.4,-0.4,
12,Jackson Vroman,23,C,36,17,648,9.7,.460,.016,.372,10.4,19.6,14.8,9.0,1.9,2.1,21.1,19.4,-0.8,0.8,-0.1,-0.005,-5.0,-0.1,-5.0,-0.5,
13,Baron Davis,25,PG,18,13,593,21.4,.492,.452,.317,3.1,10.6,6.7,44.0,2.9,0.5,9.9,30.0,1.1,0.6,1.7,.138,5.2,0.2,5.4,1.1,
14,David West,24,SF,30,8,552,11.1,.479,.029,.291,8.2,19.9,13.8,7.6,1.2,2.3,16.0,19.4,-0.3,0.6,0.2,.022,-3.3,0.1,-3.2,-0.2,
15,Junior Harrington,24,SG,29,7,550,7.7,.421,.107,.197,2.7,11.2,6.8,19.9,2.5,0.7,17.5,19.8,-0.8,0.5,-0.3,-0.028,-4.8,0.9,-3.9,-0.3,
16,Matt Freije,23,PF,23,11,441,4.1,.356,.425,.063,4.1,12.6,8.2,7.6,1.6,0.4,11.5,15.5,-0.8,0.3,-0.5,-0.052,-5.3,-0.9,-6.2,-0.4,
17,Darrell Armstrong,36,PG,14,9,412,11.1,.422,.440,.132,4.4,9.6,6.9,28.5,2.0,0.4,14.3,22.1,-0.3,0.3,0.0,-0.002,-1.1,-0.2,-1.3,0.1,
18,Speedy Claxton,26,PG,16,3,365,13.4,.422,.082,.373,1.6,8.8,5.0,42.3,3.3,0.4,17.4,19.7,-0.2,0.4,0.2,.027,-1.3,1.0,-0.4,0.1,
19,Maciej Lampe,19,C,21,0,261,8.3,.406,.012,.120,6.5,19.9,12.9,6.9,0.8,1.5,7.4,16.8,-0.2,0.2,0.0,.009,-4.5,-1.3,-5.9,-0.3,
20,Alex Garcia,24,SG,8,3,146,8.4,.409,.346,.077,5.5,6.8,6.1,22.1,1.5,0.6,13.0,19.7,-0.1,0.1,-0.1,-0.018,-2.7,-0.6,-3.4,0.0,
21,Corsley Edwards,25,C,10,0,110,8.6,.372,.000,.387,12.4,14.6,13.5,4.6,1.5,2.9,5.2,16.2,0.0,0.1,0.1,.026,-4.9,-1.4,-6.2,-0.1,
22,Lonny Baxter,26,PF,4,0,36,-8.0,.253,.000,.182,12.6,13.7,13.2,0.0,0.0,0.0,25.2,20.5,-0.2,0.0,-0.2,-0.266,-16.2,-5.7,-21.8,-0.2,
