Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Josh McRoberts,26,PF,4,4,154,12.8,.615,.515,.303,0.8,22.1,11.0,16.1,1.4,0.6,13.8,13.4,0.2,0.1,0.3,.096,-0.3,1.9,1.6,0.1,
2,Kemba Walker,23,PG,4,4,153,19.6,.620,.436,.327,0.8,12.0,6.2,29.4,2.8,1.7,19.3,24.3,0.2,0.2,0.3,.110,4.1,2.3,6.4,0.3,
3,Gerald Henderson,26,SG,4,4,119,8.0,.438,.243,.459,1.0,16.5,8.4,12.9,1.8,0.7,11.9,20.2,-0.2,0.1,-0.1,-0.032,-5.0,0.5,-4.5,-0.1,
4,Al Jefferson,29,C,3,3,106,19.2,.507,.000,.094,6.8,27.1,16.6,4.1,0.5,4.2,1.8,25.3,0.1,0.1,0.2,.082,2.2,0.1,2.3,0.1,
5,Gary Neal,29,SG,4,0,104,3.1,.416,.353,.137,3.5,6.3,4.8,7.3,0.0,0.0,12.9,28.5,-0.4,0.0,-0.4,-0.165,-5.9,-4.8,-10.7,-0.2,
6,Michael Kidd-Gilchrist,20,SF,4,4,91,12.0,.541,.037,.370,10.6,25.8,17.9,12.0,0.0,2.0,20.3,20.7,0.0,0.1,0.0,.017,-3.3,0.8,-2.5,0.0,
7,Chris Douglas-Roberts,27,SF,4,0,70,18.9,.857,.500,.875,3.5,11.2,7.2,5.2,0.0,0.0,15.3,17.8,0.3,0.0,0.3,.211,1.8,1.2,3.1,0.1,
8,Cody Zeller,21,C,4,0,53,6.9,.372,.000,.444,11.4,9.9,10.7,5.8,0.0,5.0,15.7,11.5,0.0,0.0,0.0,-0.010,-3.2,-0.8,-4.0,0.0,
9,Bismack Biyombo,21,C,3,1,48,11.2,.524,.000,1.200,12.6,16.3,14.4,3.3,0.0,3.7,0.0,7.6,0.1,0.0,0.1,.103,-1.0,-0.6,-1.6,0.0,
10,Luke Ridnour,32,PG,4,0,36,9.9,.385,.462,.000,0.0,14.5,7.0,56.3,0.0,2.5,23.5,22.5,-0.1,0.0,-0.1,-0.071,0.4,-0.3,0.1,0.0,
11,Anthony Tolliver,28,PF,4,0,21,15.6,.904,1.000,1.500,5.8,18.7,12.0,7.3,0.0,0.0,0.0,7.5,0.1,0.0,0.1,.228,2.1,1.6,3.7,0.0,
12,Jannero Pargo,34,PG,1,0,3,-2.3,,,,0.0,43.5,20.9,47.4,0.0,0.0,100.0,15.9,0.0,0.0,0.0,-0.330,-11.7,-4.8,-16.4,0.0,
13,D.J. White,27,PF,1,0,3,-9.4,,,,0.0,87.1,41.8,0.0,0.0,0.0,100.0,15.9,0.0,0.0,0.0,-0.441,-18.8,0.3,-18.6,0.0,
