Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Jeff Ruland,26,C,4,3,162,15.8,.627,.043,.426,7.9,16.3,11.9,19.5,2.8,1.5,29.2,20.5,0.0,0.3,0.2,.070,0.0,3.1,3.1,0.2,
2,Gus Williams,31,PG,4,4,159,11.1,.472,.141,.169,2.7,3.0,2.8,19.4,1.6,0.4,14.6,23.6,-0.1,0.1,0.0,-0.002,-0.3,-1.7,-1.9,0.0,
3,Jeff Malone,23,SG,4,4,126,13.7,.527,.054,.232,2.6,2.9,2.7,10.2,2.0,0.0,6.1,21.9,0.2,0.1,0.3,.099,0.0,0.6,0.6,0.1,
4,Cliff Robinson,24,PF,4,4,123,15.4,.481,.000,.214,10.5,17.6,13.8,5.1,1.6,1.0,4.7,22.0,0.1,0.2,0.3,.112,0.2,-0.8,-0.7,0.0,
5,Charles Jones,27,C,4,0,110,12.0,.557,.000,.842,10.7,16.4,13.4,3.6,1.4,5.4,18.7,12.3,0.0,0.2,0.2,.093,-3.2,2.7,-0.5,0.0,
6,Darren Daye,24,SF,4,4,85,16.9,.553,.000,.533,7.6,8.5,8.0,25.8,1.7,0.0,13.9,21.3,0.1,0.1,0.2,.106,2.5,1.5,4.0,0.1,
7,Greg Ballard,30,SF,4,0,65,15.2,.536,.083,.375,6.6,18.5,12.2,13.8,2.3,0.0,15.2,21.3,0.0,0.1,0.1,.105,0.6,1.7,2.3,0.1,
8,Dudley Bradley,27,SG,4,0,41,11.8,.651,.556,.444,5.2,11.7,8.3,20.4,2.4,0.0,31.7,16.2,0.0,0.1,0.1,.064,-1.1,2.6,1.5,0.0,
9,Rick Mahorn,26,PF,4,1,41,9.4,.615,.000,.500,5.2,14.6,9.7,0.0,0.0,4.4,9.3,11.0,0.1,0.0,0.1,.126,-3.6,1.5,-2.1,0.0,
10,Frank Johnson,26,PG,2,0,39,12.4,.451,.429,.429,2.8,9.2,5.8,24.4,2.5,0.0,10.7,20.1,0.0,0.0,0.1,.086,-0.6,0.7,0.1,0.0,
11,Tom McMillen,32,C,1,0,7,1.9,.000,.250,.000,46.0,34.3,40.5,17.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-0.230,-5.4,-6.5,-11.9,0.0,
12,Don Collins,26,SG,1,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.005,-5.3,-0.7,-6.0,0.0,
