Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Steve Francis,25,PG,81,81,3318,20.6,.541,.183,.454,5.7,11.5,8.7,28.0,2.3,0.9,16.0,26.1,7.4,3.7,11.1,.160,3.4,0.3,3.8,4.8,AS
2,Cuttino Mobley,27,SG,73,73,3044,14.7,.537,.298,.264,2.7,8.6,5.7,12.2,1.7,0.8,12.2,20.6,4.5,2.5,6.9,.109,0.5,-0.2,0.2,1.7,
3,Yao Ming,22,C,82,72,2382,20.6,.570,.002,.461,9.7,22.6,16.3,10.6,0.7,4.4,15.2,22.1,5.2,3.5,8.7,.176,1.3,0.9,2.2,2.5,"ROY-2,AS"
4,Eddie Griffin,20,PF,77,66,1890,15.4,.462,.283,.139,8.6,19.2,14.0,8.0,1.5,4.2,9.6,19.4,1.0,2.9,3.9,.100,0.3,0.6,0.9,1.4,
5,James Posey,26,SF,58,47,1646,14.2,.551,.329,.336,3.7,15.7,9.8,10.8,2.5,0.4,13.7,16.0,2.3,2.1,4.4,.129,-0.5,1.3,0.8,1.2,
6,Glen Rice,35,SF,62,26,1532,11.9,.563,.556,.182,2.2,9.3,5.8,7.3,0.8,0.2,10.0,16.5,2.5,0.8,3.3,.103,0.5,-0.9,-0.4,0.6,
7,Maurice Taylor,26,PF,67,9,1377,11.5,.472,.004,.258,8.1,11.7,10.0,8.8,0.9,1.1,14.4,23.3,-0.2,1.1,0.9,.030,-2.7,-1.6,-4.3,-0.8,
8,Moochie Norris,29,PG,82,3,1375,11.8,.470,.136,.345,3.2,10.0,6.7,23.2,2.2,0.2,18.4,15.6,0.5,1.3,1.7,.061,-1.8,0.4,-1.5,0.2,
9,Kelvin Cato,28,C,73,5,1247,15.5,.535,.016,.484,12.5,26.7,19.8,2.6,1.6,4.9,15.3,13.6,1.3,2.5,3.8,.145,-1.7,1.5,-0.2,0.6,
10,Juaquin Hawkins,29,SG,58,10,685,7.3,.427,.162,.135,2.8,10.2,6.6,10.9,2.3,0.6,15.6,12.5,-0.3,0.7,0.4,.027,-3.8,1.6,-2.3,-0.1,
11,Terence Morris,24,SF,49,0,632,11.9,.500,.182,.080,7.5,15.7,11.7,6.8,0.7,1.9,13.7,15.4,0.3,0.6,0.9,.070,-0.8,-0.5,-1.3,0.1,
12,Kenny Thomas,25,PF,20,14,586,12.6,.469,.000,.237,9.1,17.7,13.5,11.6,1.5,0.7,16.0,19.7,0.0,0.7,0.7,.057,-1.9,-0.2,-2.1,0.0,
13,Jason Collier,25,C,13,3,104,15.0,.488,.000,.056,13.6,18.4,16.1,1.8,1.0,0.7,5.1,17.3,0.2,0.1,0.3,.126,0.4,-1.9,-1.4,0.0,
14,Boštjan Nachbar,22,SF,14,1,77,5.8,.410,.323,.323,4.6,11.7,8.2,6.8,1.4,1.9,14.5,24.8,-0.2,0.1,-0.1,-0.053,-6.2,-1.3,-7.5,-0.1,
15,Tito Maddox,21,SG,9,0,35,11.2,.354,.250,.667,3.4,19.3,11.5,22.8,4.6,2.0,16.2,24.4,-0.1,0.1,0.0,-0.011,-5.2,3.8,-1.4,0.0,
