Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,LeBron James,31,SF,21,21,822,30.0,.585,.225,.297,6.1,22.4,14.4,36.6,3.2,3.2,13.7,30.7,3.2,1.5,4.7,.274,7.4,3.6,11.0,2.7,Finals MVP-1
2,Kyrie Irving,23,PG,21,21,774,24.4,.574,.274,.208,2.3,7.1,4.7,23.5,2.5,1.6,9.4,30.4,2.6,0.8,3.4,.210,5.4,0.6,6.0,1.6,
3,J.R. Smith,30,SG,21,21,730,12.5,.613,.803,.112,1.1,9.6,5.4,5.8,1.9,0.7,5.3,13.2,1.4,0.6,2.1,.135,0.8,0.9,1.8,0.7,
4,Tristan Thompson,24,PF,21,21,622,14.2,.559,.000,.785,16.6,19.1,17.8,3.4,0.7,2.8,12.0,10.6,1.4,0.6,2.0,.155,0.0,-1.1,-1.1,0.1,
5,Kevin Love,27,PF,20,19,613,17.9,.539,.464,.314,6.6,26.8,16.9,10.6,0.8,1.3,9.0,22.5,1.3,0.7,2.0,.157,3.1,-0.8,2.4,0.7,
6,Richard Jefferson,35,SF,21,2,381,12.5,.614,.333,.238,5.0,17.7,11.5,5.4,1.4,0.3,12.3,12.8,0.6,0.4,1.0,.124,-0.9,0.9,0.0,0.2,
7,Iman Shumpert,25,SG,21,0,367,7.1,.540,.567,.183,3.3,11.7,7.6,6.3,1.4,0.8,16.7,9.8,0.2,0.3,0.5,.062,-2.7,0.9,-1.9,0.0,
8,Matthew Dellavedova,25,PG,20,0,241,10.8,.461,.419,.324,2.0,5.3,3.7,33.6,0.2,0.4,14.2,18.9,0.4,0.1,0.4,.083,-1.2,-2.1,-3.3,-0.1,
9,Channing Frye,32,C,17,0,237,20.5,.791,.667,.101,2.5,17.7,10.2,3.4,1.3,3.7,6.5,15.0,0.9,0.3,1.2,.247,4.1,2.2,6.3,0.5,
10,Timofey Mozgov,29,C,13,0,76,4.7,.447,.000,.267,7.9,24.5,16.3,3.7,2.1,3.8,32.3,15.1,-0.2,0.1,0.0,-0.023,-8.4,0.8,-7.6,-0.1,
11,Mo Williams,33,PG,13,0,68,-3.3,.346,.464,.071,0.0,10.3,5.2,6.5,3.1,0.0,25.7,26.4,-0.4,0.1,-0.3,-0.245,-10.7,-2.8,-13.5,-0.2,
12,James Jones,35,SF,12,0,55,-0.7,.255,.700,.400,2.2,6.3,4.3,7.2,0.0,0.0,7.8,10.7,-0.1,0.0,-0.1,-0.079,-5.5,-3.1,-8.6,-0.1,
13,Dahntay Jones,35,SF,15,0,50,12.6,.559,.231,.385,0.0,16.3,8.3,5.9,1.1,1.9,6.2,15.0,0.1,0.0,0.1,.116,-0.6,1.0,0.4,0.0,
14,Jordan McRae,24,PG,2,0,4,110.5,1.125,.250,.000,0.0,58.2,29.5,0.0,0.0,0.0,0.0,46.2,0.2,0.0,0.2,1.896,42.8,15.0,57.8,0.1,
