Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Dennis Johnson,30,PG,21,21,848,12.8,.506,.044,.292,3.2,7.8,5.5,24.7,1.7,0.6,16.7,20.5,0.2,0.8,1.0,.056,0.1,0.1,0.2,0.5,
2,Kevin McHale,27,PF,21,21,837,18.7,.630,.000,.495,9.9,17.7,13.8,5.5,0.7,3.0,14.0,20.7,1.8,1.0,2.8,.163,2.5,0.4,2.9,1.0,
3,Larry Bird,28,SF,20,20,815,20.9,.536,.059,.320,7.3,17.5,12.4,21.3,2.0,1.3,10.5,26.8,1.5,1.1,2.6,.155,5.2,0.8,6.0,1.7,
4,Robert Parish,31,C,21,21,803,14.9,.553,.000,.402,8.0,22.2,15.2,5.3,1.2,2.3,13.3,18.8,0.6,1.2,1.8,.109,0.3,0.4,0.7,0.5,
5,Danny Ainge,25,SG,21,21,687,12.0,.513,.077,.188,3.3,6.1,4.7,23.2,2.2,0.1,12.4,15.1,0.7,0.7,1.3,.092,-0.4,1.1,0.7,0.5,
6,Scott Wedman,32,SF,21,1,350,17.0,.604,.164,.284,7.0,11.7,9.4,13.6,1.8,0.0,7.4,18.7,0.9,0.4,1.3,.172,2.4,1.5,3.9,0.5,
7,Ray Williams,30,PG,19,0,278,10.9,.472,.129,.216,5.6,8.7,7.2,29.5,2.0,0.2,20.6,23.2,-0.2,0.3,0.1,.011,-2.3,0.1,-2.1,0.0,
8,Cedric Maxwell,29,SF,20,0,238,11.4,.614,.000,1.000,8.0,13.9,11.0,3.6,1.8,0.5,13.9,12.2,0.4,0.3,0.6,.131,-0.8,0.3,-0.4,0.1,
9,Quinn Buckner,30,PG,15,0,86,10.3,.607,.000,.364,2.6,6.4,4.5,18.6,3.3,0.0,19.0,14.8,0.1,0.1,0.2,.104,-5.0,3.3,-1.7,0.0,
10,Greg Kite,23,C,9,0,63,5.0,.427,.000,.167,8.9,19.3,14.1,5.8,0.7,0.0,13.4,9.5,0.0,0.1,0.1,.045,-4.8,0.1,-4.7,0.0,
11,M.L. Carr,34,SF,7,0,24,-0.1,.300,.133,.000,4.7,4.6,4.6,5.7,2.0,0.0,6.3,26.9,-0.1,0.0,-0.1,-0.163,-9.3,-3.7,-13.0,-0.1,
12,Carlos Clark,24,SG,3,0,11,35.4,.680,.000,.400,20.4,0.0,10.1,43.4,4.3,0.0,0.0,21.5,0.1,0.0,0.1,.478,9.6,6.4,16.0,0.1,
