Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Norm Nixon,28,PG,82,82,3053,16.9,.501,.036,.213,2.1,5.4,3.8,41.1,1.5,0.1,15.6,21.5,5.1,0.3,5.4,.085,3.1,-2.2,0.8,2.2,
2,Terry Cummings,22,PF,81,80,2907,19.8,.538,.002,.354,12.6,17.6,15.1,7.2,1.5,1.1,11.2,26.6,5.7,1.8,7.5,.123,2.0,-1.6,0.4,1.8,
3,James Donaldson,26,C,82,67,2525,15.3,.648,.000,.541,7.4,21.6,14.6,4.6,0.8,3.0,18.6,14.5,3.9,1.9,5.8,.110,0.5,0.3,0.8,1.8,
4,Greg Kelser,26,SF,80,21,1783,14.6,.578,.010,.590,12.0,12.9,12.4,6.8,1.8,1.0,20.4,21.3,1.6,1.0,2.5,.068,-0.5,-1.0,-1.5,0.2,
5,Craig Hodges,23,SG,76,28,1571,8.7,.484,.080,.154,1.6,4.6,3.1,9.8,1.8,0.0,12.2,17.7,0.2,0.3,0.5,.015,-3.7,-0.9,-4.5,-1.0,
6,Bill Walton,31,C,55,46,1476,17.9,.570,.004,.297,10.2,26.4,18.3,17.1,1.4,3.3,23.2,20.6,0.7,1.6,2.3,.074,0.9,1.6,2.6,1.7,
7,Michael Brooks,25,SF,47,30,1405,14.0,.518,.011,.339,11.5,16.1,13.8,8.1,1.7,0.5,13.2,16.7,1.6,0.8,2.4,.081,0.4,-0.7,-0.3,0.6,
8,Derek Smith,22,SG,61,20,1297,14.0,.591,.014,.374,4.7,10.1,7.4,8.6,1.2,0.9,13.3,18.0,2.3,0.4,2.6,.098,-0.2,-0.5,-0.7,0.4,
9,Ricky Pierce,24,SG,69,35,1280,13.2,.530,.016,.304,5.2,6.7,6.0,6.6,1.0,0.6,11.1,22.6,1.7,0.1,1.8,.067,-1.1,-1.9,-3.0,-0.3,
10,Jerome Whitehead,27,C,70,1,921,12.2,.551,.000,.364,11.6,18.5,15.1,2.7,0.9,0.7,14.7,17.3,1.1,0.4,1.5,.080,-2.1,-1.6,-3.8,-0.4,
11,Billy McKinney,28,PG,80,0,843,11.7,.478,.007,.151,0.9,6.3,3.6,25.1,1.5,0.0,12.9,17.6,0.7,0.1,0.9,.049,-1.5,-1.3,-2.8,-0.2,
12,Hank McDowell,24,PF,57,0,611,9.6,.469,.015,.284,11.7,17.0,14.4,7.7,1.1,0.2,18.1,17.6,-0.1,0.3,0.1,.009,-2.7,-1.7,-4.4,-0.4,
13,Rory White,24,SF,6,0,19,7.6,.444,.000,.000,12.0,11.9,11.9,0.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,-0.020,-4.4,-0.5,-4.9,0.0,
14,Hutch Jones,24,SF,4,0,18,-8.4,.105,.000,1.333,0.0,0.0,0.0,0.0,2.6,0.0,29.6,15.0,-0.1,0.0,-0.1,-0.321,-5.1,-0.4,-5.5,-0.1,
15,Linton Townes,24,SF,2,0,17,9.6,.429,.000,.000,0.0,6.6,3.3,7.9,2.8,6.4,12.5,18.7,0.0,0.0,0.0,-0.002,-4.2,0.3,-3.9,0.0,
16,Kevin Loder,24,SF,1,0,4,-3.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.018,-4.7,0.0,-4.7,0.0,
