Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Paul Pierce,25,SG,10,10,445,23.0,.554,.233,.606,2.9,20.1,11.6,30.0,2.5,1.4,15.3,30.7,0.9,0.8,1.7,.179,4.7,1.7,6.3,0.9,
2,Antoine Walker,26,PF,10,10,440,11.9,.466,.256,.125,5.3,17.2,11.4,19.2,2.1,0.7,16.6,24.0,-0.5,0.7,0.1,.014,-1.2,-0.4,-1.6,0.0,
3,Tony Delk,29,PG,10,10,368,18.4,.617,.430,.281,1.6,12.9,7.4,18.5,1.7,0.9,9.2,18.2,1.0,0.4,1.4,.183,3.5,1.6,5.1,0.6,
4,Walter McCarty,28,SF,10,8,352,11.9,.634,.693,.093,3.3,10.6,7.0,10.9,1.2,1.1,12.3,12.0,0.5,0.4,0.9,.123,1.3,0.9,2.2,0.4,
5,Eric Williams,30,SF,10,2,310,8.2,.466,.170,.386,4.5,7.3,5.9,9.6,1.5,0.0,10.4,17.6,0.0,0.3,0.3,.042,-3.4,-1.2,-4.6,-0.2,
6,Tony Battie,26,C,10,10,213,13.2,.564,.055,.145,7.1,19.1,13.2,4.4,1.0,5.2,10.7,14.6,0.2,0.4,0.6,.127,-2.8,1.6,-1.2,0.0,
7,J.R. Bremer,22,PG,10,0,147,5.1,.395,.571,.143,0.0,11.6,5.9,14.4,1.1,0.0,11.8,21.8,-0.3,0.1,-0.2,-0.063,-4.2,-2.4,-6.6,-0.2,
8,Mark Blount,27,C,10,0,144,13.9,.587,.000,.455,9.8,18.9,14.4,2.3,4.1,4.4,23.3,11.3,0.1,0.3,0.4,.139,-2.1,2.8,0.6,0.1,
9,Grant Long,36,PF,8,0,34,2.4,.250,.000,.000,10.3,6.7,8.5,4.6,0.0,0.0,20.0,7.0,0.0,0.0,0.0,-0.022,-2.8,-2.5,-5.3,0.0,
10,Kedrick Brown,21,SF,3,0,11,12.2,.307,.000,.500,21.3,0.0,10.5,0.0,4.8,0.0,0.0,21.0,0.0,0.0,0.0,.007,2.6,-1.7,0.9,0.0,
11,Bimbo Coles,34,PG,3,0,9,-10.2,.000,.500,.000,0.0,12.6,6.4,32.9,0.0,0.0,0.0,21.1,-0.1,0.0,-0.1,-0.387,-12.0,-4.8,-16.8,0.0,
12,Mark Bryant,37,PF,1,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.006,-3.0,-2.8,-5.7,0.0,
