Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1,Dražen Petrović,27,SG,4,4,163,16.6,.593,.158,.171,2.4,4.3,3.3,12.8,1.2,0.4,8.9,22.5,0.3,0.0,0.3,.091,2.6,-0.7,1.8,0.2,
2,Derrick Coleman,24,PF,4,4,162,20.4,.535,.081,.284,7.9,23.1,14.8,19.9,2.1,1.6,11.7,23.7,0.2,0.2,0.4,.111,4.2,1.6,5.8,0.3,
3,Mookie Blaylock,24,PG,4,4,148,10.9,.335,.109,.073,3.3,8.7,5.8,27.6,5.0,0.9,11.0,17.6,-0.2,0.2,-0.1,-0.017,-3.0,2.8,-0.2,0.1,
4,Chris Morris,26,SF,4,4,135,19.1,.605,.172,.155,8.0,7.8,7.9,5.8,2.6,3.4,11.4,21.1,0.2,0.1,0.3,.105,4.1,1.7,5.7,0.3,
5,Sam Bowie,30,C,4,4,112,9.9,.483,.061,.364,7.0,11.5,9.0,10.7,1.3,1.7,11.6,15.8,0.0,0.1,0.1,.031,-2.8,-0.1,-2.9,0.0,
6,Chris Dudley,26,C,4,0,77,13.1,.400,.000,.571,16.5,18.2,17.3,4.8,1.3,8.4,5.4,9.8,0.0,0.1,0.1,.085,-2.1,2.1,-0.1,0.0,
7,Terry Mills,24,PF,4,0,77,8.4,.424,.037,.407,11.4,22.8,16.6,13.9,0.6,1.7,18.0,20.6,-0.1,0.1,-0.1,-0.036,-5.4,-0.7,-6.1,-0.1,
8,Tate George,23,SG,4,0,44,2.2,.308,.000,.130,0.0,0.0,0.0,25.4,3.4,1.5,14.1,26.3,-0.2,0.0,-0.2,-0.212,-7.3,-1.2,-8.6,-0.1,
9,Kenny Anderson,21,PG,3,0,24,10.1,.405,.000,.222,4.1,9.8,6.7,16.7,2.1,0.0,9.2,18.5,0.0,0.0,0.0,-0.012,-2.8,-1.5,-4.2,0.0,
10,Rafael Addison,27,SF,1,0,9,6.6,.357,.286,.000,0.0,0.0,0.0,17.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,-0.134,1.2,-6.3,-5.1,0.0,
11,Doug Lee,27,SG,2,0,6,-8.5,.000,.667,.000,0.0,0.0,0.0,19.0,0.0,10.8,0.0,20.4,-0.1,0.0,0.0,-0.398,-10.7,-2.7,-13.3,0.0,
12,Dave Feitl,29,C,1,0,3,2.9,.500,.000,.000,0.0,39.0,17.8,0.0,0.0,0.0,33.3,40.8,0.0,0.0,0.0,-0.407,-11.2,-4.8,-16.0,0.0,
